observationID,deploymentID,mediaID,eventID,eventStart,eventEnd,observationLevel,observationType,deviceSetupType,scientificName,count,lifeStage,sex,behavior,individualID,individualPositionRadius,individualPositionAngle,individualSpeed,bboxX,bboxY,bboxWidth,bboxHeight,freqLow,freqHigh,classificationMethod,classifiedBy,classificationTimestamp,classificationProbability,observationTags,observationComments
86896MD01_016K_M04_multi_20180818_130000Z.aif_24158,2018_UnivMD_Maryland_86896_Dep01_20180711,86896MD01_016K_M04_multi_20180818_130000Z.aif,,,,interval,animal,,,,,,,,,,,,,,,,,machine,,,0.76423,1-4-f,parm file = FW2O_p25.mat
86896MD01_016K_M04_multi_20180818_131500Z.aif_24168,2018_UnivMD_Maryland_86896_Dep01_20180711,86896MD01_016K_M04_multi_20180818_131500Z.aif,,,,interval,animal,,,,,,,,,,,,,,,,,machine,,,0.607854,1-2-f,parm file = FW2O_p25.mat
86896MD01_016K_M04_multi_20180818_131500Z.aif_24177,2018_UnivMD_Maryland_86896_Dep01_20180711,86896MD01_016K_M04_multi_20180818_131500Z.aif,,,,interval,animal,,,,,,,,,,,,,,,,,machine,,,0.737847,1-4-f,parm file = FW2O_p25.mat
86896MD01_016K_M04_multi_20180818_131500Z.aif_24209,2018_UnivMD_Maryland_86896_Dep01_20180711,86896MD01_016K_M04_multi_20180818_131500Z.aif,,,,interval,animal,,,,,,,,,,,,,,,,,machine,,,0.622449,1-4-f,parm file = FW2O_p25.mat
86896MD01_016K_M04_multi_20180818_131500Z.aif_24235,2018_UnivMD_Maryland_86896_Dep01_20180711,86896MD01_016K_M04_multi_20180818_131500Z.aif,,,,interval,animal,,,,,,,,,,,,,,,,,machine,,,0.760861,1-1-f,parm file = FW2O_p25.mat
86896MD01_016K_M04_multi_20180818_131500Z.aif_24236,2018_UnivMD_Maryland_86896_Dep01_20180711,86896MD01_016K_M04_multi_20180818_131500Z.aif,,,,interval,animal,,,,,,,,,,,,,,,,,machine,,,0.822019,1-4-f,parm file = FW2O_p25.mat
86896MD01_016K_M04_multi_20180818_131500Z.aif_24271,2018_UnivMD_Maryland_86896_Dep01_20180711,86896MD01_016K_M04_multi_20180818_131500Z.aif,,,,interval,animal,,,,,,,,,,,,,,,,,machine,,,0.798313,1-1-f,parm file = FW2O_p25.mat
86896MD01_016K_M04_multi_20180818_133000Z.aif_24377,2018_UnivMD_Maryland_86896_Dep01_20180711,86896MD01_016K_M04_multi_20180818_133000Z.aif,,,,interval,animal,,,,,,,,,,,,,,,,,machine,,,0.868149,1-1-f,parm file = FW2O_p25.mat
86896MD01_016K_M04_multi_20180818_133000Z.aif_24383,2018_UnivMD_Maryland_86896_Dep01_20180711,86896MD01_016K_M04_multi_20180818_133000Z.aif,,,,interval,animal,,,,,,,,,,,,,,,,,machine,,,0.86568,1-1-f,parm file = FW2O_p25.mat
86896MD01_016K_M04_multi_20180818_133000Z.aif_24386,2018_UnivMD_Maryland_86896_Dep01_20180711,86896MD01_016K_M04_multi_20180818_133000Z.aif,,,,interval,animal,,,,,,,,,,,,,,,,,machine,,,0.649984,1-4-f,parm file = FW2O_p25.mat
86896MD01_016K_M04_multi_20180818_133000Z.aif_24405,2018_UnivMD_Maryland_86896_Dep01_20180711,86896MD01_016K_M04_multi_20180818_133000Z.aif,,,,interval,animal,,,,,,,,,,,,,,,,,machine,,,0.776844,1-1-f,parm file = FW2O_p25.mat
86896MD01_016K_M04_multi_20180818_133000Z.aif_24428,2018_UnivMD_Maryland_86896_Dep01_20180711,86896MD01_016K_M04_multi_20180818_133000Z.aif,,,,interval,animal,,,,,,,,,,,,,,,,,machine,,,0.67495,1-1-f,parm file = FW2O_p25.mat
86896MD01_016K_M04_multi_20180818_134500Z.aif_24466,2018_UnivMD_Maryland_86896_Dep01_20180711,86896MD01_016K_M04_multi_20180818_134500Z.aif,,,,interval,animal,,,,,,,,,,,,,,,,,machine,,,0.734233,1-4-f,parm file = FW2O_p25.mat
86896MD01_016K_M04_multi_20180818_134500Z.aif_24471,2018_UnivMD_Maryland_86896_Dep01_20180711,86896MD01_016K_M04_multi_20180818_134500Z.aif,,,,interval,animal,,,,,,,,,,,,,,,,,machine,,,0.87173,1-1-f,parm file = FW2O_p25.mat
86896MD01_016K_M04_multi_20180818_143000Z.aif_24756,2018_UnivMD_Maryland_86896_Dep01_20180711,86896MD01_016K_M04_multi_20180818_143000Z.aif,,,,interval,animal,,,,,,,,,,,,,,,,,machine,,,0.806406,1-1-f,parm file = FW2O_p25.mat
86896MD01_016K_M04_multi_20180818_143000Z.aif_24796,2018_UnivMD_Maryland_86896_Dep01_20180711,86896MD01_016K_M04_multi_20180818_143000Z.aif,,,,interval,animal,,,,,,,,,,,,,,,,,machine,,,0.79448,1-1-f,parm file = FW2O_p25.mat
86896MD01_016K_M04_multi_20180818_143000Z.aif_24864,2018_UnivMD_Maryland_86896_Dep01_20180711,86896MD01_016K_M04_multi_20180818_143000Z.aif,,,,interval,animal,,,,,,,,,,,,,,,,,machine,,,0.808735,1-1-f,parm file = FW2O_p25.mat
86896MD01_016K_M04_multi_20180818_144500Z.aif_24984,2018_UnivMD_Maryland_86896_Dep01_20180711,86896MD01_016K_M04_multi_20180818_144500Z.aif,,,,interval,animal,,,,,,,,,,,,,,,,,machine,,,0.667139,1-4-f,parm file = FW2O_p25.mat
86896MD01_016K_M04_multi_20180818_144500Z.aif_25052,2018_UnivMD_Maryland_86896_Dep01_20180711,86896MD01_016K_M04_multi_20180818_144500Z.aif,,,,interval,animal,,,,,,,,,,,,,,,,,machine,,,0.527561,1-4-f,parm file = FW2O_p25.mat
86896MD01_016K_M04_multi_20180818_150000Z.aif_25111,2018_UnivMD_Maryland_86896_Dep01_20180711,86896MD01_016K_M04_multi_20180818_150000Z.aif,,,,interval,animal,,,,,,,,,,,,,,,,,machine,,,0.681221,1-1-f,parm file = FW2O_p25.mat
86896MD01_016K_M04_multi_20180818_151500Z.aif_25272,2018_UnivMD_Maryland_86896_Dep01_20180711,86896MD01_016K_M04_multi_20180818_151500Z.aif,,,,interval,animal,,,,,,,,,,,,,,,,,machine,,,0.731074,1-1-f,parm file = FW2O_p25.mat
86896MD01_016K_M04_multi_20180818_151500Z.aif_25283,2018_UnivMD_Maryland_86896_Dep01_20180711,86896MD01_016K_M04_multi_20180818_151500Z.aif,,,,interval,animal,,,,,,,,,,,,,,,,,machine,,,0.854919,1-4-f,parm file = FW2O_p25.mat
86896MD01_016K_M04_multi_20180818_151500Z.aif_25307,2018_UnivMD_Maryland_86896_Dep01_20180711,86896MD01_016K_M04_multi_20180818_151500Z.aif,,,,interval,animal,,,,,,,,,,,,,,,,,machine,,,0.511805,1-4-f,parm file = FW2O_p25.mat
86896MD01_016K_M04_multi_20180818_151500Z.aif_25382,2018_UnivMD_Maryland_86896_Dep01_20180711,86896MD01_016K_M04_multi_20180818_151500Z.aif,,,,interval,animal,,,,,,,,,,,,,,,,,machine,,,0.660103,1-4-f,parm file = FW2O_p25.mat
86896MD01_016K_M04_multi_20180818_153000Z.aif_25425,2018_UnivMD_Maryland_86896_Dep01_20180711,86896MD01_016K_M04_multi_20180818_153000Z.aif,,,,interval,animal,,,,,,,,,,,,,,,,,machine,,,0.747519,1-2-f,parm file = FW2O_p25.mat
86896MD01_016K_M04_multi_20180818_153000Z.aif_25471,2018_UnivMD_Maryland_86896_Dep01_20180711,86896MD01_016K_M04_multi_20180818_153000Z.aif,,,,interval,animal,,,,,,,,,,,,,,,,,machine,,,0.645448,1-4-f,parm file = FW2O_p25.mat
86896MD01_016K_M04_multi_20180818_154500Z.aif_25495,2018_UnivMD_Maryland_86896_Dep01_20180711,86896MD01_016K_M04_multi_20180818_154500Z.aif,,,,interval,animal,,,,,,,,,,,,,,,,,machine,,,0.832071,1-4-f,parm file = FW2O_p25.mat
86896MD01_016K_M04_multi_20180818_154500Z.aif_25524,2018_UnivMD_Maryland_86896_Dep01_20180711,86896MD01_016K_M04_multi_20180818_154500Z.aif,,,,interval,animal,,,,,,,,,,,,,,,,,machine,,,0.660587,1-4-f,parm file = FW2O_p25.mat
86896MD01_016K_M04_multi_20180818_170000Z.aif_25736,2018_UnivMD_Maryland_86896_Dep01_20180711,86896MD01_016K_M04_multi_20180818_170000Z.aif,,,,interval,animal,,,,,,,,,,,,,,,,,machine,,,0.631974,1-4-f,parm file = FW2O_p25.mat
86896MD01_016K_M04_multi_20180818_170000Z.aif_25754,2018_UnivMD_Maryland_86896_Dep01_20180711,86896MD01_016K_M04_multi_20180818_170000Z.aif,,,,interval,animal,,,,,,,,,,,,,,,,,machine,,,0.585079,1-4-f,parm file = FW2O_p25.mat
86896MD01_016K_M04_multi_20180818_171500Z.aif_25775,2018_UnivMD_Maryland_86896_Dep01_20180711,86896MD01_016K_M04_multi_20180818_171500Z.aif,,,,interval,animal,,,,,,,,,,,,,,,,,machine,,,0.774445,1-4-f,parm file = FW2O_p25.mat
86896MD01_016K_M04_multi_20180818_171500Z.aif_25792,2018_UnivMD_Maryland_86896_Dep01_20180711,86896MD01_016K_M04_multi_20180818_171500Z.aif,,,,interval,animal,,,,,,,,,,,,,,,,,machine,,,0.766792,1-4-f,parm file = FW2O_p25.mat
86896MD01_016K_M04_multi_20180818_171500Z.aif_25803,2018_UnivMD_Maryland_86896_Dep01_20180711,86896MD01_016K_M04_multi_20180818_171500Z.aif,,,,interval,animal,,,,,,,,,,,,,,,,,machine,,,0.863259,1-4-f,parm file = FW2O_p25.mat
86896MD01_016K_M04_multi_20180818_171500Z.aif_25808,2018_UnivMD_Maryland_86896_Dep01_20180711,86896MD01_016K_M04_multi_20180818_171500Z.aif,,,,interval,animal,,,,,,,,,,,,,,,,,machine,,,0.820398,1-4-f,parm file = FW2O_p25.mat
86896MD01_016K_M04_multi_20180818_181500Z.aif_25947,2018_UnivMD_Maryland_86896_Dep01_20180711,86896MD01_016K_M04_multi_20180818_181500Z.aif,,,,interval,animal,,,,,,,,,,,,,,,,,machine,,,0.661644,1-2-f,parm file = FW2O_p25.mat
86896MD01_016K_M04_multi_20180818_194500Z.aif_26102,2018_UnivMD_Maryland_86896_Dep01_20180711,86896MD01_016K_M04_multi_20180818_194500Z.aif,,,,interval,animal,,,,,,,,,,,,,,,,,machine,,,0.701716,1-1-f,parm file = FW2O_p25.mat
86896MD01_016K_M04_multi_20180818_200000Z.aif_26188,2018_UnivMD_Maryland_86896_Dep01_20180711,86896MD01_016K_M04_multi_20180818_200000Z.aif,,,,interval,animal,,,,,,,,,,,,,,,,,machine,,,0.549512,1-4-f,parm file = FW2O_p25.mat
86896MD01_016K_M04_multi_20180818_201500Z.aif_26239,2018_UnivMD_Maryland_86896_Dep01_20180711,86896MD01_016K_M04_multi_20180818_201500Z.aif,,,,interval,animal,,,,,,,,,,,,,,,,,machine,,,0.69641,1-4-f,parm file = FW2O_p25.mat
86896MD01_016K_M04_multi_20180818_203000Z.aif_26264,2018_UnivMD_Maryland_86896_Dep01_20180711,86896MD01_016K_M04_multi_20180818_203000Z.aif,,,,interval,animal,,,,,,,,,,,,,,,,,machine,,,0.746894,1-1-f,parm file = FW2O_p25.mat
86896MD01_016K_M04_multi_20180818_203000Z.aif_26282,2018_UnivMD_Maryland_86896_Dep01_20180711,86896MD01_016K_M04_multi_20180818_203000Z.aif,,,,interval,animal,,,,,,,,,,,,,,,,,machine,,,0.531331,1-4-f,parm file = FW2O_p25.mat
86896MD01_016K_M04_multi_20180818_204500Z.aif_26296,2018_UnivMD_Maryland_86896_Dep01_20180711,86896MD01_016K_M04_multi_20180818_204500Z.aif,,,,interval,animal,,,,,,,,,,,,,,,,,machine,,,0.783782,1-1-f,parm file = FW2O_p25.mat
86896MD01_016K_M04_multi_20180818_204500Z.aif_26390,2018_UnivMD_Maryland_86896_Dep01_20180711,86896MD01_016K_M04_multi_20180818_204500Z.aif,,,,interval,animal,,,,,,,,,,,,,,,,,machine,,,0.696982,1-4-f,parm file = FW2O_p25.mat
86896MD01_016K_M04_multi_20180818_204500Z.aif_26396,2018_UnivMD_Maryland_86896_Dep01_20180711,86896MD01_016K_M04_multi_20180818_204500Z.aif,,,,interval,animal,,,,,,,,,,,,,,,,,machine,,,0.732374,1-2-f,parm file = FW2O_p25.mat
86896MD01_016K_M04_multi_20180818_210000Z.aif_26430,2018_UnivMD_Maryland_86896_Dep01_20180711,86896MD01_016K_M04_multi_20180818_210000Z.aif,,,,interval,animal,,,,,,,,,,,,,,,,,machine,,,0.595471,1-2-f,parm file = FW2O_p25.mat
86896MD01_016K_M04_multi_20180818_210000Z.aif_26438,2018_UnivMD_Maryland_86896_Dep01_20180711,86896MD01_016K_M04_multi_20180818_210000Z.aif,,,,interval,animal,,,,,,,,,,,,,,,,,machine,,,0.590232,1-2-f,parm file = FW2O_p25.mat
86896MD01_016K_M04_multi_20180818_211500Z.aif_26539,2018_UnivMD_Maryland_86896_Dep01_20180711,86896MD01_016K_M04_multi_20180818_211500Z.aif,,,,interval,animal,,,,,,,,,,,,,,,,,machine,,,0.78319,1-2-f,parm file = FW2O_p25.mat
86896MD01_016K_M04_multi_20180818_211500Z.aif_26566,2018_UnivMD_Maryland_86896_Dep01_20180711,86896MD01_016K_M04_multi_20180818_211500Z.aif,,,,interval,animal,,,,,,,,,,,,,,,,,machine,,,0.64872,1-4-f,parm file = FW2O_p25.mat
86896MD01_016K_M04_multi_20180818_211500Z.aif_26580,2018_UnivMD_Maryland_86896_Dep01_20180711,86896MD01_016K_M04_multi_20180818_211500Z.aif,,,,interval,animal,,,,,,,,,,,,,,,,,machine,,,0.699898,1-2-f,parm file = FW2O_p25.mat
86896MD01_016K_M04_multi_20180818_211500Z.aif_26626,2018_UnivMD_Maryland_86896_Dep01_20180711,86896MD01_016K_M04_multi_20180818_211500Z.aif,,,,interval,animal,,,,,,,,,,,,,,,,,machine,,,0.526135,1-4-f,parm file = FW2O_p25.mat
86896MD01_016K_M04_multi_20180818_213000Z.aif_26649,2018_UnivMD_Maryland_86896_Dep01_20180711,86896MD01_016K_M04_multi_20180818_213000Z.aif,,,,interval,animal,,,,,,,,,,,,,,,,,machine,,,0.78305,1-4-f,parm file = FW2O_p25.mat
86896MD01_016K_M04_multi_20180818_213000Z.aif_26700,2018_UnivMD_Maryland_86896_Dep01_20180711,86896MD01_016K_M04_multi_20180818_213000Z.aif,,,,interval,animal,,,,,,,,,,,,,,,,,machine,,,0.730985,1-4-f,parm file = FW2O_p25.mat
86896MD01_016K_M04_multi_20180818_213000Z.aif_26782,2018_UnivMD_Maryland_86896_Dep01_20180711,86896MD01_016K_M04_multi_20180818_213000Z.aif,,,,interval,animal,,,,,,,,,,,,,,,,,machine,,,0.722651,1-2-f,parm file = FW2O_p25.mat
86896MD01_016K_M04_multi_20180818_214500Z.aif_26826,2018_UnivMD_Maryland_86896_Dep01_20180711,86896MD01_016K_M04_multi_20180818_214500Z.aif,,,,interval,animal,,,,,,,,,,,,,,,,,machine,,,0.817879,1-1-f,parm file = FW2O_p25.mat
86896MD01_016K_M04_multi_20180818_221500Z.aif_27007,2018_UnivMD_Maryland_86896_Dep01_20180711,86896MD01_016K_M04_multi_20180818_221500Z.aif,,,,interval,animal,,,,,,,,,,,,,,,,,machine,,,0.623962,1-1-f,parm file = FW2O_p25.mat
86896MD01_016K_M04_multi_20180819_120000Z.aif_27323,2018_UnivMD_Maryland_86896_Dep01_20180711,86896MD01_016K_M04_multi_20180819_120000Z.aif,,,,interval,animal,,,,,,,,,,,,,,,,,machine,,,0.564141,1-2-f,parm file = FW2O_p25.mat
86896MD01_016K_M04_multi_20180819_121500Z.aif_27365,2018_UnivMD_Maryland_86896_Dep01_20180711,86896MD01_016K_M04_multi_20180819_121500Z.aif,,,,interval,animal,,,,,,,,,,,,,,,,,machine,,,0.625601,1-2-f,parm file = FW2O_p25.mat
86896MD01_016K_M04_multi_20180819_124500Z.aif_27467,2018_UnivMD_Maryland_86896_Dep01_20180711,86896MD01_016K_M04_multi_20180819_124500Z.aif,,,,interval,animal,,,,,,,,,,,,,,,,,machine,,,0.539113,1-2-f,parm file = FW2O_p25.mat
86896MD01_016K_M04_multi_20180819_160000Z.aif_27560,2018_UnivMD_Maryland_86896_Dep01_20180711,86896MD01_016K_M04_multi_20180819_160000Z.aif,,,,interval,animal,,,,,,,,,,,,,,,,,machine,,,0.50759,1-4-f,parm file = FW2O_p25.mat
86896MD01_016K_M04_multi_20180819_171500Z.aif_27584,2018_UnivMD_Maryland_86896_Dep01_20180711,86896MD01_016K_M04_multi_20180819_171500Z.aif,,,,interval,animal,,,,,,,,,,,,,,,,,machine,,,0.517661,1-4-f,parm file = FW2O_p25.mat
86896MD01_016K_M04_multi_20180819_211500Z.aif_27636,2018_UnivMD_Maryland_86896_Dep01_20180711,86896MD01_016K_M04_multi_20180819_211500Z.aif,,,,interval,animal,,,,,,,,,,,,,,,,,machine,,,0.597831,1-4-f,parm file = FW2O_p25.mat
86896MD01_016K_M04_multi_20180819_213000Z.aif_27649,2018_UnivMD_Maryland_86896_Dep01_20180711,86896MD01_016K_M04_multi_20180819_213000Z.aif,,,,interval,animal,,,,,,,,,,,,,,,,,machine,,,0.59805,1-4-f,parm file = FW2O_p25.mat
86896MD01_016K_M04_multi_20180820_030000Z.aif_27765,2018_UnivMD_Maryland_86896_Dep01_20180711,86896MD01_016K_M04_multi_20180820_030000Z.aif,,,,interval,animal,,,,,,,,,,,,,,,,,machine,,,0.52292,1-4-f,parm file = FW2O_p25.mat
86896MD01_016K_M04_multi_20180820_061500Z.aif_27845,2018_UnivMD_Maryland_86896_Dep01_20180711,86896MD01_016K_M04_multi_20180820_061500Z.aif,,,,interval,animal,,,,,,,,,,,,,,,,,machine,,,0.544371,1-4-f,parm file = FW2O_p25.mat
86896MD01_016K_M04_multi_20180820_061500Z.aif_27847,2018_UnivMD_Maryland_86896_Dep01_20180711,86896MD01_016K_M04_multi_20180820_061500Z.aif,,,,interval,animal,,,,,,,,,,,,,,,,,machine,,,0.657289,1-4-f,parm file = FW2O_p25.mat
86896MD01_016K_M04_multi_20180820_181500Z.aif_28029,2018_UnivMD_Maryland_86896_Dep01_20180711,86896MD01_016K_M04_multi_20180820_181500Z.aif,,,,interval,animal,,,,,,,,,,,,,,,,,machine,,,0.625782,1-4-f,parm file = FW2O_p25.mat
86896MD01_016K_M04_multi_20180820_184500Z.aif_28035,2018_UnivMD_Maryland_86896_Dep01_20180711,86896MD01_016K_M04_multi_20180820_184500Z.aif,,,,interval,animal,,,,,,,,,,,,,,,,,machine,,,0.587044,1-1-f,parm file = FW2O_p25.mat
86896MD01_016K_M04_multi_20180820_201500Z.aif_28057,2018_UnivMD_Maryland_86896_Dep01_20180711,86896MD01_016K_M04_multi_20180820_201500Z.aif,,,,interval,animal,,,,,,,,,,,,,,,,,machine,,,0.544995,1-2-f,parm file = FW2O_p25.mat
86896MD01_016K_M04_multi_20180821_003000Z.aif_28121,2018_UnivMD_Maryland_86896_Dep01_20180711,86896MD01_016K_M04_multi_20180821_003000Z.aif,,,,interval,animal,,,,,,,,,,,,,,,,,machine,,,0.519608,1-4-f,parm file = FW2O_p25.mat
86896MD01_016K_M04_multi_20180821_150000Z.aif_28704,2018_UnivMD_Maryland_86896_Dep01_20180711,86896MD01_016K_M04_multi_20180821_150000Z.aif,,,,interval,animal,,,,,,,,,,,,,,,,,machine,,,0.53354,1-4-f,parm file = FW2O_p25.mat
86896MD01_016K_M04_multi_20180821_150000Z.aif_28717,2018_UnivMD_Maryland_86896_Dep01_20180711,86896MD01_016K_M04_multi_20180821_150000Z.aif,,,,interval,animal,,,,,,,,,,,,,,,,,machine,,,0.519606,1-4-f,parm file = FW2O_p25.mat
86896MD01_016K_M04_multi_20180821_151500Z.aif_28742,2018_UnivMD_Maryland_86896_Dep01_20180711,86896MD01_016K_M04_multi_20180821_151500Z.aif,,,,interval,animal,,,,,,,,,,,,,,,,,machine,,,0.526603,1-2-f,parm file = FW2O_p25.mat
86896MD01_016K_M04_multi_20180821_153000Z.aif_28770,2018_UnivMD_Maryland_86896_Dep01_20180711,86896MD01_016K_M04_multi_20180821_153000Z.aif,,,,interval,animal,,,,,,,,,,,,,,,,,machine,,,0.519455,1-4-f,parm file = FW2O_p25.mat
86896MD01_016K_M04_multi_20180821_153000Z.aif_28788,2018_UnivMD_Maryland_86896_Dep01_20180711,86896MD01_016K_M04_multi_20180821_153000Z.aif,,,,interval,animal,,,,,,,,,,,,,,,,,machine,,,0.585757,1-4-f,parm file = FW2O_p25.mat
86896MD01_016K_M04_multi_20180821_170000Z.aif_29106,2018_UnivMD_Maryland_86896_Dep01_20180711,86896MD01_016K_M04_multi_20180821_170000Z.aif,,,,interval,animal,,,,,,,,,,,,,,,,,machine,,,0.501269,1-1-f,parm file = FW2O_p25.mat
86896MD01_016K_M04_multi_20180821_170000Z.aif_29119,2018_UnivMD_Maryland_86896_Dep01_20180711,86896MD01_016K_M04_multi_20180821_170000Z.aif,,,,interval,animal,,,,,,,,,,,,,,,,,machine,,,0.508294,1-2-f,parm file = FW2O_p25.mat
86896MD01_016K_M04_multi_20180821_174500Z.aif_29199,2018_UnivMD_Maryland_86896_Dep01_20180711,86896MD01_016K_M04_multi_20180821_174500Z.aif,,,,interval,animal,,,,,,,,,,,,,,,,,machine,,,0.500239,1-1-f,parm file = FW2O_p25.mat
86896MD01_016K_M04_multi_20180821_174500Z.aif_29233,2018_UnivMD_Maryland_86896_Dep01_20180711,86896MD01_016K_M04_multi_20180821_174500Z.aif,,,,interval,animal,,,,,,,,,,,,,,,,,machine,,,0.609398,1-1-f,parm file = FW2O_p25.mat
86896MD01_016K_M04_multi_20180821_181500Z.aif_29323,2018_UnivMD_Maryland_86896_Dep01_20180711,86896MD01_016K_M04_multi_20180821_181500Z.aif,,,,interval,animal,,,,,,,,,,,,,,,,,machine,,,0.513294,1-1-f,parm file = FW2O_p25.mat
86896MD01_016K_M04_multi_20180821_183000Z.aif_29412,2018_UnivMD_Maryland_86896_Dep01_20180711,86896MD01_016K_M04_multi_20180821_183000Z.aif,,,,interval,animal,,,,,,,,,,,,,,,,,machine,,,0.64159,1-2-f,parm file = FW2O_p25.mat
86896MD01_016K_M04_multi_20180821_184500Z.aif_29456,2018_UnivMD_Maryland_86896_Dep01_20180711,86896MD01_016K_M04_multi_20180821_184500Z.aif,,,,interval,animal,,,,,,,,,,,,,,,,,machine,,,0.533271,1-2-f,parm file = FW2O_p25.mat
86896MD01_016K_M04_multi_20180821_190000Z.aif_29506,2018_UnivMD_Maryland_86896_Dep01_20180711,86896MD01_016K_M04_multi_20180821_190000Z.aif,,,,interval,animal,,,,,,,,,,,,,,,,,machine,,,0.631614,1-2-f,parm file = FW2O_p25.mat
86896MD01_016K_M04_multi_20180821_191500Z.aif_29617,2018_UnivMD_Maryland_86896_Dep01_20180711,86896MD01_016K_M04_multi_20180821_191500Z.aif,,,,interval,animal,,,,,,,,,,,,,,,,,machine,,,0.581569,1-2-f,parm file = FW2O_p25.mat
86896MD01_016K_M04_multi_20180821_193000Z.aif_29726,2018_UnivMD_Maryland_86896_Dep01_20180711,86896MD01_016K_M04_multi_20180821_193000Z.aif,,,,interval,animal,,,,,,,,,,,,,,,,,machine,,,0.52033,1-2-f,parm file = FW2O_p25.mat
86896MD01_016K_M04_multi_20180821_193000Z.aif_29738,2018_UnivMD_Maryland_86896_Dep01_20180711,86896MD01_016K_M04_multi_20180821_193000Z.aif,,,,interval,animal,,,,,,,,,,,,,,,,,machine,,,0.508076,1-2-f,parm file = FW2O_p25.mat
86896MD01_016K_M04_multi_20180821_194500Z.aif_29854,2018_UnivMD_Maryland_86896_Dep01_20180711,86896MD01_016K_M04_multi_20180821_194500Z.aif,,,,interval,animal,,,,,,,,,,,,,,,,,machine,,,0.660419,1-2-f,parm file = FW2O_p25.mat
86896MD01_016K_M04_multi_20180821_200000Z.aif_29988,2018_UnivMD_Maryland_86896_Dep01_20180711,86896MD01_016K_M04_multi_20180821_200000Z.aif,,,,interval,animal,,,,,,,,,,,,,,,,,machine,,,0.503559,1-2-f,parm file = FW2O_p25.mat
86896MD01_016K_M04_multi_20180821_210000Z.aif_30295,2018_UnivMD_Maryland_86896_Dep01_20180711,86896MD01_016K_M04_multi_20180821_210000Z.aif,,,,interval,animal,,,,,,,,,,,,,,,,,machine,,,0.614712,1-4-f,parm file = FW2O_p25.mat
86896MD01_016K_M04_multi_20180821_211500Z.aif_30356,2018_UnivMD_Maryland_86896_Dep01_20180711,86896MD01_016K_M04_multi_20180821_211500Z.aif,,,,interval,animal,,,,,,,,,,,,,,,,,machine,,,0.572157,1-4-f,parm file = FW2O_p25.mat
86896MD01_016K_M04_multi_20180821_220000Z.aif_30473,2018_UnivMD_Maryland_86896_Dep01_20180711,86896MD01_016K_M04_multi_20180821_220000Z.aif,,,,interval,animal,,,,,,,,,,,,,,,,,machine,,,0.608069,1-1-f,parm file = FW2O_p25.mat
86896MD01_016K_M04_multi_20180821_224500Z.aif_30500,2018_UnivMD_Maryland_86896_Dep01_20180711,86896MD01_016K_M04_multi_20180821_224500Z.aif,,,,interval,animal,,,,,,,,,,,,,,,,,machine,,,0.51054600000000006,1-4-f,parm file = FW2O_p25.mat
86896MD01_016K_M04_multi_20180821_230000Z.aif_30522,2018_UnivMD_Maryland_86896_Dep01_20180711,86896MD01_016K_M04_multi_20180821_230000Z.aif,,,,interval,animal,,,,,,,,,,,,,,,,,machine,,,0.615266,1-1-f,parm file = FW2O_p25.mat
86896MD01_016K_M04_multi_20180822_000000Z.aif_30620,2018_UnivMD_Maryland_86896_Dep01_20180711,86896MD01_016K_M04_multi_20180822_000000Z.aif,,,,interval,animal,,,,,,,,,,,,,,,,,machine,,,0.545897,1-2-f,parm file = FW2O_p25.mat
86896MD01_016K_M04_multi_20180822_003000Z.aif_30649,2018_UnivMD_Maryland_86896_Dep01_20180711,86896MD01_016K_M04_multi_20180822_003000Z.aif,,,,interval,animal,,,,,,,,,,,,,,,,,machine,,,0.537833,1-4-f,parm file = FW2O_p25.mat
86896MD01_016K_M04_multi_20180822_004500Z.aif_30666,2018_UnivMD_Maryland_86896_Dep01_20180711,86896MD01_016K_M04_multi_20180822_004500Z.aif,,,,interval,animal,,,,,,,,,,,,,,,,,machine,,,0.52049,1-1-f,parm file = FW2O_p25.mat
86896MD01_016K_M04_multi_20180822_004500Z.aif_30677,2018_UnivMD_Maryland_86896_Dep01_20180711,86896MD01_016K_M04_multi_20180822_004500Z.aif,,,,interval,animal,,,,,,,,,,,,,,,,,machine,,,0.591763,1-4-f,parm file = FW2O_p25.mat
86896MD01_016K_M04_multi_20180822_060000Z.aif_30804,2018_UnivMD_Maryland_86896_Dep01_20180711,86896MD01_016K_M04_multi_20180822_060000Z.aif,,,,interval,animal,,,,,,,,,,,,,,,,,machine,,,0.511354,1-2-f,parm file = FW2O_p25.mat
86896MD01_016K_M04_multi_20180822_101500Z.aif_30941,2018_UnivMD_Maryland_86896_Dep01_20180711,86896MD01_016K_M04_multi_20180822_101500Z.aif,,,,interval,animal,,,,,,,,,,,,,,,,,machine,,,0.608191,1-4-f,parm file = FW2O_p25.mat
86896MD01_016K_M04_multi_20180822_101500Z.aif_30959,2018_UnivMD_Maryland_86896_Dep01_20180711,86896MD01_016K_M04_multi_20180822_101500Z.aif,,,,interval,animal,,,,,,,,,,,,,,,,,machine,,,0.580973,1-4-f,parm file = FW2O_p25.mat
86896MD01_016K_M04_multi_20180822_103000Z.aif_31059,2018_UnivMD_Maryland_86896_Dep01_20180711,86896MD01_016K_M04_multi_20180822_103000Z.aif,,,,interval,animal,,,,,,,,,,,,,,,,,machine,,,0.527019,1-4-f,parm file = FW2O_p25.mat
