Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)	Begin Date	Begin Hour	Begin Path	Begin File	File Offset (s)	SID	Date Check	Time Check	Score	Tags	Notes	Tag	Verification 2
67	Spectrogram 1	1	53000.503497000	53027.482497000	40.000	400.000	2018/7/12	2	W:\projects\2018_UnivMD_Maryland_86896\86896_MD01_20180711\86896_MD01_AIFF\86896MD01_016K_M04_multi_20180712\86896MD01_016K_M04_multi_20180712_024500Z.aif	86896MD01_016K_M04_multi_20180712_024500Z.aif	800.5035	01	07/12/2018	02:58:20.503	0.988920	ASR_MinkeWhale	na		
68	Spectrogram 1	2	53101.327500000	53115.964500000	40.000	400.000	2018/7/12	3	W:\projects\2018_UnivMD_Maryland_86896\86896_MD01_20180711\86896_MD01_AIFF\86896MD01_016K_M04_multi_20180712\86896MD01_016K_M04_multi_20180712_030000Z.aif	86896MD01_016K_M04_multi_20180712_030000Z.aif	1.3275	02	07/12/2018	03:00:01.328	0.992897	ASR_MinkeWhale	na		
69	Spectrogram 1	2	53142.943500000	53157.121500000	40.000	400.000	2018/7/12	3	W:\projects\2018_UnivMD_Maryland_86896\86896_MD01_20180711\86896_MD01_AIFF\86896MD01_016K_M04_multi_20180712\86896MD01_016K_M04_multi_20180712_030000Z.aif	86896MD01_016K_M04_multi_20180712_030000Z.aif	42.9435	02	07/12/2018	03:00:42.944	0.992897	ASR_MinkeWhale	na		
70	Spectrogram 1	2	53187.898500000	53217.325500000	40.000	400.000	2018/7/12	3	W:\projects\2018_UnivMD_Maryland_86896\86896_MD01_20180711\86896_MD01_AIFF\86896MD01_016K_M04_multi_20180712\86896MD01_016K_M04_multi_20180712_030000Z.aif	86896MD01_016K_M04_multi_20180712_030000Z.aif	87.8985	02	07/12/2018	03:01:27.898	0.987136	ASR_MinkeWhale	na		
71	Spectrogram 1	4	53247.286500000	53279.467500000	40.000	400.000	2018/7/12	3	W:\projects\2018_UnivMD_Maryland_86896\86896_MD01_20180711\86896_MD01_AIFF\86896MD01_016K_M04_multi_20180712\86896MD01_016K_M04_multi_20180712_030000Z.aif	86896MD01_016K_M04_multi_20180712_030000Z.aif	147.2865	04	07/12/2018	03:02:27.286	0.974322	ASR_MinkeWhale	na		
72	Spectrogram 1	4	53300.146500000	53317.486500000	40.000	400.000	2018/7/12	3	W:\projects\2018_UnivMD_Maryland_86896\86896_MD01_20180711\86896_MD01_AIFF\86896MD01_016K_M04_multi_20180712\86896MD01_016K_M04_multi_20180712_030000Z.aif	86896MD01_016K_M04_multi_20180712_030000Z.aif	200.1465	04	07/12/2018	03:03:20.147	0.980888	ASR_MinkeWhale	na		
73	Spectrogram 1	2	53304.124500000	53319.475500000	40.000	400.000	2018/7/12	3	W:\projects\2018_UnivMD_Maryland_86896\86896_MD01_20180711\86896_MD01_AIFF\86896MD01_016K_M04_multi_20180712\86896MD01_016K_M04_multi_20180712_030000Z.aif	86896MD01_016K_M04_multi_20180712_030000Z.aif	204.1245	02	07/12/2018	03:03:24.125	0.990947	ASR_MinkeWhale	na		
74	Spectrogram 1	2	53322.637500000	53338.906500000	40.000	400.000	2018/7/12	3	W:\projects\2018_UnivMD_Maryland_86896\86896_MD01_20180711\86896_MD01_AIFF\86896MD01_016K_M04_multi_20180712\86896MD01_016K_M04_multi_20180712_030000Z.aif	86896MD01_016K_M04_multi_20180712_030000Z.aif	222.6375	02	07/12/2018	03:03:42.637	0.990947	ASR_MinkeWhale	na		
75	Spectrogram 1	4	53323.708500000	53339.365500000	40.000	400.000	2018/7/12	3	W:\projects\2018_UnivMD_Maryland_86896\86896_MD01_20180711\86896_MD01_AIFF\86896MD01_016K_M04_multi_20180712\86896MD01_016K_M04_multi_20180712_030000Z.aif	86896MD01_016K_M04_multi_20180712_030000Z.aif	223.7085	04	07/12/2018	03:03:43.709	0.980888	ASR_MinkeWhale	na		
76	Spectrogram 1	1	53340.970500000	53357.647500000	40.000	400.000	2018/7/12	3	W:\projects\2018_UnivMD_Maryland_86896\86896_MD01_20180711\86896_MD01_AIFF\86896MD01_016K_M04_multi_20180712\86896MD01_016K_M04_multi_20180712_030000Z.aif	86896MD01_016K_M04_multi_20180712_030000Z.aif	240.9705	01	07/12/2018	03:04:00.970	0.853831	ASR_MinkeWhale	na		
77	Spectrogram 1	3	53343.418500000	53359.585500000	40.000	400.000	2018/7/12	3	W:\projects\2018_UnivMD_Maryland_86896\86896_MD01_20180711\86896_MD01_AIFF\86896MD01_016K_M04_multi_20180712\86896MD01_016K_M04_multi_20180712_030000Z.aif	86896MD01_016K_M04_multi_20180712_030000Z.aif	243.4185	03	07/12/2018	03:04:03.419	0.955992	ASR_MinkeWhale	na		
78	Spectrogram 1	4	53400.868500000	53420.452500000	40.000	400.000	2018/7/12	3	W:\projects\2018_UnivMD_Maryland_86896\86896_MD01_20180711\86896_MD01_AIFF\86896MD01_016K_M04_multi_20180712\86896MD01_016K_M04_multi_20180712_030000Z.aif	86896MD01_016K_M04_multi_20180712_030000Z.aif	300.8685	04	07/12/2018	03:05:00.869	0.961937	ASR_MinkeWhale	na		
79	Spectrogram 1	1	53469.334500000	53485.348500000	40.000	400.000	2018/7/12	3	W:\projects\2018_UnivMD_Maryland_86896\86896_MD01_20180711\86896_MD01_AIFF\86896MD01_016K_M04_multi_20180712\86896MD01_016K_M04_multi_20180712_030000Z.aif	86896MD01_016K_M04_multi_20180712_030000Z.aif	369.3345	01	07/12/2018	03:06:09.334	0.362308	ASR_MinkeWhale	na		
80	Spectrogram 1	3	55887.031500000	55898.710500000	40.000	400.000	2018/7/12	3	W:\projects\2018_UnivMD_Maryland_86896\86896_MD01_20180711\86896_MD01_AIFF\86896MD01_016K_M04_multi_20180712\86896MD01_016K_M04_multi_20180712_034500Z.aif	86896MD01_016K_M04_multi_20180712_034500Z.aif	87.0315	03	07/12/2018	03:46:27.032	0.854332	ASR_MinkeWhale	na		
81	Spectrogram 1	2	56168.110500000	56186.317500000	40.000	400.000	2018/7/12	3	W:\projects\2018_UnivMD_Maryland_86896\86896_MD01_20180711\86896_MD01_AIFF\86896MD01_016K_M04_multi_20180712\86896MD01_016K_M04_multi_20180712_034500Z.aif	86896MD01_016K_M04_multi_20180712_034500Z.aif	368.1105	02	07/12/2018	03:51:08.110	0.968603	ASR_MinkeWhale	na		
82	Spectrogram 1	4	56701.837503000	56714.944503000	40.000	400.000	2018/7/12	4	W:\projects\2018_UnivMD_Maryland_86896\86896_MD01_20180711\86896_MD01_AIFF\86896MD01_016K_M04_multi_20180712\86896MD01_016K_M04_multi_20180712_040000Z.aif	86896MD01_016K_M04_multi_20180712_040000Z.aif	1.8375	04	07/12/2018	04:00:01.838	0.997136	ASR_MinkeWhale	na		
83	Spectrogram 1	4	56717.749503000	56732.488503000	40.000	400.000	2018/7/12	4	W:\projects\2018_UnivMD_Maryland_86896\86896_MD01_20180711\86896_MD01_AIFF\86896MD01_016K_M04_multi_20180712\86896MD01_016K_M04_multi_20180712_040000Z.aif	86896MD01_016K_M04_multi_20180712_040000Z.aif	17.7495	04	07/12/2018	04:00:17.749	0.997136	ASR_MinkeWhale	na		
84	Spectrogram 1	4	56740.036503000	56755.183503000	40.000	400.000	2018/7/12	4	W:\projects\2018_UnivMD_Maryland_86896\86896_MD01_20180711\86896_MD01_AIFF\86896MD01_016K_M04_multi_20180712\86896MD01_016K_M04_multi_20180712_040000Z.aif	86896MD01_016K_M04_multi_20180712_040000Z.aif	40.0365	04	07/12/2018	04:00:40.037	0.997136	ASR_MinkeWhale	na		
85	Spectrogram 1	3	56886.631503000	56912.029503000	40.000	400.000	2018/7/12	4	W:\projects\2018_UnivMD_Maryland_86896\86896_MD01_20180711\86896_MD01_AIFF\86896MD01_016K_M04_multi_20180712\86896MD01_016K_M04_multi_20180712_040000Z.aif	86896MD01_016K_M04_multi_20180712_040000Z.aif	186.6315	03	07/12/2018	04:03:06.632	0.995611	ASR_MinkeWhale	na		
86	Spectrogram 1	4	57138.565503000	57160.342503000	40.000	400.000	2018/7/12	4	W:\projects\2018_UnivMD_Maryland_86896\86896_MD01_20180711\86896_MD01_AIFF\86896MD01_016K_M04_multi_20180712\86896MD01_016K_M04_multi_20180712_040000Z.aif	86896MD01_016K_M04_multi_20180712_040000Z.aif	438.5655	04	07/12/2018	04:07:18.566	0.997760	ASR_MinkeWhale	na		
87	Spectrogram 1	3	57213.865503000	57230.746503000	40.000	400.000	2018/7/12	4	W:\projects\2018_UnivMD_Maryland_86896\86896_MD01_20180711\86896_MD01_AIFF\86896MD01_016K_M04_multi_20180712\86896MD01_016K_M04_multi_20180712_040000Z.aif	86896MD01_016K_M04_multi_20180712_040000Z.aif	513.8655	03	07/12/2018	04:08:33.865	0.976112	ASR_MinkeWhale	na		
88	Spectrogram 1	3	57263.461503000	57287.635503000	40.000	400.000	2018/7/12	4	W:\projects\2018_UnivMD_Maryland_86896\86896_MD01_20180711\86896_MD01_AIFF\86896MD01_016K_M04_multi_20180712\86896MD01_016K_M04_multi_20180712_040000Z.aif	86896MD01_016K_M04_multi_20180712_040000Z.aif	563.4615	03	07/12/2018	04:09:23.462	0.981191	ASR_MinkeWhale	na		
89	Spectrogram 1	1	57378.820503000	57392.539503000	40.000	400.000	2018/7/12	4	W:\projects\2018_UnivMD_Maryland_86896\86896_MD01_20180711\86896_MD01_AIFF\86896MD01_016K_M04_multi_20180712\86896MD01_016K_M04_multi_20180712_040000Z.aif	86896MD01_016K_M04_multi_20180712_040000Z.aif	678.8205	01	07/12/2018	04:11:18.821	0.994543	ASR_MinkeWhale	na		
90	Spectrogram 1	1	57395.701503000	57409.114503000	40.000	400.000	2018/7/12	4	W:\projects\2018_UnivMD_Maryland_86896\86896_MD01_20180711\86896_MD01_AIFF\86896MD01_016K_M04_multi_20180712\86896MD01_016K_M04_multi_20180712_040000Z.aif	86896MD01_016K_M04_multi_20180712_040000Z.aif	695.7015	01	07/12/2018	04:11:35.702	0.994543	ASR_MinkeWhale	na		
91	Spectrogram 1	3	57397.741503000	57419.518503000	40.000	400.000	2018/7/12	4	W:\projects\2018_UnivMD_Maryland_86896\86896_MD01_20180711\86896_MD01_AIFF\86896MD01_016K_M04_multi_20180712\86896MD01_016K_M04_multi_20180712_040000Z.aif	86896MD01_016K_M04_multi_20180712_040000Z.aif	697.7415	03	07/12/2018	04:11:37.742	0.996837	ASR_MinkeWhale	na		
92	Spectrogram 1	4	57420.970503000	57476.713503000	40.000	400.000	2018/7/12	4	W:\projects\2018_UnivMD_Maryland_86896\86896_MD01_20180711\86896_MD01_AIFF\86896MD01_016K_M04_multi_20180712\86896MD01_016K_M04_multi_20180712_040000Z.aif	86896MD01_016K_M04_multi_20180712_040000Z.aif	720.9705	04	07/12/2018	04:12:00.970	0.994632	ASR_MinkeWhale	na		
93	Spectrogram 1	4	57481.276503000	57501.778503000	40.000	400.000	2018/7/12	4	W:\projects\2018_UnivMD_Maryland_86896\86896_MD01_20180711\86896_MD01_AIFF\86896MD01_016K_M04_multi_20180712\86896MD01_016K_M04_multi_20180712_040000Z.aif	86896MD01_016K_M04_multi_20180712_040000Z.aif	781.2765	04	07/12/2018	04:13:01.276	0.986837	ASR_MinkeWhale	na		
94	Spectrogram 1	4	57505.399503000	57515.854503000	40.000	400.000	2018/7/12	4	W:\projects\2018_UnivMD_Maryland_86896\86896_MD01_20180711\86896_MD01_AIFF\86896MD01_016K_M04_multi_20180712\86896MD01_016K_M04_multi_20180712_040000Z.aif	86896MD01_016K_M04_multi_20180712_040000Z.aif	805.3995	04	07/12/2018	04:13:25.400	0.986837	ASR_MinkeWhale	na		
95	Spectrogram 1	4	57518.761503000	57533.347503000	40.000	400.000	2018/7/12	4	W:\projects\2018_UnivMD_Maryland_86896\86896_MD01_20180711\86896_MD01_AIFF\86896MD01_016K_M04_multi_20180712\86896MD01_016K_M04_multi_20180712_040000Z.aif	86896MD01_016K_M04_multi_20180712_040000Z.aif	818.7615	04	07/12/2018	04:13:38.761	0.986837	ASR_MinkeWhale	na		
96	Spectrogram 1	4	57811.876497000	57839.722497000	40.000	400.000	2018/7/12	4	W:\projects\2018_UnivMD_Maryland_86896\86896_MD01_20180711\86896_MD01_AIFF\86896MD01_016K_M04_multi_20180712\86896MD01_016K_M04_multi_20180712_041500Z.aif	86896MD01_016K_M04_multi_20180712_041500Z.aif	211.8765	04	07/12/2018	04:18:31.877	0.997640	ASR_MinkeWhale	na		
97	Spectrogram 1	3	57840.817497000	57858.361497000	40.000	400.000	2018/7/12	4	W:\projects\2018_UnivMD_Maryland_86896\86896_MD01_20180711\86896_MD01_AIFF\86896MD01_016K_M04_multi_20180712\86896MD01_016K_M04_multi_20180712_041500Z.aif	86896MD01_016K_M04_multi_20180712_041500Z.aif	240.8175	03	07/12/2018	04:19:00.817	0.991920	ASR_MinkeWhale	na		
98	Spectrogram 1	3	57861.166497000	57897.835497000	40.000	400.000	2018/7/12	4	W:\projects\2018_UnivMD_Maryland_86896\86896_MD01_20180711\86896_MD01_AIFF\86896MD01_016K_M04_multi_20180712\86896MD01_016K_M04_multi_20180712_041500Z.aif	86896MD01_016K_M04_multi_20180712_041500Z.aif	261.1665	03	07/12/2018	04:19:21.167	0.991920	ASR_MinkeWhale	na		
99	Spectrogram 1	3	57909.487497000	57942.892497000	40.000	400.000	2018/7/12	4	W:\projects\2018_UnivMD_Maryland_86896\86896_MD01_20180711\86896_MD01_AIFF\86896MD01_016K_M04_multi_20180712\86896MD01_016K_M04_multi_20180712_041500Z.aif	86896MD01_016K_M04_multi_20180712_041500Z.aif	309.4875	03	07/12/2018	04:20:09.488	0.978686	ASR_MinkeWhale	na		
100	Spectrogram 1	3	58140.817497000	58183.402497000	40.000	400.000	2018/7/12	4	W:\projects\2018_UnivMD_Maryland_86896\86896_MD01_20180711\86896_MD01_AIFF\86896MD01_016K_M04_multi_20180712\86896MD01_016K_M04_multi_20180712_041500Z.aif	86896MD01_016K_M04_multi_20180712_041500Z.aif	540.8175	03	07/12/2018	04:24:00.817	0.828960	ASR_MinkeWhale	na		
101	Spectrogram 1	2	58141.582497000	58159.840497000	40.000	400.000	2018/7/12	4	W:\projects\2018_UnivMD_Maryland_86896\86896_MD01_20180711\86896_MD01_AIFF\86896MD01_016K_M04_multi_20180712\86896MD01_016K_M04_multi_20180712_041500Z.aif	86896MD01_016K_M04_multi_20180712_041500Z.aif	541.5825	02	07/12/2018	04:24:01.583	0.826298	ASR_MinkeWhale	na		
102	Spectrogram 1	3	58260.817497000	58291.417497000	40.000	400.000	2018/7/12	4	W:\projects\2018_UnivMD_Maryland_86896\86896_MD01_20180711\86896_MD01_AIFF\86896MD01_016K_M04_multi_20180712\86896MD01_016K_M04_multi_20180712_041500Z.aif	86896MD01_016K_M04_multi_20180712_041500Z.aif	660.8175	03	07/12/2018	04:26:00.818	0.752775	ASR_MinkeWhale	na		
103	Spectrogram 1	3	58294.936497000	58311.919497000	40.000	400.000	2018/7/12	4	W:\projects\2018_UnivMD_Maryland_86896\86896_MD01_20180711\86896_MD01_AIFF\86896MD01_016K_M04_multi_20180712\86896MD01_016K_M04_multi_20180712_041500Z.aif	86896MD01_016K_M04_multi_20180712_041500Z.aif	694.9365	03	07/12/2018	04:26:34.936	0.752775	ASR_MinkeWhale	na		
104	Spectrogram 1	3	58470.754497000	58482.841497000	40.000	400.000	2018/7/12	4	W:\projects\2018_UnivMD_Maryland_86896\86896_MD01_20180711\86896_MD01_AIFF\86896MD01_016K_M04_multi_20180712\86896MD01_016K_M04_multi_20180712_041500Z.aif	86896MD01_016K_M04_multi_20180712_041500Z.aif	870.7545	03	07/12/2018	04:29:30.755	0.900895	ASR_MinkeWhale	na		
105	Spectrogram 1	2	58503.877500000	58517.035500000	40.000	400.000	2018/7/12	4	W:\projects\2018_UnivMD_Maryland_86896\86896_MD01_20180711\86896_MD01_AIFF\86896MD01_016K_M04_multi_20180712\86896MD01_016K_M04_multi_20180712_043000Z.aif	86896MD01_016K_M04_multi_20180712_043000Z.aif	3.8775	02	07/12/2018	04:30:03.877	0.998272	ASR_MinkeWhale	na		
106	Spectrogram 1	2	58520.044500000	58543.249500000	40.000	400.000	2018/7/12	4	W:\projects\2018_UnivMD_Maryland_86896\86896_MD01_20180711\86896_MD01_AIFF\86896MD01_016K_M04_multi_20180712\86896MD01_016K_M04_multi_20180712_043000Z.aif	86896MD01_016K_M04_multi_20180712_043000Z.aif	20.0445	02	07/12/2018	04:30:20.045	0.998272	ASR_MinkeWhale	na		
107	Spectrogram 1	4	58621.786500000	58633.159500000	40.000	400.000	2018/7/12	4	W:\projects\2018_UnivMD_Maryland_86896\86896_MD01_20180711\86896_MD01_AIFF\86896MD01_016K_M04_multi_20180712\86896MD01_016K_M04_multi_20180712_043000Z.aif	86896MD01_016K_M04_multi_20180712_043000Z.aif	121.7865	04	07/12/2018	04:32:01.787	0.957700	ASR_MinkeWhale	na		
108	Spectrogram 1	1	58637.545500000	58652.284500000	40.000	400.000	2018/7/12	4	W:\projects\2018_UnivMD_Maryland_86896\86896_MD01_20180711\86896_MD01_AIFF\86896MD01_016K_M04_multi_20180712\86896MD01_016K_M04_multi_20180712_043000Z.aif	86896MD01_016K_M04_multi_20180712_043000Z.aif	137.5455	01	07/12/2018	04:32:17.546	0.836023	ASR_MinkeWhale	na		
109	Spectrogram 1	1	59081.974500000	59097.733500000	40.000	400.000	2018/7/12	4	W:\projects\2018_UnivMD_Maryland_86896\86896_MD01_20180711\86896_MD01_AIFF\86896MD01_016K_M04_multi_20180712\86896MD01_016K_M04_multi_20180712_043000Z.aif	86896MD01_016K_M04_multi_20180712_043000Z.aif	581.9745	01	07/12/2018	04:39:41.975	0.994698	ASR_MinkeWhale	na		
110	Spectrogram 1	1	59474.893503000	59492.947503000	40.000	400.000	2018/7/12	4	W:\projects\2018_UnivMD_Maryland_86896\86896_MD01_20180711\86896_MD01_AIFF\86896MD01_016K_M04_multi_20180712\86896MD01_016K_M04_multi_20180712_044500Z.aif	86896MD01_016K_M04_multi_20180712_044500Z.aif	74.8935	01	07/12/2018	04:46:14.893	0.990214	ASR_MinkeWhale	na		
111	Spectrogram 1	1	59496.160503000	59519.416503000	40.000	400.000	2018/7/12	4	W:\projects\2018_UnivMD_Maryland_86896\86896_MD01_20180711\86896_MD01_AIFF\86896MD01_016K_M04_multi_20180712\86896MD01_016K_M04_multi_20180712_044500Z.aif	86896MD01_016K_M04_multi_20180712_044500Z.aif	96.1605	01	07/12/2018	04:46:36.160	0.990214	ASR_MinkeWhale	na		
112	Spectrogram 1	2	59526.784503000	59539.432503000	40.000	400.000	2018/7/12	4	W:\projects\2018_UnivMD_Maryland_86896\86896_MD01_20180711\86896_MD01_AIFF\86896MD01_016K_M04_multi_20180712\86896MD01_016K_M04_multi_20180712_044500Z.aif	86896MD01_016K_M04_multi_20180712_044500Z.aif	126.7845	02	07/12/2018	04:47:06.785	0.987346	ASR_MinkeWhale	na		
113	Spectrogram 1	3	59663.308503000	59675.191503000	40.000	400.000	2018/7/12	4	W:\projects\2018_UnivMD_Maryland_86896\86896_MD01_20180711\86896_MD01_AIFF\86896MD01_016K_M04_multi_20180712\86896MD01_016K_M04_multi_20180712_044500Z.aif	86896MD01_016K_M04_multi_20180712_044500Z.aif	263.3085	03	07/12/2018	04:49:23.308	0.990557	ASR_MinkeWhale	na		
114	Spectrogram 1	2	59701.684503000	59718.973503000	40.000	400.000	2018/7/12	4	W:\projects\2018_UnivMD_Maryland_86896\86896_MD01_20180711\86896_MD01_AIFF\86896MD01_016K_M04_multi_20180712\86896MD01_016K_M04_multi_20180712_044500Z.aif	86896MD01_016K_M04_multi_20180712_044500Z.aif	301.6845	02	07/12/2018	04:50:01.684	0.985658	ASR_MinkeWhale	na		
115	Spectrogram 1	1	59712.751503000	59733.916503000	40.000	400.000	2018/7/12	4	W:\projects\2018_UnivMD_Maryland_86896\86896_MD01_20180711\86896_MD01_AIFF\86896MD01_016K_M04_multi_20180712\86896MD01_016K_M04_multi_20180712_044500Z.aif	86896MD01_016K_M04_multi_20180712_044500Z.aif	312.7515	01	07/12/2018	04:50:12.751	0.985442	ASR_MinkeWhale	na		
116	Spectrogram 1	2	59726.062503000	59748.043503000	40.000	400.000	2018/7/12	4	W:\projects\2018_UnivMD_Maryland_86896\86896_MD01_20180711\86896_MD01_AIFF\86896MD01_016K_M04_multi_20180712\86896MD01_016K_M04_multi_20180712_044500Z.aif	86896MD01_016K_M04_multi_20180712_044500Z.aif	326.0625	02	07/12/2018	04:50:26.063	0.985658	ASR_MinkeWhale	na		
117	Spectrogram 1	4	59766.988503000	59782.747503000	40.000	400.000	2018/7/12	4	W:\projects\2018_UnivMD_Maryland_86896\86896_MD01_20180711\86896_MD01_AIFF\86896MD01_016K_M04_multi_20180712\86896MD01_016K_M04_multi_20180712_044500Z.aif	86896MD01_016K_M04_multi_20180712_044500Z.aif	366.9885	04	07/12/2018	04:51:06.989	0.990969	ASR_MinkeWhale	na		
118	Spectrogram 1	4	59795.956503000	59816.866503000	40.000	400.000	2018/7/12	4	W:\projects\2018_UnivMD_Maryland_86896\86896_MD01_20180711\86896_MD01_AIFF\86896MD01_016K_M04_multi_20180712\86896MD01_016K_M04_multi_20180712_044500Z.aif	86896MD01_016K_M04_multi_20180712_044500Z.aif	395.9565	04	07/12/2018	04:51:35.956	0.990969	ASR_MinkeWhale	na		
119	Spectrogram 1	3	59821.429503000	59847.490503000	40.000	400.000	2018/7/12	4	W:\projects\2018_UnivMD_Maryland_86896\86896_MD01_20180711\86896_MD01_AIFF\86896MD01_016K_M04_multi_20180712\86896MD01_016K_M04_multi_20180712_044500Z.aif	86896MD01_016K_M04_multi_20180712_044500Z.aif	421.4295	03	07/12/2018	04:52:01.429	0.855144	ASR_MinkeWhale	na		
120	Spectrogram 1	1	59821.480503000	59848.612503000	40.000	400.000	2018/7/12	4	W:\projects\2018_UnivMD_Maryland_86896\86896_MD01_20180711\86896_MD01_AIFF\86896MD01_016K_M04_multi_20180712\86896MD01_016K_M04_multi_20180712_044500Z.aif	86896MD01_016K_M04_multi_20180712_044500Z.aif	421.4805	01	07/12/2018	04:52:01.481	0.996731	ASR_MinkeWhale	na		
121	Spectrogram 1	1	59857.129503000	59875.795503000	40.000	400.000	2018/7/12	4	W:\projects\2018_UnivMD_Maryland_86896\86896_MD01_20180711\86896_MD01_AIFF\86896MD01_016K_M04_multi_20180712\86896MD01_016K_M04_multi_20180712_044500Z.aif	86896MD01_016K_M04_multi_20180712_044500Z.aif	457.1295	01	07/12/2018	04:52:37.130	0.996731	ASR_MinkeWhale	na		
122	Spectrogram 1	1	59880.970503000	59925.697503000	40.000	400.000	2018/7/12	4	W:\projects\2018_UnivMD_Maryland_86896\86896_MD01_20180711\86896_MD01_AIFF\86896MD01_016K_M04_multi_20180712\86896MD01_016K_M04_multi_20180712_044500Z.aif	86896MD01_016K_M04_multi_20180712_044500Z.aif	480.9705	01	07/12/2018	04:53:00.971	0.983465	ASR_MinkeWhale	na		
123	Spectrogram 1	4	59897.953503000	59908.561503000	40.000	400.000	2018/7/12	4	W:\projects\2018_UnivMD_Maryland_86896\86896_MD01_20180711\86896_MD01_AIFF\86896MD01_016K_M04_multi_20180712\86896MD01_016K_M04_multi_20180712_044500Z.aif	86896MD01_016K_M04_multi_20180712_044500Z.aif	497.9535	04	07/12/2018	04:53:17.954	0.961593	ASR_MinkeWhale	na		
124	Spectrogram 1	3	60183.316503000	60198.565503000	40.000	400.000	2018/7/12	4	W:\projects\2018_UnivMD_Maryland_86896\86896_MD01_20180711\86896_MD01_AIFF\86896MD01_016K_M04_multi_20180712\86896MD01_016K_M04_multi_20180712_044500Z.aif	86896MD01_016K_M04_multi_20180712_044500Z.aif	783.3165	03	07/12/2018	04:58:03.316	0.997919	ASR_MinkeWhale	na		
125	Spectrogram 1	3	60202.084503000	60217.639503000	40.000	400.000	2018/7/12	4	W:\projects\2018_UnivMD_Maryland_86896\86896_MD01_20180711\86896_MD01_AIFF\86896MD01_016K_M04_multi_20180712\86896MD01_016K_M04_multi_20180712_044500Z.aif	86896MD01_016K_M04_multi_20180712_044500Z.aif	802.0845	03	07/12/2018	04:58:22.085	0.997919	ASR_MinkeWhale	na		
126	Spectrogram 1	3	60220.750503000	60239.722503000	40.000	400.000	2018/7/12	4	W:\projects\2018_UnivMD_Maryland_86896\86896_MD01_20180711\86896_MD01_AIFF\86896MD01_016K_M04_multi_20180712\86896MD01_016K_M04_multi_20180712_044500Z.aif	86896MD01_016K_M04_multi_20180712_044500Z.aif	820.7505	03	07/12/2018	04:58:40.751	0.997919	ASR_MinkeWhale	na		
127	Spectrogram 1	4	60240.715503000	60260.299503000	40.000	400.000	2018/7/12	4	W:\projects\2018_UnivMD_Maryland_86896\86896_MD01_20180711\86896_MD01_AIFF\86896MD01_016K_M04_multi_20180712\86896MD01_016K_M04_multi_20180712_044500Z.aif	86896MD01_016K_M04_multi_20180712_044500Z.aif	840.7155	04	07/12/2018	04:59:00.716	0.998855	ASR_MinkeWhale	na		
128	Spectrogram 1	1	60360.919497000	60391.213497000	40.000	400.000	2018/7/12	5	W:\projects\2018_UnivMD_Maryland_86896\86896_MD01_20180711\86896_MD01_AIFF\86896MD01_016K_M04_multi_20180712\86896MD01_016K_M04_multi_20180712_050000Z.aif	86896MD01_016K_M04_multi_20180712_050000Z.aif	60.9195	01	07/12/2018	05:01:00.919	0.992242	ASR_MinkeWhale	na		
129	Spectrogram 1	2	60387.184497000	60406.564497000	40.000	400.000	2018/7/12	5	W:\projects\2018_UnivMD_Maryland_86896\86896_MD01_20180711\86896_MD01_AIFF\86896MD01_016K_M04_multi_20180712\86896MD01_016K_M04_multi_20180712_050000Z.aif	86896MD01_016K_M04_multi_20180712_050000Z.aif	87.1845	02	07/12/2018	05:01:27.185	0.970789	ASR_MinkeWhale	na		
