observationID,deploymentID,mediaID,eventID,eventStart,eventEnd,observationLevel,observationType,deviceSetupType,scientificName,count,lifeStage,sex,behavior,individualID,individualPositionRadius,individualPositionAngle,individualSpeed,bboxX,bboxY,bboxWidth,bboxHeight,freqLow,freqHigh,classificationMethod,classifiedBy,classificationTimestamp,classificationProbability,observationTags,observationComments
86896MD01_016K_M04_multi_20180821_170000Z.aif_29106,2018_UnivMD_Maryland_86896_Dep01_20180711,86896MD01_016K_M04_multi_20180821_170000Z.aif,,3559591.968256,3559596.431736,interval,animal,,,,,,,,,,,,,,,,,machine,,,0.501269,1-1-f,parm file = FW2O_p25.mat
86896MD01_016K_M04_multi_20180821_170000Z.aif_29119,2018_UnivMD_Maryland_86896_Dep01_20180711,86896MD01_016K_M04_multi_20180821_170000Z.aif,,3559799.763142,3559803.820852,interval,animal,,,,,,,,,,,,,,,,,machine,,,0.508294,1-2-f,parm file = FW2O_p25.mat
86896MD01_016K_M04_multi_20180821_174500Z.aif_29199,2018_UnivMD_Maryland_86896_Dep01_20180711,86896MD01_016K_M04_multi_20180821_174500Z.aif,,3562204.936256,3562209.399736,interval,animal,,,,,,,,,,,,,,,,,machine,,,0.500239,1-1-f,parm file = FW2O_p25.mat
86896MD01_016K_M04_multi_20180821_174500Z.aif_29233,2018_UnivMD_Maryland_86896_Dep01_20180711,86896MD01_016K_M04_multi_20180821_174500Z.aif,,3562707.160256,3562711.623736,interval,animal,,,,,,,,,,,,,,,,,machine,,,0.609398,1-1-f,parm file = FW2O_p25.mat
86896MD01_016K_M04_multi_20180821_181500Z.aif_29323,2018_UnivMD_Maryland_86896_Dep01_20180711,86896MD01_016K_M04_multi_20180821_181500Z.aif,,3564388.640263,3564393.103743,interval,animal,,,,,,,,,,,,,,,,,machine,,,0.513294,1-1-f,parm file = FW2O_p25.mat
86896MD01_016K_M04_multi_20180821_183000Z.aif_29412,2018_UnivMD_Maryland_86896_Dep01_20180711,86896MD01_016K_M04_multi_20180821_183000Z.aif,,3565717.603142,3565721.660852,interval,animal,,,,,,,,,,,,,,,,,machine,,,0.641590,1-2-f,parm file = FW2O_p25.mat
86896MD01_016K_M04_multi_20180821_184500Z.aif_29456,2018_UnivMD_Maryland_86896_Dep01_20180711,86896MD01_016K_M04_multi_20180821_184500Z.aif,,3566523.403145,3566527.460855,interval,animal,,,,,,,,,,,,,,,,,machine,,,0.533271,1-2-f,parm file = FW2O_p25.mat
86896MD01_016K_M04_multi_20180821_190000Z.aif_29506,2018_UnivMD_Maryland_86896_Dep01_20180711,86896MD01_016K_M04_multi_20180821_190000Z.aif,,3566995.163149,3566999.220859,interval,animal,,,,,,,,,,,,,,,,,machine,,,0.631614,1-2-f,parm file = FW2O_p25.mat
86896MD01_016K_M04_multi_20180821_191500Z.aif_29617,2018_UnivMD_Maryland_86896_Dep01_20180711,86896MD01_016K_M04_multi_20180821_191500Z.aif,,3567995.755142,3567999.812852,interval,animal,,,,,,,,,,,,,,,,,machine,,,0.581569,1-2-f,parm file = FW2O_p25.mat
86896MD01_016K_M04_multi_20180821_193000Z.aif_29726,2018_UnivMD_Maryland_86896_Dep01_20180711,86896MD01_016K_M04_multi_20180821_193000Z.aif,,3568803.347145,3568807.404855,interval,animal,,,,,,,,,,,,,,,,,machine,,,0.520330,1-2-f,parm file = FW2O_p25.mat
86896MD01_016K_M04_multi_20180821_193000Z.aif_29738,2018_UnivMD_Maryland_86896_Dep01_20180711,86896MD01_016K_M04_multi_20180821_193000Z.aif,,3568916.747145,3568920.804855,interval,animal,,,,,,,,,,,,,,,,,machine,,,0.508076,1-2-f,parm file = FW2O_p25.mat
86896MD01_016K_M04_multi_20180821_194500Z.aif_29854,2018_UnivMD_Maryland_86896_Dep01_20180711,86896MD01_016K_M04_multi_20180821_194500Z.aif,,3569830.827149,3569834.884859,interval,animal,,,,,,,,,,,,,,,,,machine,,,0.660419,1-2-f,parm file = FW2O_p25.mat
86896MD01_016K_M04_multi_20180821_200000Z.aif_29988,2018_UnivMD_Maryland_86896_Dep01_20180711,86896MD01_016K_M04_multi_20180821_200000Z.aif,,3571132.443142,3571136.500852,interval,animal,,,,,,,,,,,,,,,,,machine,,,0.503559,1-2-f,parm file = FW2O_p25.mat
86896MD01_016K_M04_multi_20180821_210000Z.aif_30295,2018_UnivMD_Maryland_86896_Dep01_20180711,86896MD01_016K_M04_multi_20180821_210000Z.aif,,3574430.539975,3574436.356025,interval,animal,,,,,,,,,,,,,,,,,machine,,,0.614712,1-4-f,parm file = FW2O_p25.mat
86896MD01_016K_M04_multi_20180821_211500Z.aif_30356,2018_UnivMD_Maryland_86896_Dep01_20180711,86896MD01_016K_M04_multi_20180821_211500Z.aif,,3575050.763978,3575056.580028,interval,animal,,,,,,,,,,,,,,,,,machine,,,0.572157,1-4-f,parm file = FW2O_p25.mat
86896MD01_016K_M04_multi_20180821_220000Z.aif_30473,2018_UnivMD_Maryland_86896_Dep01_20180711,86896MD01_016K_M04_multi_20180821_220000Z.aif,,3577894.016263,3577898.479743,interval,animal,,,,,,,,,,,,,,,,,machine,,,0.608069,1-1-f,parm file = FW2O_p25.mat
86896MD01_016K_M04_multi_20180821_224500Z.aif_30500,2018_UnivMD_Maryland_86896_Dep01_20180711,86896MD01_016K_M04_multi_20180821_224500Z.aif,,3580587.451978,3580593.268028,interval,animal,,,,,,,,,,,,,,,,,machine,,,0.510546,1-4-f,parm file = FW2O_p25.mat
86896MD01_016K_M04_multi_20180821_230000Z.aif_30522,2018_UnivMD_Maryland_86896_Dep01_20180711,86896MD01_016K_M04_multi_20180821_230000Z.aif,,3581376.784256,3581381.247736,interval,animal,,,,,,,,,,,,,,,,,machine,,,0.615266,1-1-f,parm file = FW2O_p25.mat
86896MD01_016K_M04_multi_20180822_000000Z.aif_30620,2018_UnivMD_Maryland_86896_Dep01_20180711,86896MD01_016K_M04_multi_20180822_000000Z.aif,,3584704.115145,3584708.172855,interval,animal,,,,,,,,,,,,,,,,,machine,,,0.545897,1-2-f,parm file = FW2O_p25.mat
86896MD01_016K_M04_multi_20180822_003000Z.aif_30649,2018_UnivMD_Maryland_86896_Dep01_20180711,86896MD01_016K_M04_multi_20180822_003000Z.aif,,3586603.323971,3586609.140021,interval,animal,,,,,,,,,,,,,,,,,machine,,,0.537833,1-4-f,parm file = FW2O_p25.mat
86896MD01_016K_M04_multi_20180822_004500Z.aif_30666,2018_UnivMD_Maryland_86896_Dep01_20180711,86896MD01_016K_M04_multi_20180822_004500Z.aif,,3587820.384260,3587824.847740,interval,animal,,,,,,,,,,,,,,,,,machine,,,0.520490,1-1-f,parm file = FW2O_p25.mat
86896MD01_016K_M04_multi_20180822_004500Z.aif_30677,2018_UnivMD_Maryland_86896_Dep01_20180711,86896MD01_016K_M04_multi_20180822_004500Z.aif,,3588287.883975,3588293.700025,interval,animal,,,,,,,,,,,,,,,,,machine,,,0.591763,1-4-f,parm file = FW2O_p25.mat
86896MD01_016K_M04_multi_20180822_060000Z.aif_30804,2018_UnivMD_Maryland_86896_Dep01_20180711,86896MD01_016K_M04_multi_20180822_060000Z.aif,,3607015.723145,3607019.780855,interval,animal,,,,,,,,,,,,,,,,,machine,,,0.511354,1-2-f,parm file = FW2O_p25.mat
86896MD01_016K_M04_multi_20180822_101500Z.aif_30941,2018_UnivMD_Maryland_86896_Dep01_20180711,86896MD01_016K_M04_multi_20180822_101500Z.aif,,3621704.603971,3621710.420021,interval,animal,,,,,,,,,,,,,,,,,machine,,,0.608191,1-4-f,parm file = FW2O_p25.mat
86896MD01_016K_M04_multi_20180822_101500Z.aif_30959,2018_UnivMD_Maryland_86896_Dep01_20180711,86896MD01_016K_M04_multi_20180822_101500Z.aif,,3621798.035971,3621803.852021,interval,animal,,,,,,,,,,,,,,,,,machine,,,0.580973,1-4-f,parm file = FW2O_p25.mat
86896MD01_016K_M04_multi_20180822_103000Z.aif_31059,2018_UnivMD_Maryland_86896_Dep01_20180711,86896MD01_016K_M04_multi_20180822_103000Z.aif,,3622548.803975,3622554.620025,interval,animal,,,,,,,,,,,,,,,,,machine,,,0.527019,1-4-f,parm file = FW2O_p25.mat
86896MD01_016K_M04_multi_20180822_110000Z.aif_31219,2018_UnivMD_Maryland_86896_Dep01_20180711,86896MD01_016K_M04_multi_20180822_110000Z.aif,,3624800.083971,3624805.900021,interval,animal,,,,,,,,,,,,,,,,,machine,,,0.526929,1-4-f,parm file = FW2O_p25.mat
86896MD01_016K_M04_multi_20180822_124500Z.aif_31286,2018_UnivMD_Maryland_86896_Dep01_20180711,86896MD01_016K_M04_multi_20180822_124500Z.aif,,3631297.947975,3631303.764025,interval,animal,,,,,,,,,,,,,,,,,machine,,,0.518938,1-4-f,parm file = FW2O_p25.mat
86896MD01_016K_M04_multi_20180822_134500Z.aif_31340,2018_UnivMD_Maryland_86896_Dep01_20180711,86896MD01_016K_M04_multi_20180822_134500Z.aif,,3634689.331978,3634695.148028,interval,animal,,,,,,,,,,,,,,,,,machine,,,0.509396,1-4-f,parm file = FW2O_p25.mat
86896MD01_016K_M04_multi_20180822_161500Z.aif_31459,2018_UnivMD_Maryland_86896_Dep01_20180711,86896MD01_016K_M04_multi_20180822_161500Z.aif,,3643317.147971,3643322.964021,interval,animal,,,,,,,,,,,,,,,,,machine,,,0.515984,1-4-f,parm file = FW2O_p25.mat
86896MD01_016K_M04_multi_20180822_191500Z.aif_31542,2018_UnivMD_Maryland_86896_Dep01_20180711,86896MD01_016K_M04_multi_20180822_191500Z.aif,,3654045.384256,3654049.847736,interval,animal,,,,,,,,,,,,,,,,,machine,,,0.509028,1-1-f,parm file = FW2O_p25.mat
86896MD01_016K_M04_multi_20180822_204500Z.aif_31669,2018_UnivMD_Maryland_86896_Dep01_20180711,86896MD01_016K_M04_multi_20180822_204500Z.aif,,3659853.144256,3659857.607736,interval,animal,,,,,,,,,,,,,,,,,machine,,,0.540832,1-1-f,parm file = FW2O_p25.mat
86896MD01_016K_M04_multi_20180822_210000Z.aif_31740,2018_UnivMD_Maryland_86896_Dep01_20180711,86896MD01_016K_M04_multi_20180822_210000Z.aif,,3661076.275975,3661082.092025,interval,animal,,,,,,,,,,,,,,,,,machine,,,0.570298,1-4-f,parm file = FW2O_p25.mat
86896MD01_016K_M04_multi_20180822_214500Z.aif_31860,2018_UnivMD_Maryland_86896_Dep01_20180711,86896MD01_016K_M04_multi_20180822_214500Z.aif,,3663109.467975,3663115.284025,interval,animal,,,,,,,,,,,,,,,,,machine,,,0.521552,1-4-f,parm file = FW2O_p25.mat
86896MD01_016K_M04_multi_20180822_214500Z.aif_31869,2018_UnivMD_Maryland_86896_Dep01_20180711,86896MD01_016K_M04_multi_20180822_214500Z.aif,,3663381.563975,3663387.380025,interval,animal,,,,,,,,,,,,,,,,,machine,,,0.566272,1-4-f,parm file = FW2O_p25.mat
86896MD01_016K_M04_multi_20180822_214500Z.aif_31886,2018_UnivMD_Maryland_86896_Dep01_20180711,86896MD01_016K_M04_multi_20180822_214500Z.aif,,3663766.547975,3663772.364025,interval,animal,,,,,,,,,,,,,,,,,machine,,,0.526889,1-4-f,parm file = FW2O_p25.mat
86896MD01_016K_M04_multi_20180822_214500Z.aif_31891,2018_UnivMD_Maryland_86896_Dep01_20180711,86896MD01_016K_M04_multi_20180822_214500Z.aif,,3663776.531975,3663782.348025,interval,animal,,,,,,,,,,,,,,,,,machine,,,0.536657,1-4-f,parm file = FW2O_p25.mat
86896MD01_016K_M04_multi_20180822_221500Z.aif_31952,2018_UnivMD_Maryland_86896_Dep01_20180711,86896MD01_016K_M04_multi_20180822_221500Z.aif,,3665024.907971,3665030.724021,interval,animal,,,,,,,,,,,,,,,,,machine,,,0.576954,1-4-f,parm file = FW2O_p25.mat
86896MD01_016K_M04_multi_20180822_221500Z.aif_31956,2018_UnivMD_Maryland_86896_Dep01_20180711,86896MD01_016K_M04_multi_20180822_221500Z.aif,,3665030.795971,3665036.612021,interval,animal,,,,,,,,,,,,,,,,,machine,,,0.505999,1-4-f,parm file = FW2O_p25.mat
86896MD01_016K_M04_multi_20180822_224500Z.aif_32062,2018_UnivMD_Maryland_86896_Dep01_20180711,86896MD01_016K_M04_multi_20180822_224500Z.aif,,3667367.059978,3667372.876028,interval,animal,,,,,,,,,,,,,,,,,machine,,,0.521345,1-4-f,parm file = FW2O_p25.mat
86896MD01_016K_M04_multi_20180822_234500Z.aif_32199,2018_UnivMD_Maryland_86896_Dep01_20180711,86896MD01_016K_M04_multi_20180822_234500Z.aif,,3670895.387971,3670901.204021,interval,animal,,,,,,,,,,,,,,,,,machine,,,0.521985,1-4-f,parm file = FW2O_p25.mat
86896MD01_016K_M04_multi_20180822_234500Z.aif_32205,2018_UnivMD_Maryland_86896_Dep01_20180711,86896MD01_016K_M04_multi_20180822_234500Z.aif,,3670928.155971,3670933.972021,interval,animal,,,,,,,,,,,,,,,,,machine,,,0.518915,1-4-f,parm file = FW2O_p25.mat
86896MD01_016K_M04_multi_20180823_003000Z.aif_32263,2018_UnivMD_Maryland_86896_Dep01_20180711,86896MD01_016K_M04_multi_20180823_003000Z.aif,,3673081.395971,3673087.212021,interval,animal,,,,,,,,,,,,,,,,,machine,,,0.547574,1-4-f,parm file = FW2O_p25.mat
86896MD01_016K_M04_multi_20180823_003000Z.aif_32266,2018_UnivMD_Maryland_86896_Dep01_20180711,86896MD01_016K_M04_multi_20180823_003000Z.aif,,3673097.523971,3673103.340021,interval,animal,,,,,,,,,,,,,,,,,machine,,,0.535016,1-4-f,parm file = FW2O_p25.mat
86896MD01_016K_M04_multi_20180823_003000Z.aif_32274,2018_UnivMD_Maryland_86896_Dep01_20180711,86896MD01_016K_M04_multi_20180823_003000Z.aif,,3673130.027971,3673135.844021,interval,animal,,,,,,,,,,,,,,,,,machine,,,0.502542,1-4-f,parm file = FW2O_p25.mat
86896MD01_016K_M04_multi_20180823_004500Z.aif_32302,2018_UnivMD_Maryland_86896_Dep01_20180711,86896MD01_016K_M04_multi_20180823_004500Z.aif,,3674533.531975,3674539.348025,interval,animal,,,,,,,,,,,,,,,,,machine,,,0.501937,1-4-f,parm file = FW2O_p25.mat
86896MD01_016K_M04_multi_20180823_053000Z.aif_32783,2018_UnivMD_Maryland_86896_Dep01_20180711,86896MD01_016K_M04_multi_20180823_053000Z.aif,,3691082.675978,3691088.492028,interval,animal,,,,,,,,,,,,,,,,,machine,,,0.528578,1-4-f,parm file = FW2O_p25.mat
86896MD01_016K_M04_multi_20180823_054500Z.aif_32823,2018_UnivMD_Maryland_86896_Dep01_20180711,86896MD01_016K_M04_multi_20180823_054500Z.aif,,3692454.691971,3692460.508021,interval,animal,,,,,,,,,,,,,,,,,machine,,,0.506451,1-4-f,parm file = FW2O_p25.mat
86896MD01_016K_M04_multi_20180823_084500Z.aif_33175,2018_UnivMD_Maryland_86896_Dep01_20180711,86896MD01_016K_M04_multi_20180823_084500Z.aif,,3703178.411971,3703184.228021,interval,animal,,,,,,,,,,,,,,,,,machine,,,0.508693,1-4-f,parm file = FW2O_p25.mat
86896MD01_016K_M04_multi_20180823_103000Z.aif_33366,2018_UnivMD_Maryland_86896_Dep01_20180711,86896MD01_016K_M04_multi_20180823_103000Z.aif,,3709657.331975,3709663.148025,interval,animal,,,,,,,,,,,,,,,,,machine,,,0.545069,1-4-f,parm file = FW2O_p25.mat
86896MD01_016K_M04_multi_20180823_103000Z.aif_33377,2018_UnivMD_Maryland_86896_Dep01_20180711,86896MD01_016K_M04_multi_20180823_103000Z.aif,,3709705.203975,3709711.020025,interval,animal,,,,,,,,,,,,,,,,,machine,,,0.502358,1-4-f,parm file = FW2O_p25.mat
86896MD01_016K_M04_multi_20180823_110000Z.aif_33414,2018_UnivMD_Maryland_86896_Dep01_20180711,86896MD01_016K_M04_multi_20180823_110000Z.aif,,3711073.883971,3711079.700021,interval,animal,,,,,,,,,,,,,,,,,machine,,,0.531895,1-4-f,parm file = FW2O_p25.mat
86896MD01_016K_M04_multi_20180823_121500Z.aif_33481,2018_UnivMD_Maryland_86896_Dep01_20180711,86896MD01_016K_M04_multi_20180823_121500Z.aif,,3715428.747978,3715434.564028,interval,animal,,,,,,,,,,,,,,,,,machine,,,0.627534,1-4-f,parm file = FW2O_p25.mat
86896MD01_016K_M04_multi_20180823_123000Z.aif_33498,2018_UnivMD_Maryland_86896_Dep01_20180711,86896MD01_016K_M04_multi_20180823_123000Z.aif,,3716897.523971,3716903.340021,interval,animal,,,,,,,,,,,,,,,,,machine,,,0.526894,1-4-f,parm file = FW2O_p25.mat
86896MD01_016K_M04_multi_20180823_124500Z.aif_33499,2018_UnivMD_Maryland_86896_Dep01_20180711,86896MD01_016K_M04_multi_20180823_124500Z.aif,,3717499.315975,3717505.132025,interval,animal,,,,,,,,,,,,,,,,,machine,,,0.556951,1-4-f,parm file = FW2O_p25.mat
86896MD01_016K_M04_multi_20180823_130000Z.aif_33508,2018_UnivMD_Maryland_86896_Dep01_20180711,86896MD01_016K_M04_multi_20180823_130000Z.aif,,3718221.155978,3718226.972028,interval,animal,,,,,,,,,,,,,,,,,machine,,,0.501302,1-4-f,parm file = FW2O_p25.mat
86896MD01_016K_M04_multi_20180823_131500Z.aif_33526,2018_UnivMD_Maryland_86896_Dep01_20180711,86896MD01_016K_M04_multi_20180823_131500Z.aif,,3718949.395971,3718955.212021,interval,animal,,,,,,,,,,,,,,,,,machine,,,0.529384,1-4-f,parm file = FW2O_p25.mat
86896MD01_016K_M04_multi_20180823_143000Z.aif_33630,2018_UnivMD_Maryland_86896_Dep01_20180711,86896MD01_016K_M04_multi_20180823_143000Z.aif,,3724044.283978,3724050.100028,interval,animal,,,,,,,,,,,,,,,,,machine,,,0.501616,1-4-f,parm file = FW2O_p25.mat
86896MD01_016K_M04_multi_20180823_161500Z.aif_33774,2018_UnivMD_Maryland_86896_Dep01_20180711,86896MD01_016K_M04_multi_20180823_161500Z.aif,,3730404.691971,3730410.508021,interval,animal,,,,,,,,,,,,,,,,,machine,,,0.518830,1-4-f,parm file = FW2O_p25.mat
86896MD01_016K_M04_multi_20180823_183000Z.aif_33975,2018_UnivMD_Maryland_86896_Dep01_20180711,86896MD01_016K_M04_multi_20180823_183000Z.aif,,3738150.419971,3738156.236021,interval,animal,,,,,,,,,,,,,,,,,machine,,,0.511437,1-4-f,parm file = FW2O_p25.mat
86896MD01_016K_M04_multi_20180823_193000Z.aif_34003,2018_UnivMD_Maryland_86896_Dep01_20180711,86896MD01_016K_M04_multi_20180823_193000Z.aif,,3741636.003975,3741641.820025,interval,animal,,,,,,,,,,,,,,,,,machine,,,0.502207,1-4-f,parm file = FW2O_p25.mat
86896MD01_016K_M04_multi_20180823_213000Z.aif_34180,2018_UnivMD_Maryland_86896_Dep01_20180711,86896MD01_016K_M04_multi_20180823_213000Z.aif,,3749280.115971,3749285.932021,interval,animal,,,,,,,,,,,,,,,,,machine,,,0.543667,1-4-f,parm file = FW2O_p25.mat
86896MD01_016K_M04_multi_20180823_223000Z.aif_34322,2018_UnivMD_Maryland_86896_Dep01_20180711,86896MD01_016K_M04_multi_20180823_223000Z.aif,,3752913.907975,3752919.724025,interval,animal,,,,,,,,,,,,,,,,,machine,,,0.506340,1-4-f,parm file = FW2O_p25.mat
86896MD01_016K_M04_multi_20180823_231500Z.aif_34456,2018_UnivMD_Maryland_86896_Dep01_20180711,86896MD01_016K_M04_multi_20180823_231500Z.aif,,3755072.011975,3755077.828025,interval,animal,,,,,,,,,,,,,,,,,machine,,,0.509794,1-4-f,parm file = FW2O_p25.mat
86896MD01_016K_M04_multi_20180823_233000Z.aif_34541,2018_UnivMD_Maryland_86896_Dep01_20180711,86896MD01_016K_M04_multi_20180823_233000Z.aif,,3756479.859978,3756485.676028,interval,animal,,,,,,,,,,,,,,,,,machine,,,0.513728,1-4-f,parm file = FW2O_p25.mat
86896MD01_016K_M04_multi_20180823_233000Z.aif_34573,2018_UnivMD_Maryland_86896_Dep01_20180711,86896MD01_016K_M04_multi_20180823_233000Z.aif,,3756546.667978,3756552.484028,interval,animal,,,,,,,,,,,,,,,,,machine,,,0.501431,1-4-f,parm file = FW2O_p25.mat
86896MD01_016K_M04_multi_20180824_000000Z.aif_34638,2018_UnivMD_Maryland_86896_Dep01_20180711,86896MD01_016K_M04_multi_20180824_000000Z.aif,,3757954.259975,3757960.076025,interval,animal,,,,,,,,,,,,,,,,,machine,,,0.518060,1-4-f,parm file = FW2O_p25.mat
86896MD01_016K_M04_multi_20180824_001500Z.aif_34656,2018_UnivMD_Maryland_86896_Dep01_20180711,86896MD01_016K_M04_multi_20180824_001500Z.aif,,3758628.747978,3758634.564028,interval,animal,,,,,,,,,,,,,,,,,machine,,,0.572027,1-4-f,parm file = FW2O_p25.mat
86896MD01_016K_M04_multi_20180824_003000Z.aif_34718,2018_UnivMD_Maryland_86896_Dep01_20180711,86896MD01_016K_M04_multi_20180824_003000Z.aif,,3759387.963971,3759393.780021,interval,animal,,,,,,,,,,,,,,,,,machine,,,0.513385,1-4-f,parm file = FW2O_p25.mat
86896MD01_016K_M04_multi_20180824_011500Z.aif_34895,2018_UnivMD_Maryland_86896_Dep01_20180711,86896MD01_016K_M04_multi_20180824_011500Z.aif,,3762277.387971,3762283.204021,interval,animal,,,,,,,,,,,,,,,,,machine,,,0.505177,1-4-f,parm file = FW2O_p25.mat
86896MD01_016K_M04_multi_20180824_014500Z.aif_35022,2018_UnivMD_Maryland_86896_Dep01_20180711,86896MD01_016K_M04_multi_20180824_014500Z.aif,,3764444.963978,3764450.780028,interval,animal,,,,,,,,,,,,,,,,,machine,,,0.547656,1-4-f,parm file = FW2O_p25.mat
86896MD01_016K_M04_multi_20180824_020000Z.aif_35058,2018_UnivMD_Maryland_86896_Dep01_20180711,86896MD01_016K_M04_multi_20180824_020000Z.aif,,3765159.123971,3765164.940021,interval,animal,,,,,,,,,,,,,,,,,machine,,,0.527381,1-4-f,parm file = FW2O_p25.mat
86896MD01_016K_M04_multi_20180824_021500Z.aif_35099,2018_UnivMD_Maryland_86896_Dep01_20180711,86896MD01_016K_M04_multi_20180824_021500Z.aif,,3765894.283975,3765900.100025,interval,animal,,,,,,,,,,,,,,,,,machine,,,0.526637,1-4-f,parm file = FW2O_p25.mat
86896MD01_016K_M04_multi_20180824_021500Z.aif_35104,2018_UnivMD_Maryland_86896_Dep01_20180711,86896MD01_016K_M04_multi_20180824_021500Z.aif,,3765912.451975,3765918.268025,interval,animal,,,,,,,,,,,,,,,,,machine,,,0.511682,1-4-f,parm file = FW2O_p25.mat
86896MD01_016K_M04_multi_20180824_030000Z.aif_35255,2018_UnivMD_Maryland_86896_Dep01_20180711,86896MD01_016K_M04_multi_20180824_030000Z.aif,,3768781.651975,3768787.468025,interval,animal,,,,,,,,,,,,,,,,,machine,,,0.534424,1-4-f,parm file = FW2O_p25.mat
86896MD01_016K_M04_multi_20180824_040000Z.aif_35423,2018_UnivMD_Maryland_86896_Dep01_20180711,86896MD01_016K_M04_multi_20180824_040000Z.aif,,3772251.107978,3772256.924028,interval,animal,,,,,,,,,,,,,,,,,machine,,,0.590440,1-4-f,parm file = FW2O_p25.mat
86896MD01_016K_M04_multi_20180824_044500Z.aif_35533,2018_UnivMD_Maryland_86896_Dep01_20180711,86896MD01_016K_M04_multi_20180824_044500Z.aif,,3775168.683978,3775174.500028,interval,animal,,,,,,,,,,,,,,,,,machine,,,0.504798,1-4-f,parm file = FW2O_p25.mat
86896MD01_016K_M04_multi_20180824_060000Z.aif_35675,2018_UnivMD_Maryland_86896_Dep01_20180711,86896MD01_016K_M04_multi_20180824_060000Z.aif,,3779536.859975,3779542.676025,interval,animal,,,,,,,,,,,,,,,,,machine,,,0.529483,1-4-f,parm file = FW2O_p25.mat
86896MD01_016K_M04_multi_20180824_061500Z.aif_35712,2018_UnivMD_Maryland_86896_Dep01_20180711,86896MD01_016K_M04_multi_20180824_061500Z.aif,,3780505.971978,3780511.788028,interval,animal,,,,,,,,,,,,,,,,,machine,,,0.510045,1-4-f,parm file = FW2O_p25.mat
86896MD01_016K_M04_multi_20180824_063000Z.aif_35736,2018_UnivMD_Maryland_86896_Dep01_20180711,86896MD01_016K_M04_multi_20180824_063000Z.aif,,3780933.955971,3780939.772021,interval,animal,,,,,,,,,,,,,,,,,machine,,,0.502784,1-4-f,parm file = FW2O_p25.mat
86896MD01_016K_M04_multi_20180824_063000Z.aif_35767,2018_UnivMD_Maryland_86896_Dep01_20180711,86896MD01_016K_M04_multi_20180824_063000Z.aif,,3781687.795971,3781693.612021,interval,animal,,,,,,,,,,,,,,,,,machine,,,0.551209,1-4-f,parm file = FW2O_p25.mat
86896MD01_016K_M04_multi_20180824_080000Z.aif_35934,2018_UnivMD_Maryland_86896_Dep01_20180711,86896MD01_016K_M04_multi_20180824_080000Z.aif,,3786608.611971,3786614.428021,interval,animal,,,,,,,,,,,,,,,,,machine,,,0.505906,1-4-f,parm file = FW2O_p25.mat
86896MD01_016K_M04_multi_20180824_093000Z.aif_36091,2018_UnivMD_Maryland_86896_Dep01_20180711,86896MD01_016K_M04_multi_20180824_093000Z.aif,,3792369.539971,3792375.356021,interval,animal,,,,,,,,,,,,,,,,,machine,,,0.509741,1-4-f,parm file = FW2O_p25.mat
86896MD01_016K_M04_multi_20180824_100000Z.aif_36130,2018_UnivMD_Maryland_86896_Dep01_20180711,86896MD01_016K_M04_multi_20180824_100000Z.aif,,3794355.371978,3794361.188028,interval,animal,,,,,,,,,,,,,,,,,machine,,,0.533533,1-4-f,parm file = FW2O_p25.mat
86896MD01_016K_M04_multi_20180824_101500Z.aif_36147,2018_UnivMD_Maryland_86896_Dep01_20180711,86896MD01_016K_M04_multi_20180824_101500Z.aif,,3794594.707971,3794600.524021,interval,animal,,,,,,,,,,,,,,,,,machine,,,0.523919,1-4-f,parm file = FW2O_p25.mat
86896MD01_016K_M04_multi_20180824_120000Z.aif_36376,2018_UnivMD_Maryland_86896_Dep01_20180711,86896MD01_016K_M04_multi_20180824_120000Z.aif,,3800932.587975,3800938.404025,interval,animal,,,,,,,,,,,,,,,,,machine,,,0.538784,1-4-f,parm file = FW2O_p25.mat
86896MD01_016K_M04_multi_20180824_120000Z.aif_36396,2018_UnivMD_Maryland_86896_Dep01_20180711,86896MD01_016K_M04_multi_20180824_120000Z.aif,,3801048.291975,3801054.108025,interval,animal,,,,,,,,,,,,,,,,,machine,,,0.562360,1-4-f,parm file = FW2O_p25.mat
86896MD01_016K_M04_multi_20180824_131500Z.aif_36517,2018_UnivMD_Maryland_86896_Dep01_20180711,86896MD01_016K_M04_multi_20180824_131500Z.aif,,3805506.307971,3805512.124021,interval,animal,,,,,,,,,,,,,,,,,machine,,,0.532471,1-4-f,parm file = FW2O_p25.mat
86896MD01_016K_M04_multi_20180824_133000Z.aif_36547,2018_UnivMD_Maryland_86896_Dep01_20180711,86896MD01_016K_M04_multi_20180824_133000Z.aif,,3806783.099975,3806788.916025,interval,animal,,,,,,,,,,,,,,,,,machine,,,0.500215,1-4-f,parm file = FW2O_p25.mat
86896MD01_016K_M04_multi_20180824_140000Z.aif_36575,2018_UnivMD_Maryland_86896_Dep01_20180711,86896MD01_016K_M04_multi_20180824_140000Z.aif,,3808488.907971,3808494.724021,interval,animal,,,,,,,,,,,,,,,,,machine,,,0.555828,1-4-f,parm file = FW2O_p25.mat
86896MD01_016K_M04_multi_20180824_140000Z.aif_36577,2018_UnivMD_Maryland_86896_Dep01_20180711,86896MD01_016K_M04_multi_20180824_140000Z.aif,,3808660.659971,3808666.476021,interval,animal,,,,,,,,,,,,,,,,,machine,,,0.544328,1-4-f,parm file = FW2O_p25.mat
