id,analysis,scientificName,englishName,start_secs,end_secs,confidence,detected_time,detected_time_end,audio_id,project,recorder,site,latitude,longitude,audio_link,timestamp
ca454dea3388aabe5532a5322a,birdnet-lite,Picoides tridactylus,Eurasian Three-toed Woodpecker,294,297,0.7251324,2022-09-17T01:08:51.669Z,2022-09-17T01:13:48Z,ca454dea3388aabe5532,proj_sound-of-norway,bugg_RPiID-100000006e4b733f,TOV-E: Finnmark 205906,70.1660837,29.4694065,https://bugg-301712.web.app/download/96ffd1f0-97af-4681-a3bd-a8b10b164922/audio/proj_sound-of-norway/bugg_RPiID-100000006e4b733f/conf_6f40914/2022-09-17T01_03_57.669Z.mp3,2022-09-17T01:03:57.669Z
19a299e79eacb68a7558100ae9,birdnet-lite,Picoides tridactylus,Eurasian Three-toed Woodpecker,225,228,0.5084057,2022-09-17T01:02:40.262Z,2022-09-17T01:06:28Z,19a299e79eacb68a7558,proj_sound-of-norway,bugg_RPiID-100000006e4b733f,TOV-E: Finnmark 205906,70.1660837,29.4694065,https://bugg-301712.web.app/download/4f3cdc82-9c69-401e-a8a3-4afaef0b3597/audio/proj_sound-of-norway/bugg_RPiID-100000006e4b733f/conf_6f40914/2022-09-17T00_58_55.262Z.mp3,2022-09-17T00:58:55.262Z
bff98e38ff909b5ca42c641ad5,birdnet-lite,Picoides tridactylus,Eurasian Three-toed Woodpecker,180,183,0.46560326,2022-09-17T00:51:50.435Z,2022-09-17T00:54:53Z,bff98e38ff909b5ca42c,proj_sound-of-norway,bugg_RPiID-100000006e4b733f,TOV-E: Finnmark 205906,70.1660837,29.4694065,https://bugg-301712.web.app/download/1c7b6f43-8695-46ec-a7f9-103e105cd3ef/audio/proj_sound-of-norway/bugg_RPiID-100000006e4b733f/conf_6f40914/2022-09-17T00_48_50.435Z.mp3,2022-09-17T00:48:50.435Z
3347aacb1b4d1cc2397a15b096,birdnet-lite,Picoides tridactylus,Eurasian Three-toed Woodpecker,189,192,0.5177502,2022-09-17T00:41:54.687Z,2022-09-17T00:45:06Z,3347aacb1b4d1cc2397a,proj_sound-of-norway,bugg_RPiID-100000006e4b733f,TOV-E: Finnmark 205906,70.1660837,29.4694065,https://bugg-301712.web.app/download/87d48f85-639d-4c9d-a34e-0b5794b65f30/audio/proj_sound-of-norway/bugg_RPiID-100000006e4b733f/conf_6f40914/2022-09-17T00_38_45.687Z.mp3,2022-09-17T00:38:45.687Z
2a5506769df7406562ba12ef11,birdnet-lite,Picoides tridactylus,Eurasian Three-toed Woodpecker,117,120,0.74818003,2022-09-16T23:45:15.841Z,2022-09-16T23:47:15Z,2a5506769df7406562ba,proj_sound-of-norway,bugg_RPiID-100000006e4b733f,TOV-E: Finnmark 205906,70.1660837,29.4694065,https://bugg-301712.web.app/download/f23f2e9e-9c73-423c-8ebe-0ac0a84ce795/audio/proj_sound-of-norway/bugg_RPiID-100000006e4b733f/conf_6f40914/2022-09-16T23_43_18.841Z.mp3,2022-09-16T23:43:18.841Z
0a32a41324564ba03ec4dd2603,birdnet-lite,Dendrocopos major,Great Spotted Woodpecker,201,204,0.52472305,2022-09-16T23:31:33.082Z,2022-09-16T23:34:57Z,0a32a41324564ba03ec4,proj_sound-of-norway,bugg_RPiID-100000006e4b733f,TOV-E: Finnmark 205906,70.1660837,29.4694065,https://bugg-301712.web.app/download/d2428b81-eab9-472c-9d6a-f27331d0943d/audio/proj_sound-of-norway/bugg_RPiID-100000006e4b733f/conf_6f40914/2022-09-16T23_28_12.082Z.mp3,2022-09-16T23:28:12.082Z
b86a210c535233a4f7bcf04d42,birdnet-lite,Picoides tridactylus,Eurasian Three-toed Woodpecker,195,198,0.53429896,2022-09-16T23:26:24.810Z,2022-09-16T23:29:42Z,b86a210c535233a4f7bc,proj_sound-of-norway,bugg_RPiID-100000006e4b733f,TOV-E: Finnmark 205906,70.1660837,29.4694065,https://bugg-301712.web.app/download/f2e428c0-24d2-4938-9705-9656f32b5eb1/audio/proj_sound-of-norway/bugg_RPiID-100000006e4b733f/conf_6f40914/2022-09-16T23_23_09.810Z.mp3,2022-09-16T23:23:09.810Z
7a6b55085a329d613a4bac18c2,birdnet-lite,Picoides tridactylus,Eurasian Three-toed Woodpecker,270,273,0.46636283,2022-09-16T23:17:34.591Z,2022-09-16T23:22:07Z,7a6b55085a329d613a4b,proj_sound-of-norway,bugg_RPiID-100000006e4b733f,TOV-E: Finnmark 205906,70.1660837,29.4694065,https://bugg-301712.web.app/download/17e1ce11-5219-4f16-8a8b-2da5e6609c57/audio/proj_sound-of-norway/bugg_RPiID-100000006e4b733f/conf_6f40914/2022-09-16T23_13_04.591Z.mp3,2022-09-16T23:13:04.591Z
ce400eef06817b7a464b9dd733,birdnet-lite,Picoides tridactylus,Eurasian Three-toed Woodpecker,12,15,0.7218115,2022-09-16T23:08:14.254Z,2022-09-16T23:08:29Z,ce400eef06817b7a464b,proj_sound-of-norway,bugg_RPiID-100000006e4b733f,TOV-E: Finnmark 205906,70.1660837,29.4694065,https://bugg-301712.web.app/download/ff4e4613-3b0a-444e-bff0-1100779ec3b1/audio/proj_sound-of-norway/bugg_RPiID-100000006e4b733f/conf_6f40914/2022-09-16T23_08_02.254Z.mp3,2022-09-16T23:08:02.254Z
bdaa309174c11c1f47621a5c69,birdnet-lite,Picoides tridactylus,Eurasian Three-toed Woodpecker,3,6,0.6793791,2022-09-16T22:58:00.455Z,2022-09-16T22:58:06Z,bdaa309174c11c1f4762,proj_sound-of-norway,bugg_RPiID-100000006e4b733f,TOV-E: Finnmark 205906,70.1660837,29.4694065,https://bugg-301712.web.app/download/13fd8b23-122c-4ff2-91b1-5c0b2c1e5b63/audio/proj_sound-of-norway/bugg_RPiID-100000006e4b733f/conf_6f40914/2022-09-16T22_57_57.455Z.mp3,2022-09-16T22:57:57.455Z
0893864bcc0649834517e6007f,birdnet-lite,Picoides tridactylus,Eurasian Three-toed Woodpecker,105,108,0.9245847,2022-09-16T22:54:40.053Z,2022-09-16T22:56:28Z,0893864bcc0649834517,proj_sound-of-norway,bugg_RPiID-100000006e4b733f,TOV-E: Finnmark 205906,70.1660837,29.4694065,https://bugg-301712.web.app/download/661720e1-32b6-4da5-b81e-7ace488058ff/audio/proj_sound-of-norway/bugg_RPiID-100000006e4b733f/conf_6f40914/2022-09-16T22_52_55.053Z.mp3,2022-09-16T22:52:55.053Z
534490a0eb1385138858814f60,birdnet-lite,Picoides tridactylus,Eurasian Three-toed Woodpecker,276,279,0.4595167,2022-09-16T21:26:47.411Z,2022-09-16T21:31:26Z,534490a0eb1385138858,proj_sound-of-norway,bugg_RPiID-100000006e4b733f,TOV-E: Finnmark 205906,70.1660837,29.4694065,https://bugg-301712.web.app/download/45a8bf27-4e56-4995-a25f-8fa7d29d82cd/audio/proj_sound-of-norway/bugg_RPiID-100000006e4b733f/conf_6f40914/2022-09-16T21_22_11.411Z.mp3,2022-09-16T21:22:11.411Z
038c0f313158665ef9d71ae93c,birdnet-lite,Dendrocopos major,Great Spotted Woodpecker,231,234,0.6958379,2022-09-16T20:36:01.874Z,2022-09-16T20:39:55Z,038c0f313158665ef9d7,proj_sound-of-norway,bugg_RPiID-10000000cc849698,TOV-E: Kristiansand 90117,58.4288321,7.9817977,https://bugg-301712.web.app/download/07efab6f-5fc8-41ce-9ffd-9c82b60fb67b/audio/proj_sound-of-norway/bugg_RPiID-10000000cc849698/conf_6f40914/2022-09-16T20_32_10.874Z.mp3,2022-09-16T20:32:10.874Z
44e50d23fb8398d733ef68a0fb,birdnet-lite,Picoides tridactylus,Eurasian Three-toed Woodpecker,144,147,0.60683167,2022-09-16T20:34:11.935Z,2022-09-16T20:36:38Z,44e50d23fb8398d733ef,proj_sound-of-norway,bugg_RPiID-100000006e4b733f,TOV-E: Finnmark 205906,70.1660837,29.4694065,https://bugg-301712.web.app/download/686ec5de-6aae-40ef-822b-c7e66f7501cf/audio/proj_sound-of-norway/bugg_RPiID-100000006e4b733f/conf_6f40914/2022-09-16T20_31_47.935Z.mp3,2022-09-16T20:31:47.935Z
900d5bd0c030a608680a41b345,birdnet-lite,Picoides tridactylus,Eurasian Three-toed Woodpecker,78,81,0.8593869,2022-09-16T20:17:58.423Z,2022-09-16T20:19:19Z,900d5bd0c030a608680a,proj_sound-of-norway,bugg_RPiID-100000006e4b733f,TOV-E: Finnmark 205906,70.1660837,29.4694065,https://bugg-301712.web.app/download/b6422020-b437-454a-bf4d-02cf46f91c0f/audio/proj_sound-of-norway/bugg_RPiID-100000006e4b733f/conf_6f40914/2022-09-16T20_16_40.423Z.mp3,2022-09-16T20:16:40.423Z
c417175de7fa0285cc32ac098e,birdnet-lite,Picoides tridactylus,Eurasian Three-toed Woodpecker,222,225,0.5098749,2022-09-16T20:10:17.654Z,2022-09-16T20:14:02Z,c417175de7fa0285cc32,proj_sound-of-norway,bugg_RPiID-100000006e4b733f,TOV-E: Finnmark 205906,70.1660837,29.4694065,https://bugg-301712.web.app/download/8c6a002d-6ded-4d92-9b62-917807ad2954/audio/proj_sound-of-norway/bugg_RPiID-100000006e4b733f/conf_6f40914/2022-09-16T20_06_35.654Z.mp3,2022-09-16T20:06:35.654Z
c417175de7fa0285cc32ae8105,birdnet-lite,Dendrocopos major,Great Spotted Woodpecker,222,225,0.49706453,2022-09-16T20:10:17.654Z,2022-09-16T20:14:02Z,c417175de7fa0285cc32,proj_sound-of-norway,bugg_RPiID-100000006e4b733f,TOV-E: Finnmark 205906,70.1660837,29.4694065,https://bugg-301712.web.app/download/8c6a002d-6ded-4d92-9b62-917807ad2954/audio/proj_sound-of-norway/bugg_RPiID-100000006e4b733f/conf_6f40914/2022-09-16T20_06_35.654Z.mp3,2022-09-16T20:06:35.654Z
6beeceb5923a454c4600136ed3,birdnet-lite,Picoides tridactylus,Eurasian Three-toed Woodpecker,135,138,0.5050438,2022-09-16T19:58:45.862Z,2022-09-16T20:01:03Z,6beeceb5923a454c4600,proj_sound-of-norway,bugg_RPiID-100000006e4b733f,TOV-E: Finnmark 205906,70.1660837,29.4694065,https://bugg-301712.web.app/download/73398e6a-48ec-48d1-8e6d-887a5a55a9ee/audio/proj_sound-of-norway/bugg_RPiID-100000006e4b733f/conf_6f40914/2022-09-16T19_56_30.862Z.mp3,2022-09-16T19:56:30.862Z
ba82684719e8c17778d8cb018a,birdnet-lite,Picoides tridactylus,Eurasian Three-toed Woodpecker,87,90,0.53720695,2022-09-16T19:47:53.056Z,2022-09-16T19:49:23Z,ba82684719e8c17778d8,proj_sound-of-norway,bugg_RPiID-100000006e4b733f,TOV-E: Finnmark 205906,70.1660837,29.4694065,https://bugg-301712.web.app/download/1e0dad1a-8725-482e-9e9f-78c7bf81f54d/audio/proj_sound-of-norway/bugg_RPiID-100000006e4b733f/conf_6f40914/2022-09-16T19_46_26.056Z.mp3,2022-09-16T19:46:26.056Z
fd1a449508641481e23108903e,birdnet-lite,Picoides tridactylus,Eurasian Three-toed Woodpecker,42,261,0.7074888,2022-09-16T19:32:01.032Z,2022-09-16T19:36:22Z,fd1a449508641481e231,proj_sound-of-norway,bugg_RPiID-100000006e4b733f,TOV-E: Finnmark 205906,70.1660837,29.4694065,https://bugg-301712.web.app/download/fe633b00-9ac3-4695-97c8-c71e9941a50a/audio/proj_sound-of-norway/bugg_RPiID-100000006e4b733f/conf_6f40914/2022-09-16T19_31_19.032Z.mp3,2022-09-16T19:31:19.032Z
805d8c7192b306cfbc59f074f2,birdnet-lite,Dendrocopos major,Great Spotted Woodpecker,81,84,0.45661405,2022-09-16T19:12:53.496Z,2022-09-16T19:14:17Z,805d8c7192b306cfbc59,proj_sound-of-norway,bugg_RPiID-10000000cc849698,TOV-E: Kristiansand 90117,58.4288321,7.9817977,https://bugg-301712.web.app/download/58425e4f-5af8-464f-957e-402ca59ab78d/audio/proj_sound-of-norway/bugg_RPiID-10000000cc849698/conf_6f40914/2022-09-16T19_11_32.496Z.mp3,2022-09-16T19:11:32.496Z
2fc71b3c541f27ae35142a3792,birdnet-lite,Picoides tridactylus,Eurasian Three-toed Woodpecker,177,216,0.78491354,2022-09-16T19:14:05.976Z,2022-09-16T19:17:41Z,2fc71b3c541f27ae3514,proj_sound-of-norway,bugg_RPiID-100000006e4b733f,TOV-E: Finnmark 205906,70.1660837,29.4694065,https://bugg-301712.web.app/download/abd99f4c-6bbd-494a-a79a-fb7f5c9d530d/audio/proj_sound-of-norway/bugg_RPiID-100000006e4b733f/conf_6f40914/2022-09-16T19_11_08.976Z.mp3,2022-09-16T19:11:08.976Z
2fc71b3c541f27ae351445869a,birdnet-lite,Dendrocopos major,Great Spotted Woodpecker,237,240,0.51227295,2022-09-16T19:15:05.976Z,2022-09-16T19:19:05Z,2fc71b3c541f27ae3514,proj_sound-of-norway,bugg_RPiID-100000006e4b733f,TOV-E: Finnmark 205906,70.1660837,29.4694065,https://bugg-301712.web.app/download/abd99f4c-6bbd-494a-a79a-fb7f5c9d530d/audio/proj_sound-of-norway/bugg_RPiID-100000006e4b733f/conf_6f40914/2022-09-16T19_11_08.976Z.mp3,2022-09-16T19:11:08.976Z
39b2d10503fe1b5b1b68ebce27,birdnet-lite,Picoides tridactylus,Eurasian Three-toed Woodpecker,228,231,0.48583388,2022-09-16T19:09:54.716Z,2022-09-16T19:13:45Z,39b2d10503fe1b5b1b68,proj_sound-of-norway,bugg_RPiID-100000006e4b733f,TOV-E: Finnmark 205906,70.1660837,29.4694065,https://bugg-301712.web.app/download/985413ad-ec90-41a1-ae62-6aa218fcaf86/audio/proj_sound-of-norway/bugg_RPiID-100000006e4b733f/conf_6f40914/2022-09-16T19_06_06.716Z.mp3,2022-09-16T19:06:06.716Z
60c50dbb68ef25f35ff568a0fb,birdnet-lite,Picoides tridactylus,Eurasian Three-toed Woodpecker,144,147,0.6133808,2022-09-16T19:03:28.448Z,2022-09-16T19:05:55Z,60c50dbb68ef25f35ff5,proj_sound-of-norway,bugg_RPiID-100000006e4b733f,TOV-E: Finnmark 205906,70.1660837,29.4694065,https://bugg-301712.web.app/download/5a89a3d5-2186-4f99-b773-0f1af5130b42/audio/proj_sound-of-norway/bugg_RPiID-100000006e4b733f/conf_6f40914/2022-09-16T19_01_04.448Z.mp3,2022-09-16T19:01:04.448Z
0d23f3c5689764222a5d5c61e2,birdnet-lite,Picoides tridactylus,Eurasian Three-toed Woodpecker,264,267,0.6656832,2022-09-16T18:50:21.236Z,2022-09-16T18:54:48Z,0d23f3c5689764222a5d,proj_sound-of-norway,bugg_RPiID-100000006e4b733f,TOV-E: Finnmark 205906,70.1660837,29.4694065,https://bugg-301712.web.app/download/835b8cc4-40cd-4dd2-bbe6-83f862553aa3/audio/proj_sound-of-norway/bugg_RPiID-100000006e4b733f/conf_6f40914/2022-09-16T18_45_57.236Z.mp3,2022-09-16T18:45:57.236Z
32a7ddfcf2f6520e24163de373,birdnet-lite,Picoides tridactylus,Eurasian Three-toed Woodpecker,231,234,0.5634641,2022-09-16T18:44:45.809Z,2022-09-16T18:48:39Z,32a7ddfcf2f6520e2416,proj_sound-of-norway,bugg_RPiID-100000006e4b733f,TOV-E: Finnmark 205906,70.1660837,29.4694065,https://bugg-301712.web.app/download/4fb17414-8bea-409d-8c99-3a49136c36a0/audio/proj_sound-of-norway/bugg_RPiID-100000006e4b733f/conf_6f40914/2022-09-16T18_40_54.809Z.mp3,2022-09-16T18:40:54.809Z
bba33b7a2b6d0d37c04aa5322a,birdnet-lite,Picoides tridactylus,Eurasian Three-toed Woodpecker,294,297,0.4764457,2022-09-16T18:40:46.517Z,2022-09-16T18:45:43Z,bba33b7a2b6d0d37c04a,proj_sound-of-norway,bugg_RPiID-100000006e4b733f,TOV-E: Finnmark 205906,70.1660837,29.4694065,https://bugg-301712.web.app/download/c17078d0-433b-4be4-bd6c-26e8b458975f/audio/proj_sound-of-norway/bugg_RPiID-100000006e4b733f/conf_6f40914/2022-09-16T18_35_52.517Z.mp3,2022-09-16T18:35:52.517Z
cf147a6a2cafe8b7f3a83d6fdb,birdnet-lite,Troglodytes troglodytes,Eurasian Wren,168,228,0.9854997,2022-09-16T18:34:01.345Z,2022-09-16T18:37:49Z,cf147a6a2cafe8b7f3a8,proj_sound-of-norway,bugg_RPiID-10000000cc849698,TOV-E: Kristiansand 90117,58.4288321,7.9817977,https://bugg-301712.web.app/download/b9eee516-9792-4741-8bf7-8bbe4b7fbbb0/audio/proj_sound-of-norway/bugg_RPiID-10000000cc849698/conf_6f40914/2022-09-16T18_31_13.345Z.mp3,2022-09-16T18:31:13.345Z
3899a1abec9080b7d9fdbe112d,birdnet-lite,Erithacus rubecula,European Robin,132,177,0.9123016,2022-09-16T18:24:49.813Z,2022-09-16T18:27:46Z,3899a1abec9080b7d9fd,proj_sound-of-norway,bugg_RPiID-1000000018bff2d2,TOV-E: Kristiansand 90115,58.4319563,7.9858968,https://bugg-301712.web.app/download/4e9c4695-e41f-49df-8f0b-9b220cc7116a/audio/proj_sound-of-norway/bugg_RPiID-1000000018bff2d2/conf_6f40914/2022-09-16T18_22_37.813Z.mp3,2022-09-16T18:22:37.813Z
398307cf457367cd59f703549e,birdnet-lite,Columba livia,Rock Pigeon,48,51,0.795901,2022-09-16T18:07:09.328Z,2022-09-16T18:08:00Z,398307cf457367cd59f7,proj_sound-of-norway,bugg_RPiID-10000000a122d275,TOV-E Østfold 10617,59.697562,11.2003972,https://bugg-301712.web.app/download/abc39066-7e7a-49b1-9772-7c30e2a0b5a4/audio/proj_sound-of-norway/bugg_RPiID-10000000a122d275/conf_6f40914/2022-09-16T18_06_21.328Z.mp3,2022-09-16T18:06:21.328Z
52a53948d98c92b18f572fadd3,birdnet-lite,Picoides tridactylus,Eurasian Three-toed Woodpecker,45,279,0.52430856,2022-09-16T18:01:20.530Z,2022-09-16T18:05:59Z,52a53948d98c92b18f57,proj_sound-of-norway,bugg_RPiID-100000006e4b733f,TOV-E: Finnmark 205906,70.1660837,29.4694065,https://bugg-301712.web.app/download/9b4de52f-2354-4e57-81ee-304f235b7f41/audio/proj_sound-of-norway/bugg_RPiID-100000006e4b733f/conf_6f40914/2022-09-16T18_00_35.530Z.mp3,2022-09-16T18:00:35.530Z
ba6676a8bfd7d1c94d202aa6a7,birdnet-lite,Erithacus rubecula,European Robin,78,81,0.6718823,2022-09-16T17:58:43.988Z,2022-09-16T18:00:04Z,ba6676a8bfd7d1c94d20,proj_sound-of-norway,bugg_RPiID-1000000018bff2d2,TOV-E: Kristiansand 90115,58.4319563,7.9858968,https://bugg-301712.web.app/download/44d0ff14-9254-41bb-954f-3c9caf837f90/audio/proj_sound-of-norway/bugg_RPiID-1000000018bff2d2/conf_6f40914/2022-09-16T17_57_25.988Z.mp3,2022-09-16T17:57:25.988Z
d106eba89dc875738d6ebd8396,birdnet-lite,Gallinula chloropus,Eurasian Moorhen,42,45,0.60925883,2022-09-16T17:54:59.572Z,2022-09-16T17:55:44Z,d106eba89dc875738d6e,proj_sound-of-norway,bugg_RPiID-10000000a1d0792e,TOV-E: Stavanger 110203*,58.4791387,6.0891053,https://bugg-301712.web.app/download/57595f7d-0fd7-42f4-a6e5-314d364804b3/audio/proj_sound-of-norway/bugg_RPiID-10000000a1d0792e/conf_6f40914/2022-09-16T17_54_17.572Z.mp3,2022-09-16T17:54:17.572Z
d106eba89dc875738d6e217861,birdnet-lite,Gallinago gallinago,Common Snipe,162,165,0.45735312,2022-09-16T17:56:59.572Z,2022-09-16T17:59:44Z,d106eba89dc875738d6e,proj_sound-of-norway,bugg_RPiID-10000000a1d0792e,TOV-E: Stavanger 110203*,58.4791387,6.0891053,https://bugg-301712.web.app/download/57595f7d-0fd7-42f4-a6e5-314d364804b3/audio/proj_sound-of-norway/bugg_RPiID-10000000a1d0792e/conf_6f40914/2022-09-16T17_54_17.572Z.mp3,2022-09-16T17:54:17.572Z
d106eba89dc875738d6e924c83,birdnet-lite,Gallinula chloropus,Eurasian Moorhen,201,204,0.49642098,2022-09-16T17:57:38.572Z,2022-09-16T18:01:02Z,d106eba89dc875738d6e,proj_sound-of-norway,bugg_RPiID-10000000a1d0792e,TOV-E: Stavanger 110203*,58.4791387,6.0891053,https://bugg-301712.web.app/download/57595f7d-0fd7-42f4-a6e5-314d364804b3/audio/proj_sound-of-norway/bugg_RPiID-10000000a1d0792e/conf_6f40914/2022-09-16T17_54_17.572Z.mp3,2022-09-16T17:54:17.572Z
04a598190ecea8ced70d839281,birdnet-lite,Troglodytes troglodytes,Eurasian Wren,9,12,0.70098525,2022-09-16T17:52:53.889Z,2022-09-16T17:53:05Z,04a598190ecea8ced70d,proj_sound-of-norway,bugg_RPiID-1000000022fb515e,TOV-E: Bergen 120718,60.0603424,5.6645948,https://bugg-301712.web.app/download/66b4c66b-40cc-4e41-b661-8cedb35ba125/audio/proj_sound-of-norway/bugg_RPiID-1000000022fb515e/conf_6f40914/2022-09-16T17_52_44.889Z.mp3,2022-09-16T17:52:44.889Z
04a598190ecea8ced70db5f241,birdnet-lite,Turdus viscivorus,Mistle Thrush,15,18,0.7400464,2022-09-16T17:52:59.889Z,2022-09-16T17:53:17Z,04a598190ecea8ced70d,proj_sound-of-norway,bugg_RPiID-1000000022fb515e,TOV-E: Bergen 120718,60.0603424,5.6645948,https://bugg-301712.web.app/download/66b4c66b-40cc-4e41-b661-8cedb35ba125/audio/proj_sound-of-norway/bugg_RPiID-1000000022fb515e/conf_6f40914/2022-09-16T17_52_44.889Z.mp3,2022-09-16T17:52:44.889Z
04a598190ecea8ced70d358b54,birdnet-lite,Troglodytes troglodytes,Eurasian Wren,30,33,0.75226754,2022-09-16T17:53:14.889Z,2022-09-16T17:53:47Z,04a598190ecea8ced70d,proj_sound-of-norway,bugg_RPiID-1000000022fb515e,TOV-E: Bergen 120718,60.0603424,5.6645948,https://bugg-301712.web.app/download/66b4c66b-40cc-4e41-b661-8cedb35ba125/audio/proj_sound-of-norway/bugg_RPiID-1000000022fb515e/conf_6f40914/2022-09-16T17_52_44.889Z.mp3,2022-09-16T17:52:44.889Z
04a598190ecea8ced70dbbbd58,birdnet-lite,Turdus viscivorus,Mistle Thrush,30,33,0.52476865,2022-09-16T17:53:14.889Z,2022-09-16T17:53:47Z,04a598190ecea8ced70d,proj_sound-of-norway,bugg_RPiID-1000000022fb515e,TOV-E: Bergen 120718,60.0603424,5.6645948,https://bugg-301712.web.app/download/66b4c66b-40cc-4e41-b661-8cedb35ba125/audio/proj_sound-of-norway/bugg_RPiID-1000000022fb515e/conf_6f40914/2022-09-16T17_52_44.889Z.mp3,2022-09-16T17:52:44.889Z
04a598190ecea8ced70dd42f66,birdnet-lite,Troglodytes troglodytes,Eurasian Wren,36,39,0.50801367,2022-09-16T17:53:20.889Z,2022-09-16T17:53:59Z,04a598190ecea8ced70d,proj_sound-of-norway,bugg_RPiID-1000000022fb515e,TOV-E: Bergen 120718,60.0603424,5.6645948,https://bugg-301712.web.app/download/66b4c66b-40cc-4e41-b661-8cedb35ba125/audio/proj_sound-of-norway/bugg_RPiID-1000000022fb515e/conf_6f40914/2022-09-16T17_52_44.889Z.mp3,2022-09-16T17:52:44.889Z
04a598190ecea8ced70d2a9e13,birdnet-lite,Ficedula parva,Red-breasted Flycatcher,36,39,0.50154066,2022-09-16T17:53:20.889Z,2022-09-16T17:53:59Z,04a598190ecea8ced70d,proj_sound-of-norway,bugg_RPiID-1000000022fb515e,TOV-E: Bergen 120718,60.0603424,5.6645948,https://bugg-301712.web.app/download/66b4c66b-40cc-4e41-b661-8cedb35ba125/audio/proj_sound-of-norway/bugg_RPiID-1000000022fb515e/conf_6f40914/2022-09-16T17_52_44.889Z.mp3,2022-09-16T17:52:44.889Z
325d37b0dd8645dbf9a0f6143c,birdnet-lite,Regulus regulus,Goldcrest,0,3,0.61736715,2022-09-16T17:52:23.523Z,2022-09-16T17:52:26Z,325d37b0dd8645dbf9a0,proj_sound-of-norway,bugg_RPiID-1000000018bff2d2,TOV-E: Kristiansand 90115,58.4319563,7.9858968,https://bugg-301712.web.app/download/6f5eb095-cfd3-4aa2-83a5-2707f3fa3f87/audio/proj_sound-of-norway/bugg_RPiID-1000000018bff2d2/conf_6f40914/2022-09-16T17_52_23.523Z.mp3,2022-09-16T17:52:23.523Z
325d37b0dd8645dbf9a04ba8fa,birdnet-lite,Regulus ignicapilla,Common Firecrest,81,84,0.45082253,2022-09-16T17:53:44.523Z,2022-09-16T17:55:08Z,325d37b0dd8645dbf9a0,proj_sound-of-norway,bugg_RPiID-1000000018bff2d2,TOV-E: Kristiansand 90115,58.4319563,7.9858968,https://bugg-301712.web.app/download/6f5eb095-cfd3-4aa2-83a5-2707f3fa3f87/audio/proj_sound-of-norway/bugg_RPiID-1000000018bff2d2/conf_6f40914/2022-09-16T17_52_23.523Z.mp3,2022-09-16T17:52:23.523Z
2bc7445a1cbb8d0d8d2bfaeebe,birdnet-lite,Regulus regulus,Goldcrest,3,6,0.84774065,2022-09-16T17:47:24.150Z,2022-09-16T17:47:30Z,2bc7445a1cbb8d0d8d2b,proj_sound-of-norway,bugg_RPiID-1000000018bff2d2,TOV-E: Kristiansand 90115,58.4319563,7.9858968,https://bugg-301712.web.app/download/2d9b9d2a-f8ce-4758-8a7e-0b9b2c8345f8/audio/proj_sound-of-norway/bugg_RPiID-1000000018bff2d2/conf_6f40914/2022-09-16T17_47_21.150Z.mp3,2022-09-16T17:47:21.150Z
2bc7445a1cbb8d0d8d2be4829e,birdnet-lite,Erithacus rubecula,European Robin,15,42,0.7676609,2022-09-16T17:47:36.150Z,2022-09-16T17:48:18Z,2bc7445a1cbb8d0d8d2b,proj_sound-of-norway,bugg_RPiID-1000000018bff2d2,TOV-E: Kristiansand 90115,58.4319563,7.9858968,https://bugg-301712.web.app/download/2d9b9d2a-f8ce-4758-8a7e-0b9b2c8345f8/audio/proj_sound-of-norway/bugg_RPiID-1000000018bff2d2/conf_6f40914/2022-09-16T17_47_21.150Z.mp3,2022-09-16T17:47:21.150Z
2bc7445a1cbb8d0d8d2b353899,birdnet-lite,Certhia familiaris,Eurasian Treecreeper,207,210,0.8887874,2022-09-16T17:50:48.150Z,2022-09-16T17:54:18Z,2bc7445a1cbb8d0d8d2b,proj_sound-of-norway,bugg_RPiID-1000000018bff2d2,TOV-E: Kristiansand 90115,58.4319563,7.9858968,https://bugg-301712.web.app/download/2d9b9d2a-f8ce-4758-8a7e-0b9b2c8345f8/audio/proj_sound-of-norway/bugg_RPiID-1000000018bff2d2/conf_6f40914/2022-09-16T17_47_21.150Z.mp3,2022-09-16T17:47:21.150Z
2bc7445a1cbb8d0d8d2b72cd3f,birdnet-lite,Regulus regulus,Goldcrest,228,282,0.6220497,2022-09-16T17:51:09.150Z,2022-09-16T17:55:51Z,2bc7445a1cbb8d0d8d2b,proj_sound-of-norway,bugg_RPiID-1000000018bff2d2,TOV-E: Kristiansand 90115,58.4319563,7.9858968,https://bugg-301712.web.app/download/2d9b9d2a-f8ce-4758-8a7e-0b9b2c8345f8/audio/proj_sound-of-norway/bugg_RPiID-1000000018bff2d2/conf_6f40914/2022-09-16T17_47_21.150Z.mp3,2022-09-16T17:47:21.150Z
87a16a9634147e1819cd28649b,birdnet-lite,Gallinago gallinago,Common Snipe,30,33,0.4927612,2022-09-16T17:44:42.873Z,2022-09-16T17:45:15Z,87a16a9634147e1819cd,proj_sound-of-norway,bugg_RPiID-10000000a1d0792e,TOV-E: Stavanger 110203*,58.4791387,6.0891053,https://bugg-301712.web.app/download/1df72d04-4371-4aab-92a2-1473af9f66cb/audio/proj_sound-of-norway/bugg_RPiID-10000000a1d0792e/conf_6f40914/2022-09-16T17_44_12.873Z.mp3,2022-09-16T17:44:12.873Z
