Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)	Begin Date	Begin Hour	Begin Path	Begin File	File Offset (s)	SID	Date Check	Time Check	Score	Tags	Notes	Tag	Verification 2
4844	Spectrogram 1	3	595491.424997000	595491.949997000	242.000	277.000	2018/7/18	9	W:\projects\2018_UnivMD_Maryland_86896\86896_MD01_20180711\86896_MD01_AIFF\86896MD01_016K_M04_multi_20180718\86896MD01_016K_M04_multi_20180718_093000Z.aif	86896MD01_016K_M04_multi_20180718_093000Z.aif	591.4250	03	07/18/2018	09:39:51.425	0.401805	ASR_NorthAtlanticRightWhale	na		
4845	Spectrogram 1	3	595507.024997000	595508.524997000	199.000	316.000	2018/7/18	9	W:\projects\2018_UnivMD_Maryland_86896\86896_MD01_20180711\86896_MD01_AIFF\86896MD01_016K_M04_multi_20180718\86896MD01_016K_M04_multi_20180718_093000Z.aif	86896MD01_016K_M04_multi_20180718_093000Z.aif	607.0250	03	07/18/2018	09:40:07.025	0.340872	ASR_NorthAtlanticRightWhale	na		
4846	Spectrogram 1	2	595544.474997000	595544.949997000	82.000	164.000	2018/7/18	9	W:\projects\2018_UnivMD_Maryland_86896\86896_MD01_20180711\86896_MD01_AIFF\86896MD01_016K_M04_multi_20180718\86896MD01_016K_M04_multi_20180718_093000Z.aif	86896MD01_016K_M04_multi_20180718_093000Z.aif	644.4750	02	07/18/2018	09:40:44.475	0.338805	ASR_NorthAtlanticRightWhale	na		
4847	Spectrogram 1	2	596282.250000000	596292.975000000	51.000	379.000	2018/7/18	9	W:\projects\2018_UnivMD_Maryland_86896\86896_MD01_20180711\86896_MD01_AIFF\86896MD01_016K_M04_multi_20180718\86896MD01_016K_M04_multi_20180718_094500Z.aif	86896MD01_016K_M04_multi_20180718_094500Z.aif	482.2500	02	07/18/2018	09:53:02.250	0.319781	ASR_NorthAtlanticRightWhale	na		
4848	Spectrogram 1	2	596381.175000000	596382.650000000	105.000	172.000	2018/7/18	9	W:\projects\2018_UnivMD_Maryland_86896\86896_MD01_20180711\86896_MD01_AIFF\86896MD01_016K_M04_multi_20180718\86896MD01_016K_M04_multi_20180718_094500Z.aif	86896MD01_016K_M04_multi_20180718_094500Z.aif	581.1750	02	07/18/2018	09:54:41.175	0.314557	ASR_NorthAtlanticRightWhale	na		
4849	Spectrogram 1	3	597158.700003000	597163.475003000	12.000	391.000	2018/7/18	10	W:\projects\2018_UnivMD_Maryland_86896\86896_MD01_20180711\86896_MD01_AIFF\86896MD01_016K_M04_multi_20180718\86896MD01_016K_M04_multi_20180718_100000Z.aif	86896MD01_016K_M04_multi_20180718_100000Z.aif	458.7000	03	07/18/2018	10:07:38.700	0.435616	ASR_NorthAtlanticRightWhale	na		
4850	Spectrogram 1	4	597258.425003000	597258.850003000	102.000	160.000	2018/7/18	10	W:\projects\2018_UnivMD_Maryland_86896\86896_MD01_20180711\86896_MD01_AIFF\86896MD01_016K_M04_multi_20180718\86896MD01_016K_M04_multi_20180718_100000Z.aif	86896MD01_016K_M04_multi_20180718_100000Z.aif	558.4250	04	07/18/2018	10:09:18.425	0.516009	ASR_NorthAtlanticRightWhale	na		
4851	Spectrogram 1	2	597308.975003000	597310.600003000	63.000	270.000	2018/7/18	10	W:\projects\2018_UnivMD_Maryland_86896\86896_MD01_20180711\86896_MD01_AIFF\86896MD01_016K_M04_multi_20180718\86896MD01_016K_M04_multi_20180718_100000Z.aif	86896MD01_016K_M04_multi_20180718_100000Z.aif	608.9750	02	07/18/2018	10:10:08.975	0.524313	ASR_NorthAtlanticRightWhale	na		
4852	Spectrogram 1	2	597615.949997000	597616.649997000	47.000	117.000	2018/7/18	10	W:\projects\2018_UnivMD_Maryland_86896\86896_MD01_20180711\86896_MD01_AIFF\86896MD01_016K_M04_multi_20180718\86896MD01_016K_M04_multi_20180718_101500Z.aif	86896MD01_016K_M04_multi_20180718_101500Z.aif	15.9500	02	07/18/2018	10:15:15.950	0.350145	ASR_NorthAtlanticRightWhale	na		
4853	Spectrogram 1	2	597670.249997000	597672.674997000	20.000	391.000	2018/7/18	10	W:\projects\2018_UnivMD_Maryland_86896\86896_MD01_20180711\86896_MD01_AIFF\86896MD01_016K_M04_multi_20180718\86896MD01_016K_M04_multi_20180718_101500Z.aif	86896MD01_016K_M04_multi_20180718_101500Z.aif	70.2500	02	07/18/2018	10:16:10.250	0.509842	ASR_NorthAtlanticRightWhale	na		
4854	Spectrogram 1	4	597801.249997000	597802.124997000	78.000	172.000	2018/7/18	10	W:\projects\2018_UnivMD_Maryland_86896\86896_MD01_20180711\86896_MD01_AIFF\86896MD01_016K_M04_multi_20180718\86896MD01_016K_M04_multi_20180718_101500Z.aif	86896MD01_016K_M04_multi_20180718_101500Z.aif	201.2500	04	07/18/2018	10:18:21.250	0.356783	ASR_NorthAtlanticRightWhale	na		
4855	Spectrogram 1	4	597831.099997000	597832.049997000	8.000	199.000	2018/7/18	10	W:\projects\2018_UnivMD_Maryland_86896\86896_MD01_20180711\86896_MD01_AIFF\86896MD01_016K_M04_multi_20180718\86896MD01_016K_M04_multi_20180718_101500Z.aif	86896MD01_016K_M04_multi_20180718_101500Z.aif	231.1000	04	07/18/2018	10:18:51.100	0.455399	ASR_NorthAtlanticRightWhale	na		
4856	Spectrogram 1	2	598033.974997000	598034.424997000	105.000	160.000	2018/7/18	10	W:\projects\2018_UnivMD_Maryland_86896\86896_MD01_20180711\86896_MD01_AIFF\86896MD01_016K_M04_multi_20180718\86896MD01_016K_M04_multi_20180718_101500Z.aif	86896MD01_016K_M04_multi_20180718_101500Z.aif	433.9750	02	07/18/2018	10:22:13.975	0.301614	ASR_NorthAtlanticRightWhale	na		
4857	Spectrogram 1	2	598406.899997000	598407.824997000	47.000	223.000	2018/7/18	10	W:\projects\2018_UnivMD_Maryland_86896\86896_MD01_20180711\86896_MD01_AIFF\86896MD01_016K_M04_multi_20180718\86896MD01_016K_M04_multi_20180718_101500Z.aif	86896MD01_016K_M04_multi_20180718_101500Z.aif	806.9000	02	07/18/2018	10:28:26.900	0.354419	ASR_NorthAtlanticRightWhale	na		
4858	Spectrogram 1	3	598572.475000000	598573.375000000	82.000	199.000	2018/7/18	10	W:\projects\2018_UnivMD_Maryland_86896\86896_MD01_20180711\86896_MD01_AIFF\86896MD01_016K_M04_multi_20180718\86896MD01_016K_M04_multi_20180718_103000Z.aif	86896MD01_016K_M04_multi_20180718_103000Z.aif	72.4750	03	07/18/2018	10:31:12.475	0.648322	ASR_NorthAtlanticRightWhale	na		
4859	Spectrogram 1	3	598736.125000000	598736.425000000	238.000	273.000	2018/7/18	10	W:\projects\2018_UnivMD_Maryland_86896\86896_MD01_20180711\86896_MD01_AIFF\86896MD01_016K_M04_multi_20180718\86896MD01_016K_M04_multi_20180718_103000Z.aif	86896MD01_016K_M04_multi_20180718_103000Z.aif	236.1250	03	07/18/2018	10:33:56.125	0.446385	ASR_NorthAtlanticRightWhale	na		
4860	Spectrogram 1	4	598910.625000000	598911.450000000	223.000	340.000	2018/7/18	10	W:\projects\2018_UnivMD_Maryland_86896\86896_MD01_20180711\86896_MD01_AIFF\86896MD01_016K_M04_multi_20180718\86896MD01_016K_M04_multi_20180718_103000Z.aif	86896MD01_016K_M04_multi_20180718_103000Z.aif	410.6250	04	07/18/2018	10:36:50.625	0.310209	ASR_NorthAtlanticRightWhale	na		
4861	Spectrogram 1	4	599178.925000000	599179.400000000	121.000	184.000	2018/7/18	10	W:\projects\2018_UnivMD_Maryland_86896\86896_MD01_20180711\86896_MD01_AIFF\86896MD01_016K_M04_multi_20180718\86896MD01_016K_M04_multi_20180718_103000Z.aif	86896MD01_016K_M04_multi_20180718_103000Z.aif	678.9250	04	07/18/2018	10:41:18.925	0.577306	ASR_NorthAtlanticRightWhale	na		
4862	Spectrogram 1	1	599574.100003000	599576.225003000	82.000	285.000	2018/7/18	10	W:\projects\2018_UnivMD_Maryland_86896\86896_MD01_20180711\86896_MD01_AIFF\86896MD01_016K_M04_multi_20180718\86896MD01_016K_M04_multi_20180718_104500Z.aif	86896MD01_016K_M04_multi_20180718_104500Z.aif	174.1000	01	07/18/2018	10:47:54.100	0.334306	ASR_NorthAtlanticRightWhale	na		
4863	Spectrogram 1	3	599740.025003000	599741.100003000	78.000	234.000	2018/7/18	10	W:\projects\2018_UnivMD_Maryland_86896\86896_MD01_20180711\86896_MD01_AIFF\86896MD01_016K_M04_multi_20180718\86896MD01_016K_M04_multi_20180718_104500Z.aif	86896MD01_016K_M04_multi_20180718_104500Z.aif	340.0250	03	07/18/2018	10:50:40.025	0.375983	ASR_NorthAtlanticRightWhale	na		
4864	Spectrogram 1	1	599742.825003000	599743.850003000	66.000	246.000	2018/7/18	10	W:\projects\2018_UnivMD_Maryland_86896\86896_MD01_20180711\86896_MD01_AIFF\86896MD01_016K_M04_multi_20180718\86896MD01_016K_M04_multi_20180718_104500Z.aif	86896MD01_016K_M04_multi_20180718_104500Z.aif	342.8250	01	07/18/2018	10:50:42.825	0.374649	ASR_NorthAtlanticRightWhale	na		
4865	Spectrogram 1	2	601581.350000000	601582.575000000	43.000	195.000	2018/7/18	11	W:\projects\2018_UnivMD_Maryland_86896\86896_MD01_20180711\86896_MD01_AIFF\86896MD01_016K_M04_multi_20180718\86896MD01_016K_M04_multi_20180718_111500Z.aif	86896MD01_016K_M04_multi_20180718_111500Z.aif	381.3500	02	07/18/2018	11:21:21.350	0.347078	ASR_NorthAtlanticRightWhale	na		
4866	Spectrogram 1	4	601812.775000000	601813.375000000	109.000	168.000	2018/7/18	11	W:\projects\2018_UnivMD_Maryland_86896\86896_MD01_20180711\86896_MD01_AIFF\86896MD01_016K_M04_multi_20180718\86896MD01_016K_M04_multi_20180718_111500Z.aif	86896MD01_016K_M04_multi_20180718_111500Z.aif	612.7750	04	07/18/2018	11:25:12.775	0.330472	ASR_NorthAtlanticRightWhale	na		
4867	Spectrogram 1	3	601909.150000000	601910.150000000	105.000	246.000	2018/7/18	11	W:\projects\2018_UnivMD_Maryland_86896\86896_MD01_20180711\86896_MD01_AIFF\86896MD01_016K_M04_multi_20180718\86896MD01_016K_M04_multi_20180718_111500Z.aif	86896MD01_016K_M04_multi_20180718_111500Z.aif	709.1500	03	07/18/2018	11:26:49.150	0.361860	ASR_NorthAtlanticRightWhale	na		
4868	Spectrogram 1	2	602036.100000000	602036.750000000	70.000	199.000	2018/7/18	11	W:\projects\2018_UnivMD_Maryland_86896\86896_MD01_20180711\86896_MD01_AIFF\86896MD01_016K_M04_multi_20180718\86896MD01_016K_M04_multi_20180718_111500Z.aif	86896MD01_016K_M04_multi_20180718_111500Z.aif	836.1000	02	07/18/2018	11:28:56.100	0.324140	ASR_NorthAtlanticRightWhale	na		
4869	Spectrogram 1	3	602086.900000000	602087.350000000	109.000	172.000	2018/7/18	11	W:\projects\2018_UnivMD_Maryland_86896\86896_MD01_20180711\86896_MD01_AIFF\86896MD01_016K_M04_multi_20180718\86896MD01_016K_M04_multi_20180718_111500Z.aif	86896MD01_016K_M04_multi_20180718_111500Z.aif	886.9000	03	07/18/2018	11:29:46.900	0.435155	ASR_NorthAtlanticRightWhale	na		
4870	Spectrogram 1	4	602175.575003000	602175.875003000	113.000	176.000	2018/7/18	11	W:\projects\2018_UnivMD_Maryland_86896\86896_MD01_20180711\86896_MD01_AIFF\86896MD01_016K_M04_multi_20180718\86896MD01_016K_M04_multi_20180718_113000Z.aif	86896MD01_016K_M04_multi_20180718_113000Z.aif	75.5750	04	07/18/2018	11:31:15.575	0.319318	ASR_NorthAtlanticRightWhale	na		
4871	Spectrogram 1	2	602289.400003000	602290.050003000	90.000	156.000	2018/7/18	11	W:\projects\2018_UnivMD_Maryland_86896\86896_MD01_20180711\86896_MD01_AIFF\86896MD01_016K_M04_multi_20180718\86896MD01_016K_M04_multi_20180718_113000Z.aif	86896MD01_016K_M04_multi_20180718_113000Z.aif	189.4000	02	07/18/2018	11:33:09.400	0.366525	ASR_NorthAtlanticRightWhale	na		
4872	Spectrogram 1	4	602356.450003000	602357.100003000	129.000	180.000	2018/7/18	11	W:\projects\2018_UnivMD_Maryland_86896\86896_MD01_20180711\86896_MD01_AIFF\86896MD01_016K_M04_multi_20180718\86896MD01_016K_M04_multi_20180718_113000Z.aif	86896MD01_016K_M04_multi_20180718_113000Z.aif	256.4500	04	07/18/2018	11:34:16.450	0.499927	ASR_NorthAtlanticRightWhale	na		
4873	Spectrogram 1	3	602434.350003000	602434.725003000	125.000	191.000	2018/7/18	11	W:\projects\2018_UnivMD_Maryland_86896\86896_MD01_20180711\86896_MD01_AIFF\86896MD01_016K_M04_multi_20180718\86896MD01_016K_M04_multi_20180718_113000Z.aif	86896MD01_016K_M04_multi_20180718_113000Z.aif	334.3500	03	07/18/2018	11:35:34.350	0.397168	ASR_NorthAtlanticRightWhale	na		
4874	Spectrogram 1	4	602615.675003000	602616.075003000	121.000	180.000	2018/7/18	11	W:\projects\2018_UnivMD_Maryland_86896\86896_MD01_20180711\86896_MD01_AIFF\86896MD01_016K_M04_multi_20180718\86896MD01_016K_M04_multi_20180718_113000Z.aif	86896MD01_016K_M04_multi_20180718_113000Z.aif	515.6750	04	07/18/2018	11:38:35.675	0.315065	ASR_NorthAtlanticRightWhale	na		
4875	Spectrogram 1	2	602990.400003000	602991.025003000	86.000	156.000	2018/7/18	11	W:\projects\2018_UnivMD_Maryland_86896\86896_MD01_20180711\86896_MD01_AIFF\86896MD01_016K_M04_multi_20180718\86896MD01_016K_M04_multi_20180718_113000Z.aif	86896MD01_016K_M04_multi_20180718_113000Z.aif	890.4000	02	07/18/2018	11:44:50.400	0.408458	ASR_NorthAtlanticRightWhale	na		
4876	Spectrogram 1	3	603024.499997000	603028.374997000	4.000	391.000	2018/7/18	11	W:\projects\2018_UnivMD_Maryland_86896\86896_MD01_20180711\86896_MD01_AIFF\86896MD01_016K_M04_multi_20180718\86896MD01_016K_M04_multi_20180718_114500Z.aif	86896MD01_016K_M04_multi_20180718_114500Z.aif	24.5000	03	07/18/2018	11:45:24.500	0.364262	ASR_NorthAtlanticRightWhale	na		
4877	Spectrogram 1	1	603299.999997000	603302.999997000	23.000	281.000	2018/7/18	11	W:\projects\2018_UnivMD_Maryland_86896\86896_MD01_20180711\86896_MD01_AIFF\86896MD01_016K_M04_multi_20180718\86896MD01_016K_M04_multi_20180718_114500Z.aif	86896MD01_016K_M04_multi_20180718_114500Z.aif	300.0000	01	07/18/2018	11:50:00.000	0.517397	ASR_NorthAtlanticRightWhale	na		
4878	Spectrogram 1	2	603306.574997000	603307.899997000	31.000	250.000	2018/7/18	11	W:\projects\2018_UnivMD_Maryland_86896\86896_MD01_20180711\86896_MD01_AIFF\86896MD01_016K_M04_multi_20180718\86896MD01_016K_M04_multi_20180718_114500Z.aif	86896MD01_016K_M04_multi_20180718_114500Z.aif	306.5750	02	07/18/2018	11:50:06.575	0.389582	ASR_NorthAtlanticRightWhale	na		
4879	Spectrogram 1	2	603693.949997000	603695.324997000	39.000	211.000	2018/7/18	11	W:\projects\2018_UnivMD_Maryland_86896\86896_MD01_20180711\86896_MD01_AIFF\86896MD01_016K_M04_multi_20180718\86896MD01_016K_M04_multi_20180718_114500Z.aif	86896MD01_016K_M04_multi_20180718_114500Z.aif	693.9500	02	07/18/2018	11:56:33.950	0.402906	ASR_NorthAtlanticRightWhale	na		
4880	Spectrogram 1	4	604024.650000000	604026.900000000	12.000	219.000	2018/7/18	12	W:\projects\2018_UnivMD_Maryland_86896\86896_MD01_20180711\86896_MD01_AIFF\86896MD01_016K_M04_multi_20180718\86896MD01_016K_M04_multi_20180718_120000Z.aif	86896MD01_016K_M04_multi_20180718_120000Z.aif	124.6500	04	07/18/2018	12:02:04.650	0.304610	ASR_NorthAtlanticRightWhale	na		
4881	Spectrogram 1	3	604091.275000000	604091.875000000	86.000	211.000	2018/7/18	12	W:\projects\2018_UnivMD_Maryland_86896\86896_MD01_20180711\86896_MD01_AIFF\86896MD01_016K_M04_multi_20180718\86896MD01_016K_M04_multi_20180718_120000Z.aif	86896MD01_016K_M04_multi_20180718_120000Z.aif	191.2750	03	07/18/2018	12:03:11.275	0.336282	ASR_NorthAtlanticRightWhale	na		
4882	Spectrogram 1	2	604097.600000000	604098.475000000	234.000	340.000	2018/7/18	12	W:\projects\2018_UnivMD_Maryland_86896\86896_MD01_20180711\86896_MD01_AIFF\86896MD01_016K_M04_multi_20180718\86896MD01_016K_M04_multi_20180718_120000Z.aif	86896MD01_016K_M04_multi_20180718_120000Z.aif	197.6000	02	07/18/2018	12:03:17.600	0.363561	ASR_NorthAtlanticRightWhale	na		
4883	Spectrogram 1	2	604234.125000000	604235.525000000	180.000	281.000	2018/7/18	12	W:\projects\2018_UnivMD_Maryland_86896\86896_MD01_20180711\86896_MD01_AIFF\86896MD01_016K_M04_multi_20180718\86896MD01_016K_M04_multi_20180718_120000Z.aif	86896MD01_016K_M04_multi_20180718_120000Z.aif	334.1250	02	07/18/2018	12:05:34.125	0.352532	ASR_NorthAtlanticRightWhale	na		
4884	Spectrogram 1	3	604268.200000000	604269.200000000	141.000	254.000	2018/7/18	12	W:\projects\2018_UnivMD_Maryland_86896\86896_MD01_20180711\86896_MD01_AIFF\86896MD01_016K_M04_multi_20180718\86896MD01_016K_M04_multi_20180718_120000Z.aif	86896MD01_016K_M04_multi_20180718_120000Z.aif	368.2000	03	07/18/2018	12:06:08.200	0.374782	ASR_NorthAtlanticRightWhale	na		
4885	Spectrogram 1	2	604321.950000000	604330.300000000	4.000	281.000	2018/7/18	12	W:\projects\2018_UnivMD_Maryland_86896\86896_MD01_20180711\86896_MD01_AIFF\86896MD01_016K_M04_multi_20180718\86896MD01_016K_M04_multi_20180718_120000Z.aif	86896MD01_016K_M04_multi_20180718_120000Z.aif	421.9500	02	07/18/2018	12:07:01.950	0.324534	ASR_NorthAtlanticRightWhale	na		
4886	Spectrogram 1	1	604520.600000000	604521.425000000	94.000	230.000	2018/7/18	12	W:\projects\2018_UnivMD_Maryland_86896\86896_MD01_20180711\86896_MD01_AIFF\86896MD01_016K_M04_multi_20180718\86896MD01_016K_M04_multi_20180718_120000Z.aif	86896MD01_016K_M04_multi_20180718_120000Z.aif	620.6000	01	07/18/2018	12:10:20.600	0.350876	ASR_NorthAtlanticRightWhale	na		
4887	Spectrogram 1	1	604639.250000000	604642.275000000	8.000	199.000	2018/7/18	12	W:\projects\2018_UnivMD_Maryland_86896\86896_MD01_20180711\86896_MD01_AIFF\86896MD01_016K_M04_multi_20180718\86896MD01_016K_M04_multi_20180718_120000Z.aif	86896MD01_016K_M04_multi_20180718_120000Z.aif	739.2500	01	07/18/2018	12:12:19.250	0.348193	ASR_NorthAtlanticRightWhale	na		
