observationID,deploymentID,mediaID,eventID,eventStart,eventEnd,observationLevel,observationType,deviceSetupType,scientificName,count,lifeStage,sex,behavior,individualID,individualPositionRadius,individualPositionAngle,individualSpeed,bboxX,bboxY,bboxWidth,bboxHeight,frequencyLow,frequencyHigh,classificationMethod,classifiedBy,classificationTimestamp,classificationProbability,classificationConfirmation,observationTags,observationComments
86896MD01_016K_M04_multi_20180823_004500Z_32297,2018_UnivMD_Maryland_86896_Dep01_20180711,86896MD01_016K_M04_multi_20180823_004500Z.aif,,,,interval,animal,,Balaenoptera physalus,,,,,,,,,,,,,,,machine,,,0.508708,,,parm file = FW2O_p25.mat
86896MD01_016K_M04_multi_20180823_011500Z_32322,2018_UnivMD_Maryland_86896_Dep01_20180711,86896MD01_016K_M04_multi_20180823_011500Z.aif,,,,interval,animal,,Balaenoptera physalus,,,,,,,,,,,,,,,machine,,,0.513266,,,parm file = FW2O_p25.mat
86896MD01_016K_M04_multi_20180823_013000Z_32328,2018_UnivMD_Maryland_86896_Dep01_20180711,86896MD01_016K_M04_multi_20180823_013000Z.aif,,,,interval,animal,,Balaenoptera physalus,,,,,,,,,,,,,,,machine,,,0.515809,,,parm file = FW2O_p25.mat
86896MD01_016K_M04_multi_20180823_013000Z_32347,2018_UnivMD_Maryland_86896_Dep01_20180711,86896MD01_016K_M04_multi_20180823_013000Z.aif,,,,interval,animal,,Balaenoptera physalus,,,,,,,,,,,,,,,machine,,,0.573052,,,parm file = FW2O_p25.mat
86896MD01_016K_M04_multi_20180823_014500Z_32380,2018_UnivMD_Maryland_86896_Dep01_20180711,86896MD01_016K_M04_multi_20180823_014500Z.aif,,,,interval,animal,,Balaenoptera physalus,,,,,,,,,,,,,,,machine,,,0.543548,,,parm file = FW2O_p25.mat
86896MD01_016K_M04_multi_20180823_031500Z_32520,2018_UnivMD_Maryland_86896_Dep01_20180711,86896MD01_016K_M04_multi_20180823_031500Z.aif,,,,interval,animal,,Balaenoptera physalus,,,,,,,,,,,,,,,machine,,,0.519759,,,parm file = FW2O_p25.mat
86896MD01_016K_M04_multi_20180823_054500Z_32810,2018_UnivMD_Maryland_86896_Dep01_20180711,86896MD01_016K_M04_multi_20180823_054500Z.aif,,,,interval,animal,,Balaenoptera physalus,,,,,,,,,,,,,,,machine,,,0.500247,,,parm file = FW2O_p25.mat
86896MD01_016K_M04_multi_20180823_071500Z_32965,2018_UnivMD_Maryland_86896_Dep01_20180711,86896MD01_016K_M04_multi_20180823_071500Z.aif,,,,interval,animal,,Balaenoptera physalus,,,,,,,,,,,,,,,machine,,,0.506977,,,parm file = FW2O_p25.mat
86896MD01_016K_M04_multi_20180823_071500Z_32971,2018_UnivMD_Maryland_86896_Dep01_20180711,86896MD01_016K_M04_multi_20180823_071500Z.aif,,,,interval,animal,,Balaenoptera physalus,,,,,,,,,,,,,,,machine,,,0.502177,,,parm file = FW2O_p25.mat
86896MD01_016K_M04_multi_20180823_093000Z_33251,2018_UnivMD_Maryland_86896_Dep01_20180711,86896MD01_016K_M04_multi_20180823_093000Z.aif,,,,interval,animal,,Balaenoptera physalus,,,,,,,,,,,,,,,machine,,,0.500868,,,parm file = FW2O_p25.mat
86896MD01_016K_M04_multi_20180823_103000Z_33366,2018_UnivMD_Maryland_86896_Dep01_20180711,86896MD01_016K_M04_multi_20180823_103000Z.aif,,,,interval,animal,,Balaenoptera physalus,,,,,,,,,,,,,,,machine,,,0.545069,,,parm file = FW2O_p25.mat
86896MD01_016K_M04_multi_20180823_104500Z_33404,2018_UnivMD_Maryland_86896_Dep01_20180711,86896MD01_016K_M04_multi_20180823_104500Z.aif,,,,interval,animal,,Balaenoptera physalus,,,,,,,,,,,,,,,machine,,,0.515395,,,parm file = FW2O_p25.mat
86896MD01_016K_M04_multi_20180823_131500Z_33525,2018_UnivMD_Maryland_86896_Dep01_20180711,86896MD01_016K_M04_multi_20180823_131500Z.aif,,,,interval,animal,,Balaenoptera physalus,,,,,,,,,,,,,,,machine,,,0.509768,,,parm file = FW2O_p25.mat
86896MD01_016K_M04_multi_20180823_140000Z_33586,2018_UnivMD_Maryland_86896_Dep01_20180711,86896MD01_016K_M04_multi_20180823_140000Z.aif,,,,interval,animal,,Balaenoptera physalus,,,,,,,,,,,,,,,machine,,,0.532571,,,parm file = FW2O_p25.mat
86896MD01_016K_M04_multi_20180823_150000Z_33643,2018_UnivMD_Maryland_86896_Dep01_20180711,86896MD01_016K_M04_multi_20180823_150000Z.aif,,,,interval,animal,,Balaenoptera physalus,,,,,,,,,,,,,,,machine,,,0.510475,,,parm file = FW2O_p25.mat
86896MD01_016K_M04_multi_20180823_150000Z_33644,2018_UnivMD_Maryland_86896_Dep01_20180711,86896MD01_016K_M04_multi_20180823_150000Z.aif,,,,interval,animal,,Balaenoptera physalus,,,,,,,,,,,,,,,machine,,,0.552982,,,parm file = FW2O_p25.mat
86896MD01_016K_M04_multi_20180823_160000Z_33737,2018_UnivMD_Maryland_86896_Dep01_20180711,86896MD01_016K_M04_multi_20180823_160000Z.aif,,,,interval,animal,,Balaenoptera physalus,,,,,,,,,,,,,,,machine,,,0.500788,,,parm file = FW2O_p25.mat
86896MD01_016K_M04_multi_20180823_163000Z_33802,2018_UnivMD_Maryland_86896_Dep01_20180711,86896MD01_016K_M04_multi_20180823_163000Z.aif,,,,interval,animal,,Balaenoptera physalus,,,,,,,,,,,,,,,machine,,,0.508718,,,parm file = FW2O_p25.mat
86896MD01_016K_M04_multi_20180823_180000Z_33948,2018_UnivMD_Maryland_86896_Dep01_20180711,86896MD01_016K_M04_multi_20180823_180000Z.aif,,,,interval,animal,,Balaenoptera physalus,,,,,,,,,,,,,,,machine,,,0.550842,,,parm file = FW2O_p25.mat
86896MD01_016K_M04_multi_20180823_190000Z_33995,2018_UnivMD_Maryland_86896_Dep01_20180711,86896MD01_016K_M04_multi_20180823_190000Z.aif,,,,interval,animal,,Balaenoptera physalus,,,,,,,,,,,,,,,machine,,,0.553156,,,parm file = FW2O_p25.mat
86896MD01_016K_M04_multi_20180823_200000Z_34022,2018_UnivMD_Maryland_86896_Dep01_20180711,86896MD01_016K_M04_multi_20180823_200000Z.aif,,,,interval,animal,,Balaenoptera physalus,,,,,,,,,,,,,,,machine,,,0.524099,,,parm file = FW2O_p25.mat
86896MD01_016K_M04_multi_20180823_211500Z_34137,2018_UnivMD_Maryland_86896_Dep01_20180711,86896MD01_016K_M04_multi_20180823_211500Z.aif,,,,interval,animal,,Balaenoptera physalus,,,,,,,,,,,,,,,machine,,,0.566691,,,parm file = FW2O_p25.mat
86896MD01_016K_M04_multi_20180823_211500Z_34142,2018_UnivMD_Maryland_86896_Dep01_20180711,86896MD01_016K_M04_multi_20180823_211500Z.aif,,,,interval,animal,,Balaenoptera physalus,,,,,,,,,,,,,,,machine,,,0.510824,,,parm file = FW2O_p25.mat
86896MD01_016K_M04_multi_20180823_211500Z_34143,2018_UnivMD_Maryland_86896_Dep01_20180711,86896MD01_016K_M04_multi_20180823_211500Z.aif,,,,interval,animal,,Balaenoptera physalus,,,,,,,,,,,,,,,machine,,,0.500615,,,parm file = FW2O_p25.mat
86896MD01_016K_M04_multi_20180823_214500Z_34215,2018_UnivMD_Maryland_86896_Dep01_20180711,86896MD01_016K_M04_multi_20180823_214500Z.aif,,,,interval,animal,,Balaenoptera physalus,,,,,,,,,,,,,,,machine,,,0.513832,,,parm file = FW2O_p25.mat
86896MD01_016K_M04_multi_20180823_214500Z_34221,2018_UnivMD_Maryland_86896_Dep01_20180711,86896MD01_016K_M04_multi_20180823_214500Z.aif,,,,interval,animal,,Balaenoptera physalus,,,,,,,,,,,,,,,machine,,,0.522911,,,parm file = FW2O_p25.mat
86896MD01_016K_M04_multi_20180823_223000Z_34341,2018_UnivMD_Maryland_86896_Dep01_20180711,86896MD01_016K_M04_multi_20180823_223000Z.aif,,,,interval,animal,,Balaenoptera physalus,,,,,,,,,,,,,,,machine,,,0.51598,,,parm file = FW2O_p25.mat
86896MD01_016K_M04_multi_20180823_233000Z_34528,2018_UnivMD_Maryland_86896_Dep01_20180711,86896MD01_016K_M04_multi_20180823_233000Z.aif,,,,interval,animal,,Balaenoptera physalus,,,,,,,,,,,,,,,machine,,,0.553884,,,parm file = FW2O_p25.mat
86896MD01_016K_M04_multi_20180823_233000Z_34548,2018_UnivMD_Maryland_86896_Dep01_20180711,86896MD01_016K_M04_multi_20180823_233000Z.aif,,,,interval,animal,,Balaenoptera physalus,,,,,,,,,,,,,,,machine,,,0.544794,,,parm file = FW2O_p25.mat
86896MD01_016K_M04_multi_20180823_234500Z_34600,2018_UnivMD_Maryland_86896_Dep01_20180711,86896MD01_016K_M04_multi_20180823_234500Z.aif,,,,interval,animal,,Balaenoptera physalus,,,,,,,,,,,,,,,machine,,,0.550701,,,parm file = FW2O_p25.mat
86896MD01_016K_M04_multi_20180824_003000Z_34729,2018_UnivMD_Maryland_86896_Dep01_20180711,86896MD01_016K_M04_multi_20180824_003000Z.aif,,,,interval,animal,,Balaenoptera physalus,,,,,,,,,,,,,,,machine,,,0.519716,,,parm file = FW2O_p25.mat
86896MD01_016K_M04_multi_20180824_004500Z_34813,2018_UnivMD_Maryland_86896_Dep01_20180711,86896MD01_016K_M04_multi_20180824_004500Z.aif,,,,interval,animal,,Balaenoptera physalus,,,,,,,,,,,,,,,machine,,,0.547258,,,parm file = FW2O_p25.mat
86896MD01_016K_M04_multi_20180824_011500Z_34874,2018_UnivMD_Maryland_86896_Dep01_20180711,86896MD01_016K_M04_multi_20180824_011500Z.aif,,,,interval,animal,,Balaenoptera physalus,,,,,,,,,,,,,,,machine,,,0.552217,,,parm file = FW2O_p25.mat
86896MD01_016K_M04_multi_20180824_011500Z_34880,2018_UnivMD_Maryland_86896_Dep01_20180711,86896MD01_016K_M04_multi_20180824_011500Z.aif,,,,interval,animal,,Balaenoptera physalus,,,,,,,,,,,,,,,machine,,,0.51878,,,parm file = FW2O_p25.mat
86896MD01_016K_M04_multi_20180824_011500Z_34889,2018_UnivMD_Maryland_86896_Dep01_20180711,86896MD01_016K_M04_multi_20180824_011500Z.aif,,,,interval,animal,,Balaenoptera physalus,,,,,,,,,,,,,,,machine,,,0.520802,,,parm file = FW2O_p25.mat
86896MD01_016K_M04_multi_20180824_020000Z_35065,2018_UnivMD_Maryland_86896_Dep01_20180711,86896MD01_016K_M04_multi_20180824_020000Z.aif,,,,interval,animal,,Balaenoptera physalus,,,,,,,,,,,,,,,machine,,,0.504058,,,parm file = FW2O_p25.mat
86896MD01_016K_M04_multi_20180824_023000Z_35178,2018_UnivMD_Maryland_86896_Dep01_20180711,86896MD01_016K_M04_multi_20180824_023000Z.aif,,,,interval,animal,,Balaenoptera physalus,,,,,,,,,,,,,,,machine,,,0.528012,,,parm file = FW2O_p25.mat
86896MD01_016K_M04_multi_20180824_031500Z_35266,2018_UnivMD_Maryland_86896_Dep01_20180711,86896MD01_016K_M04_multi_20180824_031500Z.aif,,,,interval,animal,,Balaenoptera physalus,,,,,,,,,,,,,,,machine,,,0.715461,,,parm file = FW2O_p25.mat
86896MD01_016K_M04_multi_20180824_033000Z_35357,2018_UnivMD_Maryland_86896_Dep01_20180711,86896MD01_016K_M04_multi_20180824_033000Z.aif,,,,interval,animal,,Balaenoptera physalus,,,,,,,,,,,,,,,machine,,,0.531121,,,parm file = FW2O_p25.mat
86896MD01_016K_M04_multi_20180824_041500Z_35483,2018_UnivMD_Maryland_86896_Dep01_20180711,86896MD01_016K_M04_multi_20180824_041500Z.aif,,,,interval,animal,,Balaenoptera physalus,,,,,,,,,,,,,,,machine,,,0.559032,,,parm file = FW2O_p25.mat
86896MD01_016K_M04_multi_20180824_043000Z_35509,2018_UnivMD_Maryland_86896_Dep01_20180711,86896MD01_016K_M04_multi_20180824_043000Z.aif,,,,interval,animal,,Balaenoptera physalus,,,,,,,,,,,,,,,machine,,,0.536281,,,parm file = FW2O_p25.mat
86896MD01_016K_M04_multi_20180824_051500Z_35577,2018_UnivMD_Maryland_86896_Dep01_20180711,86896MD01_016K_M04_multi_20180824_051500Z.aif,,,,interval,animal,,Balaenoptera physalus,,,,,,,,,,,,,,,machine,,,0.502029,,,parm file = FW2O_p25.mat
86896MD01_016K_M04_multi_20180824_053000Z_35628,2018_UnivMD_Maryland_86896_Dep01_20180711,86896MD01_016K_M04_multi_20180824_053000Z.aif,,,,interval,animal,,Balaenoptera physalus,,,,,,,,,,,,,,,machine,,,0.543136,,,parm file = FW2O_p25.mat
86896MD01_016K_M04_multi_20180824_061500Z_35680,2018_UnivMD_Maryland_86896_Dep01_20180711,86896MD01_016K_M04_multi_20180824_061500Z.aif,,,,interval,animal,,Balaenoptera physalus,,,,,,,,,,,,,,,machine,,,0.579699,,,parm file = FW2O_p25.mat
86896MD01_016K_M04_multi_20180824_061500Z_35722,2018_UnivMD_Maryland_86896_Dep01_20180711,86896MD01_016K_M04_multi_20180824_061500Z.aif,,,,interval,animal,,Balaenoptera physalus,,,,,,,,,,,,,,,machine,,,0.504544,,,parm file = FW2O_p25.mat
86896MD01_016K_M04_multi_20180824_063000Z_35761,2018_UnivMD_Maryland_86896_Dep01_20180711,86896MD01_016K_M04_multi_20180824_063000Z.aif,,,,interval,animal,,Balaenoptera physalus,,,,,,,,,,,,,,,machine,,,0.500609,,,parm file = FW2O_p25.mat
86896MD01_016K_M04_multi_20180824_074500Z_35921,2018_UnivMD_Maryland_86896_Dep01_20180711,86896MD01_016K_M04_multi_20180824_074500Z.aif,,,,interval,animal,,Balaenoptera physalus,,,,,,,,,,,,,,,machine,,,0.509598,,,parm file = FW2O_p25.mat
86896MD01_016K_M04_multi_20180824_083000Z_36029,2018_UnivMD_Maryland_86896_Dep01_20180711,86896MD01_016K_M04_multi_20180824_083000Z.aif,,,,interval,animal,,Balaenoptera physalus,,,,,,,,,,,,,,,machine,,,0.514214,,,parm file = FW2O_p25.mat
86896MD01_016K_M04_multi_20180824_090000Z_36048,2018_UnivMD_Maryland_86896_Dep01_20180711,86896MD01_016K_M04_multi_20180824_090000Z.aif,,,,interval,animal,,Balaenoptera physalus,,,,,,,,,,,,,,,machine,,,0.504014,,,parm file = FW2O_p25.mat
86896MD01_016K_M04_multi_20180824_101500Z_36150,2018_UnivMD_Maryland_86896_Dep01_20180711,86896MD01_016K_M04_multi_20180824_101500Z.aif,,,,interval,animal,,Balaenoptera physalus,,,,,,,,,,,,,,,machine,,,0.500176,,,parm file = FW2O_p25.mat
86896MD01_016K_M04_multi_20180824_111500Z_36321,2018_UnivMD_Maryland_86896_Dep01_20180711,86896MD01_016K_M04_multi_20180824_111500Z.aif,,,,interval,animal,,Balaenoptera physalus,,,,,,,,,,,,,,,machine,,,0.591307,,,parm file = FW2O_p25.mat
86896MD01_016K_M04_multi_20180824_113000Z_36337,2018_UnivMD_Maryland_86896_Dep01_20180711,86896MD01_016K_M04_multi_20180824_113000Z.aif,,,,interval,animal,,Balaenoptera physalus,,,,,,,,,,,,,,,machine,,,0.53458,,,parm file = FW2O_p25.mat
86896MD01_016K_M04_multi_20180824_121500Z_36438,2018_UnivMD_Maryland_86896_Dep01_20180711,86896MD01_016K_M04_multi_20180824_121500Z.aif,,,,interval,animal,,Balaenoptera physalus,,,,,,,,,,,,,,,machine,,,0.505418,,,parm file = FW2O_p25.mat
86896MD01_016K_M04_multi_20180824_121500Z_36443,2018_UnivMD_Maryland_86896_Dep01_20180711,86896MD01_016K_M04_multi_20180824_121500Z.aif,,,,interval,animal,,Balaenoptera physalus,,,,,,,,,,,,,,,machine,,,0.561134,,,parm file = FW2O_p25.mat
86896MD01_016K_M04_multi_20180824_130000Z_36505,2018_UnivMD_Maryland_86896_Dep01_20180711,86896MD01_016K_M04_multi_20180824_130000Z.aif,,,,interval,animal,,Balaenoptera physalus,,,,,,,,,,,,,,,machine,,,0.512791,,,parm file = FW2O_p25.mat
86896MD01_016K_M04_multi_20180824_141500Z_36590,2018_UnivMD_Maryland_86896_Dep01_20180711,86896MD01_016K_M04_multi_20180824_141500Z.aif,,,,interval,animal,,Balaenoptera physalus,,,,,,,,,,,,,,,machine,,,0.50187,,,parm file = FW2O_p25.mat
86896MD01_016K_M04_multi_20180824_143000Z_36616,2018_UnivMD_Maryland_86896_Dep01_20180711,86896MD01_016K_M04_multi_20180824_143000Z.aif,,,,interval,animal,,Balaenoptera physalus,,,,,,,,,,,,,,,machine,,,0.666865,,,parm file = FW2O_p25.mat
86896MD01_016K_M04_multi_20180824_151500Z_36672,2018_UnivMD_Maryland_86896_Dep01_20180711,86896MD01_016K_M04_multi_20180824_151500Z.aif,,,,interval,animal,,Balaenoptera physalus,,,,,,,,,,,,,,,machine,,,0.540805,,,parm file = FW2O_p25.mat
86896MD01_016K_M04_multi_20180824_161500Z_36742,2018_UnivMD_Maryland_86896_Dep01_20180711,86896MD01_016K_M04_multi_20180824_161500Z.aif,,,,interval,animal,,Balaenoptera physalus,,,,,,,,,,,,,,,machine,,,0.558181,,,parm file = FW2O_p25.mat
86896MD01_016K_M04_multi_20180824_164500Z_36784,2018_UnivMD_Maryland_86896_Dep01_20180711,86896MD01_016K_M04_multi_20180824_164500Z.aif,,,,interval,animal,,Balaenoptera physalus,,,,,,,,,,,,,,,machine,,,0.522399,,,parm file = FW2O_p25.mat
86896MD01_016K_M04_multi_20180824_171500Z_36790,2018_UnivMD_Maryland_86896_Dep01_20180711,86896MD01_016K_M04_multi_20180824_171500Z.aif,,,,interval,animal,,Balaenoptera physalus,,,,,,,,,,,,,,,machine,,,0.560578,,,parm file = FW2O_p25.mat
86896MD01_016K_M04_multi_20180824_180000Z_36835,2018_UnivMD_Maryland_86896_Dep01_20180711,86896MD01_016K_M04_multi_20180824_180000Z.aif,,,,interval,animal,,Balaenoptera physalus,,,,,,,,,,,,,,,machine,,,0.527034,,,parm file = FW2O_p25.mat
86896MD01_016K_M04_multi_20180824_221500Z_37011,2018_UnivMD_Maryland_86896_Dep01_20180711,86896MD01_016K_M04_multi_20180824_221500Z.aif,,,,interval,animal,,Balaenoptera physalus,,,,,,,,,,,,,,,machine,,,0.586199,,,parm file = FW2O_p25.mat
86896MD01_016K_M04_multi_20180824_223000Z_37030,2018_UnivMD_Maryland_86896_Dep01_20180711,86896MD01_016K_M04_multi_20180824_223000Z.aif,,,,interval,animal,,Balaenoptera physalus,,,,,,,,,,,,,,,machine,,,0.500073,,,parm file = FW2O_p25.mat
86896MD01_016K_M04_multi_20180824_224500Z_37064,2018_UnivMD_Maryland_86896_Dep01_20180711,86896MD01_016K_M04_multi_20180824_224500Z.aif,,,,interval,animal,,Balaenoptera physalus,,,,,,,,,,,,,,,machine,,,0.646746,,,parm file = FW2O_p25.mat
86896MD01_016K_M04_multi_20180824_224500Z_37066,2018_UnivMD_Maryland_86896_Dep01_20180711,86896MD01_016K_M04_multi_20180824_224500Z.aif,,,,interval,animal,,Balaenoptera physalus,,,,,,,,,,,,,,,machine,,,0.510758,,,parm file = FW2O_p25.mat
86896MD01_016K_M04_multi_20180824_224500Z_37081,2018_UnivMD_Maryland_86896_Dep01_20180711,86896MD01_016K_M04_multi_20180824_224500Z.aif,,,,interval,animal,,Balaenoptera physalus,,,,,,,,,,,,,,,machine,,,0.517832,,,parm file = FW2O_p25.mat
86896MD01_016K_M04_multi_20180824_234500Z_37162,2018_UnivMD_Maryland_86896_Dep01_20180711,86896MD01_016K_M04_multi_20180824_234500Z.aif,,,,interval,animal,,Balaenoptera physalus,,,,,,,,,,,,,,,machine,,,0.50558,,,parm file = FW2O_p25.mat
86896MD01_016K_M04_multi_20180825_003000Z_37239,2018_UnivMD_Maryland_86896_Dep01_20180711,86896MD01_016K_M04_multi_20180825_003000Z.aif,,,,interval,animal,,Balaenoptera physalus,,,,,,,,,,,,,,,machine,,,0.566373,,,parm file = FW2O_p25.mat
86896MD01_016K_M04_multi_20180825_004500Z_37301,2018_UnivMD_Maryland_86896_Dep01_20180711,86896MD01_016K_M04_multi_20180825_004500Z.aif,,,,interval,animal,,Balaenoptera physalus,,,,,,,,,,,,,,,machine,,,0.520663,,,parm file = FW2O_p25.mat
86896MD01_016K_M04_multi_20180825_010000Z_37366,2018_UnivMD_Maryland_86896_Dep01_20180711,86896MD01_016K_M04_multi_20180825_010000Z.aif,,,,interval,animal,,Balaenoptera physalus,,,,,,,,,,,,,,,machine,,,0.549999,,,parm file = FW2O_p25.mat
86896MD01_016K_M04_multi_20180825_011500Z_37437,2018_UnivMD_Maryland_86896_Dep01_20180711,86896MD01_016K_M04_multi_20180825_011500Z.aif,,,,interval,animal,,Balaenoptera physalus,,,,,,,,,,,,,,,machine,,,0.515244,,,parm file = FW2O_p25.mat
86896MD01_016K_M04_multi_20180825_013000Z_37481,2018_UnivMD_Maryland_86896_Dep01_20180711,86896MD01_016K_M04_multi_20180825_013000Z.aif,,,,interval,animal,,Balaenoptera physalus,,,,,,,,,,,,,,,machine,,,0.54368,,,parm file = FW2O_p25.mat
86896MD01_016K_M04_multi_20180825_014500Z_37495,2018_UnivMD_Maryland_86896_Dep01_20180711,86896MD01_016K_M04_multi_20180825_014500Z.aif,,,,interval,animal,,Balaenoptera physalus,,,,,,,,,,,,,,,machine,,,0.506373,,,parm file = FW2O_p25.mat
86896MD01_016K_M04_multi_20180825_014500Z_37535,2018_UnivMD_Maryland_86896_Dep01_20180711,86896MD01_016K_M04_multi_20180825_014500Z.aif,,,,interval,animal,,Balaenoptera physalus,,,,,,,,,,,,,,,machine,,,0.529089,,,parm file = FW2O_p25.mat
86896MD01_016K_M04_multi_20180825_014500Z_37559,2018_UnivMD_Maryland_86896_Dep01_20180711,86896MD01_016K_M04_multi_20180825_014500Z.aif,,,,interval,animal,,Balaenoptera physalus,,,,,,,,,,,,,,,machine,,,0.508621,,,parm file = FW2O_p25.mat
86896MD01_016K_M04_multi_20180825_020000Z_37598,2018_UnivMD_Maryland_86896_Dep01_20180711,86896MD01_016K_M04_multi_20180825_020000Z.aif,,,,interval,animal,,Balaenoptera physalus,,,,,,,,,,,,,,,machine,,,0.526815,,,parm file = FW2O_p25.mat
86896MD01_016K_M04_multi_20180825_021500Z_37636,2018_UnivMD_Maryland_86896_Dep01_20180711,86896MD01_016K_M04_multi_20180825_021500Z.aif,,,,interval,animal,,Balaenoptera physalus,,,,,,,,,,,,,,,machine,,,0.541007,,,parm file = FW2O_p25.mat
86896MD01_016K_M04_multi_20180825_021500Z_37641,2018_UnivMD_Maryland_86896_Dep01_20180711,86896MD01_016K_M04_multi_20180825_021500Z.aif,,,,interval,animal,,Balaenoptera physalus,,,,,,,,,,,,,,,machine,,,0.520073,,,parm file = FW2O_p25.mat
86896MD01_016K_M04_multi_20180825_023000Z_37675,2018_UnivMD_Maryland_86896_Dep01_20180711,86896MD01_016K_M04_multi_20180825_023000Z.aif,,,,interval,animal,,Balaenoptera physalus,,,,,,,,,,,,,,,machine,,,0.535724,,,parm file = FW2O_p25.mat
86896MD01_016K_M04_multi_20180825_031500Z_37763,2018_UnivMD_Maryland_86896_Dep01_20180711,86896MD01_016K_M04_multi_20180825_031500Z.aif,,,,interval,animal,,Balaenoptera physalus,,,,,,,,,,,,,,,machine,,,0.587025,,,parm file = FW2O_p25.mat
86896MD01_016K_M04_multi_20180825_033000Z_37790,2018_UnivMD_Maryland_86896_Dep01_20180711,86896MD01_016K_M04_multi_20180825_033000Z.aif,,,,interval,animal,,Balaenoptera physalus,,,,,,,,,,,,,,,machine,,,0.548116,,,parm file = FW2O_p25.mat
86896MD01_016K_M04_multi_20180825_034500Z_37818,2018_UnivMD_Maryland_86896_Dep01_20180711,86896MD01_016K_M04_multi_20180825_034500Z.aif,,,,interval,animal,,Balaenoptera physalus,,,,,,,,,,,,,,,machine,,,0.51726,,,parm file = FW2O_p25.mat
86896MD01_016K_M04_multi_20180825_050000Z_37920,2018_UnivMD_Maryland_86896_Dep01_20180711,86896MD01_016K_M04_multi_20180825_050000Z.aif,,,,interval,animal,,Balaenoptera physalus,,,,,,,,,,,,,,,machine,,,0.512115,,,parm file = FW2O_p25.mat
86896MD01_016K_M04_multi_20180825_053000Z_37977,2018_UnivMD_Maryland_86896_Dep01_20180711,86896MD01_016K_M04_multi_20180825_053000Z.aif,,,,interval,animal,,Balaenoptera physalus,,,,,,,,,,,,,,,machine,,,0.500733,,,parm file = FW2O_p25.mat
86896MD01_016K_M04_multi_20180825_064500Z_38106,2018_UnivMD_Maryland_86896_Dep01_20180711,86896MD01_016K_M04_multi_20180825_064500Z.aif,,,,interval,animal,,Balaenoptera physalus,,,,,,,,,,,,,,,machine,,,0.514079,,,parm file = FW2O_p25.mat
86896MD01_016K_M04_multi_20180825_070000Z_38162,2018_UnivMD_Maryland_86896_Dep01_20180711,86896MD01_016K_M04_multi_20180825_070000Z.aif,,,,interval,animal,,Balaenoptera physalus,,,,,,,,,,,,,,,machine,,,0.523854,,,parm file = FW2O_p25.mat
86896MD01_016K_M04_multi_20180825_073000Z_38212,2018_UnivMD_Maryland_86896_Dep01_20180711,86896MD01_016K_M04_multi_20180825_073000Z.aif,,,,interval,animal,,Balaenoptera physalus,,,,,,,,,,,,,,,machine,,,0.502971,,,parm file = FW2O_p25.mat
86896MD01_016K_M04_multi_20180825_074500Z_38236,2018_UnivMD_Maryland_86896_Dep01_20180711,86896MD01_016K_M04_multi_20180825_074500Z.aif,,,,interval,animal,,Balaenoptera physalus,,,,,,,,,,,,,,,machine,,,0.504318,,,parm file = FW2O_p25.mat
86896MD01_016K_M04_multi_20180825_093000Z_38424,2018_UnivMD_Maryland_86896_Dep01_20180711,86896MD01_016K_M04_multi_20180825_093000Z.aif,,,,interval,animal,,Balaenoptera physalus,,,,,,,,,,,,,,,machine,,,0.57914,,,parm file = FW2O_p25.mat
86896MD01_016K_M04_multi_20180825_104500Z_38525,2018_UnivMD_Maryland_86896_Dep01_20180711,86896MD01_016K_M04_multi_20180825_104500Z.aif,,,,interval,animal,,Balaenoptera physalus,,,,,,,,,,,,,,,machine,,,0.577402,,,parm file = FW2O_p25.mat
86896MD01_016K_M04_multi_20180825_114500Z_38602,2018_UnivMD_Maryland_86896_Dep01_20180711,86896MD01_016K_M04_multi_20180825_114500Z.aif,,,,interval,animal,,Balaenoptera physalus,,,,,,,,,,,,,,,machine,,,0.514827,,,parm file = FW2O_p25.mat
86896MD01_016K_M04_multi_20180825_130000Z_38721,2018_UnivMD_Maryland_86896_Dep01_20180711,86896MD01_016K_M04_multi_20180825_130000Z.aif,,,,interval,animal,,Balaenoptera physalus,,,,,,,,,,,,,,,machine,,,0.501287,,,parm file = FW2O_p25.mat
86896MD01_016K_M04_multi_20180825_141500Z_38833,2018_UnivMD_Maryland_86896_Dep01_20180711,86896MD01_016K_M04_multi_20180825_141500Z.aif,,,,interval,animal,,Balaenoptera physalus,,,,,,,,,,,,,,,machine,,,0.503333,,,parm file = FW2O_p25.mat
86896MD01_016K_M04_multi_20180825_153000Z_38941,2018_UnivMD_Maryland_86896_Dep01_20180711,86896MD01_016K_M04_multi_20180825_153000Z.aif,,,,interval,animal,,Balaenoptera physalus,,,,,,,,,,,,,,,machine,,,0.516958,,,parm file = FW2O_p25.mat
86896MD01_016K_M04_multi_20180825_160000Z_38987,2018_UnivMD_Maryland_86896_Dep01_20180711,86896MD01_016K_M04_multi_20180825_160000Z.aif,,,,interval,animal,,Balaenoptera physalus,,,,,,,,,,,,,,,machine,,,0.552972,,,parm file = FW2O_p25.mat
86896MD01_016K_M04_multi_20180825_161500Z_39015,2018_UnivMD_Maryland_86896_Dep01_20180711,86896MD01_016K_M04_multi_20180825_161500Z.aif,,,,interval,animal,,Balaenoptera physalus,,,,,,,,,,,,,,,machine,,,0.516809,,,parm file = FW2O_p25.mat
