observationID,deploymentID,mediaID,eventID,eventStart,eventEnd,observationLevel,observationType,deviceSetupType,scientificName,count,lifeStage,sex,behavior,individualID,individualPositionRadius,individualPositionAngle,individualSpeed,bboxX,bboxY,bboxWidth,bboxHeight,frequencyLow,frequencyHigh,classificationMethod,classifiedBy,classificationTimestamp,classificationProbability,classificationConfirmation,observationTags,observationComments
86896MD01_016K_M04_multi_20180821_114500Z.aif_28343,2018_UnivMD_Maryland_86896_Dep01_20180711,86896MD01_016K_M04_multi_20180821_114500Z.aif,,3541458.699971,3541464.516021,interval,animal,,,,,,,,,,,,,,,,,machine,,,0.541268,,1-4-f,parm file = FW2O_p25.mat
86896MD01_016K_M04_multi_20180821_140000Z.aif_28562,2018_UnivMD_Maryland_86896_Dep01_20180711,86896MD01_016K_M04_multi_20180821_140000Z.aif,,3549138.304256,3549142.767736,interval,animal,,,,,,,,,,,,,,,,,machine,,,0.542929,,1-1-f,parm file = FW2O_p25.mat
86896MD01_016K_M04_multi_20180821_144500Z.aif_28647,2018_UnivMD_Maryland_86896_Dep01_20180711,86896MD01_016K_M04_multi_20180821_144500Z.aif,,3551558.611971,3551564.428021,interval,animal,,,,,,,,,,,,,,,,,machine,,,0.550798,,1-4-f,parm file = FW2O_p25.mat
86896MD01_016K_M04_multi_20180821_144500Z.aif_28664,2018_UnivMD_Maryland_86896_Dep01_20180711,86896MD01_016K_M04_multi_20180821_144500Z.aif,,3552076.555142,3552080.612852,interval,animal,,,,,,,,,,,,,,,,,machine,,,0.601361,,1-2-f,parm file = FW2O_p25.mat
86896MD01_016K_M04_multi_20180821_151500Z.aif_28727,2018_UnivMD_Maryland_86896_Dep01_20180711,86896MD01_016K_M04_multi_20180821_151500Z.aif,,3553374.648263,3553379.111743,interval,animal,,,,,,,,,,,,,,,,,machine,,,0.551946,,1-1-f,parm file = FW2O_p25.mat
86896MD01_016K_M04_multi_20180821_151500Z.aif_28763,2018_UnivMD_Maryland_86896_Dep01_20180711,86896MD01_016K_M04_multi_20180821_151500Z.aif,,3554061.515978,3554067.332028,interval,animal,,,,,,,,,,,,,,,,,machine,,,0.505403,,1-4-f,parm file = FW2O_p25.mat
86896MD01_016K_M04_multi_20180821_153000Z.aif_28801,2018_UnivMD_Maryland_86896_Dep01_20180711,86896MD01_016K_M04_multi_20180821_153000Z.aif,,3554967.147971,3554972.964021,interval,animal,,,,,,,,,,,,,,,,,machine,,,0.555915,,1-4-f,parm file = FW2O_p25.mat
86896MD01_016K_M04_multi_20180821_154500Z.aif_28824,2018_UnivMD_Maryland_86896_Dep01_20180711,86896MD01_016K_M04_multi_20180821_154500Z.aif,,3555404.091975,3555409.908025,interval,animal,,,,,,,,,,,,,,,,,machine,,,0.556290,,1-4-f,parm file = FW2O_p25.mat
86896MD01_016K_M04_multi_20180821_160000Z.aif_28880,2018_UnivMD_Maryland_86896_Dep01_20180711,86896MD01_016K_M04_multi_20180821_160000Z.aif,,3556152.976263,3556157.439743,interval,animal,,,,,,,,,,,,,,,,,machine,,,0.528595,,1-1-f,parm file = FW2O_p25.mat
86896MD01_016K_M04_multi_20180821_161500Z.aif_28981,2018_UnivMD_Maryland_86896_Dep01_20180711,86896MD01_016K_M04_multi_20180821_161500Z.aif,,3557620.472256,3557624.935736,interval,animal,,,,,,,,,,,,,,,,,machine,,,0.586730,,1-1-f,parm file = FW2O_p25.mat
86896MD01_016K_M04_multi_20180821_170000Z.aif_29115,2018_UnivMD_Maryland_86896_Dep01_20180711,86896MD01_016K_M04_multi_20180821_170000Z.aif,,3559754.512256,3559758.975736,interval,animal,,,,,,,,,,,,,,,,,machine,,,0.519977,,1-1-f,parm file = FW2O_p25.mat
86896MD01_016K_M04_multi_20180821_170000Z.aif_29127,2018_UnivMD_Maryland_86896_Dep01_20180711,86896MD01_016K_M04_multi_20180821_170000Z.aif,,3559941.632256,3559946.095736,interval,animal,,,,,,,,,,,,,,,,,machine,,,0.568782,,1-1-f,parm file = FW2O_p25.mat
86896MD01_016K_M04_multi_20180821_171500Z.aif_29160,2018_UnivMD_Maryland_86896_Dep01_20180711,86896MD01_016K_M04_multi_20180821_171500Z.aif,,3561191.288260,3561195.751740,interval,animal,,,,,,,,,,,,,,,,,machine,,,0.551149,,1-1-f,parm file = FW2O_p25.mat
86896MD01_016K_M04_multi_20180821_173000Z.aif_29194,2018_UnivMD_Maryland_86896_Dep01_20180711,86896MD01_016K_M04_multi_20180821_173000Z.aif,,3562105.112263,3562109.575743,interval,animal,,,,,,,,,,,,,,,,,machine,,,0.559280,,1-1-f,parm file = FW2O_p25.mat
86896MD01_016K_M04_multi_20180821_174500Z.aif_29200,2018_UnivMD_Maryland_86896_Dep01_20180711,86896MD01_016K_M04_multi_20180821_174500Z.aif,,3562213.587142,3562217.644852,interval,animal,,,,,,,,,,,,,,,,,machine,,,0.513372,,1-2-f,parm file = FW2O_p25.mat
86896MD01_016K_M04_multi_20180821_174500Z.aif_29228,2018_UnivMD_Maryland_86896_Dep01_20180711,86896MD01_016K_M04_multi_20180821_174500Z.aif,,3562605.995142,3562610.052852,interval,animal,,,,,,,,,,,,,,,,,machine,,,0.651588,,1-2-f,parm file = FW2O_p25.mat
86896MD01_016K_M04_multi_20180821_180000Z.aif_29300,2018_UnivMD_Maryland_86896_Dep01_20180711,86896MD01_016K_M04_multi_20180821_180000Z.aif,,3563999.763145,3564003.820855,interval,animal,,,,,,,,,,,,,,,,,machine,,,0.515421,,1-2-f,parm file = FW2O_p25.mat
86896MD01_016K_M04_multi_20180821_183000Z.aif_29411,2018_UnivMD_Maryland_86896_Dep01_20180711,86896MD01_016K_M04_multi_20180821_183000Z.aif,,3565701.219142,3565705.276852,interval,animal,,,,,,,,,,,,,,,,,machine,,,0.600740,,1-2-f,parm file = FW2O_p25.mat
86896MD01_016K_M04_multi_20180821_184500Z.aif_29456,2018_UnivMD_Maryland_86896_Dep01_20180711,86896MD01_016K_M04_multi_20180821_184500Z.aif,,3566523.403145,3566527.460855,interval,animal,,,,,,,,,,,,,,,,,machine,,,0.533271,,1-2-f,parm file = FW2O_p25.mat
86896MD01_016K_M04_multi_20180821_190000Z.aif_29470,2018_UnivMD_Maryland_86896_Dep01_20180711,86896MD01_016K_M04_multi_20180821_190000Z.aif,,3566713.640263,3566718.103743,interval,animal,,,,,,,,,,,,,,,,,machine,,,0.543550,,1-1-f,parm file = FW2O_p25.mat
86896MD01_016K_M04_multi_20180821_190000Z.aif_29486,2018_UnivMD_Maryland_86896_Dep01_20180711,86896MD01_016K_M04_multi_20180821_190000Z.aif,,3566879.459149,3566883.516859,interval,animal,,,,,,,,,,,,,,,,,machine,,,0.644871,,1-2-f,parm file = FW2O_p25.mat
86896MD01_016K_M04_multi_20180821_193000Z.aif_29712,2018_UnivMD_Maryland_86896_Dep01_20180711,86896MD01_016K_M04_multi_20180821_193000Z.aif,,3568698.915145,3568702.972855,interval,animal,,,,,,,,,,,,,,,,,machine,,,0.538010,,1-2-f,parm file = FW2O_p25.mat
86896MD01_016K_M04_multi_20180821_194500Z.aif_29835,2018_UnivMD_Maryland_86896_Dep01_20180711,86896MD01_016K_M04_multi_20180821_194500Z.aif,,3569684.411149,3569688.468859,interval,animal,,,,,,,,,,,,,,,,,machine,,,0.512803,,1-2-f,parm file = FW2O_p25.mat
86896MD01_016K_M04_multi_20180821_203000Z.aif_30075,2018_UnivMD_Maryland_86896_Dep01_20180711,86896MD01_016K_M04_multi_20180821_203000Z.aif,,3572374.683149,3572378.740859,interval,animal,,,,,,,,,,,,,,,,,machine,,,0.560214,,1-2-f,parm file = FW2O_p25.mat
86896MD01_016K_M04_multi_20180821_204500Z.aif_30213,2018_UnivMD_Maryland_86896_Dep01_20180711,86896MD01_016K_M04_multi_20180821_204500Z.aif,,3573775.363142,3573779.420852,interval,animal,,,,,,,,,,,,,,,,,machine,,,0.534416,,1-2-f,parm file = FW2O_p25.mat
86896MD01_016K_M04_multi_20180821_211500Z.aif_30336,2018_UnivMD_Maryland_86896_Dep01_20180711,86896MD01_016K_M04_multi_20180821_211500Z.aif,,3574808.723149,3574812.780859,interval,animal,,,,,,,,,,,,,,,,,machine,,,0.519428,,1-2-f,parm file = FW2O_p25.mat
86896MD01_016K_M04_multi_20180821_224500Z.aif_30516,2018_UnivMD_Maryland_86896_Dep01_20180711,86896MD01_016K_M04_multi_20180821_224500Z.aif,,3581059.632263,3581064.095743,interval,animal,,,,,,,,,,,,,,,,,machine,,,0.661559,,1-1-f,parm file = FW2O_p25.mat
86896MD01_016K_M04_multi_20180821_233000Z.aif_30578,2018_UnivMD_Maryland_86896_Dep01_20180711,86896MD01_016K_M04_multi_20180821_233000Z.aif,,3583394.451978,3583400.268028,interval,animal,,,,,,,,,,,,,,,,,machine,,,0.524714,,1-4-f,parm file = FW2O_p25.mat
86896MD01_016K_M04_multi_20180822_020000Z.aif_30743,2018_UnivMD_Maryland_86896_Dep01_20180711,86896MD01_016K_M04_multi_20180822_020000Z.aif,,3592495.419142,3592499.476852,interval,animal,,,,,,,,,,,,,,,,,machine,,,0.533504,,1-2-f,parm file = FW2O_p25.mat
86896MD01_016K_M04_multi_20180822_101500Z.aif_30920,2018_UnivMD_Maryland_86896_Dep01_20180711,86896MD01_016K_M04_multi_20180822_101500Z.aif,,3621616.291971,3621622.108021,interval,animal,,,,,,,,,,,,,,,,,machine,,,0.533902,,1-4-f,parm file = FW2O_p25.mat
86896MD01_016K_M04_multi_20180822_101500Z.aif_30922,2018_UnivMD_Maryland_86896_Dep01_20180711,86896MD01_016K_M04_multi_20180822_101500Z.aif,,3621624.995971,3621630.812021,interval,animal,,,,,,,,,,,,,,,,,machine,,,0.545944,,1-4-f,parm file = FW2O_p25.mat
86896MD01_016K_M04_multi_20180822_101500Z.aif_30940,2018_UnivMD_Maryland_86896_Dep01_20180711,86896MD01_016K_M04_multi_20180822_101500Z.aif,,3621700.251971,3621706.068021,interval,animal,,,,,,,,,,,,,,,,,machine,,,0.568298,,1-4-f,parm file = FW2O_p25.mat
86896MD01_016K_M04_multi_20180822_101500Z.aif_31043,2018_UnivMD_Maryland_86896_Dep01_20180711,86896MD01_016K_M04_multi_20180822_101500Z.aif,,3622468.427971,3622474.244021,interval,animal,,,,,,,,,,,,,,,,,machine,,,0.615491,,1-4-f,parm file = FW2O_p25.mat
86896MD01_016K_M04_multi_20180822_104500Z.aif_31192,2018_UnivMD_Maryland_86896_Dep01_20180711,86896MD01_016K_M04_multi_20180822_104500Z.aif,,3624204.691978,3624210.508028,interval,animal,,,,,,,,,,,,,,,,,machine,,,0.503468,,1-4-f,parm file = FW2O_p25.mat
86896MD01_016K_M04_multi_20180822_123000Z.aif_31251,2018_UnivMD_Maryland_86896_Dep01_20180711,86896MD01_016K_M04_multi_20180822_123000Z.aif,,3629782.587971,3629788.404021,interval,animal,,,,,,,,,,,,,,,,,machine,,,0.504691,,1-4-f,parm file = FW2O_p25.mat
86896MD01_016K_M04_multi_20180822_124500Z.aif_31274,2018_UnivMD_Maryland_86896_Dep01_20180711,86896MD01_016K_M04_multi_20180822_124500Z.aif,,3630989.664260,3630994.127740,interval,animal,,,,,,,,,,,,,,,,,machine,,,0.653201,,1-1-f,parm file = FW2O_p25.mat
86896MD01_016K_M04_multi_20180822_163000Z.aif_31481,2018_UnivMD_Maryland_86896_Dep01_20180711,86896MD01_016K_M04_multi_20180822_163000Z.aif,,3644755.715975,3644761.532025,interval,animal,,,,,,,,,,,,,,,,,machine,,,0.532208,,1-4-f,parm file = FW2O_p25.mat
86896MD01_016K_M04_multi_20180822_203000Z.aif_31610,2018_UnivMD_Maryland_86896_Dep01_20180711,86896MD01_016K_M04_multi_20180822_203000Z.aif,,3659163.251149,3659167.308859,interval,animal,,,,,,,,,,,,,,,,,machine,,,0.621647,,1-2-f,parm file = FW2O_p25.mat
86896MD01_016K_M04_multi_20180822_204500Z.aif_31621,2018_UnivMD_Maryland_86896_Dep01_20180711,86896MD01_016K_M04_multi_20180822_204500Z.aif,,3659487.563142,3659491.620852,interval,animal,,,,,,,,,,,,,,,,,machine,,,0.631829,,1-2-f,parm file = FW2O_p25.mat
86896MD01_016K_M04_multi_20180822_214500Z.aif_31901,2018_UnivMD_Maryland_86896_Dep01_20180711,86896MD01_016K_M04_multi_20180822_214500Z.aif,,3663812.115975,3663817.932025,interval,animal,,,,,,,,,,,,,,,,,machine,,,0.516228,,1-4-f,parm file = FW2O_p25.mat
86896MD01_016K_M04_multi_20180822_230000Z.aif_32083,2018_UnivMD_Maryland_86896_Dep01_20180711,86896MD01_016K_M04_multi_20180822_230000Z.aif,,3667746.667971,3667752.484021,interval,animal,,,,,,,,,,,,,,,,,machine,,,0.504042,,1-4-f,parm file = FW2O_p25.mat
86896MD01_016K_M04_multi_20180822_233000Z.aif_32153,2018_UnivMD_Maryland_86896_Dep01_20180711,86896MD01_016K_M04_multi_20180822_233000Z.aif,,3669498.291978,3669504.108028,interval,animal,,,,,,,,,,,,,,,,,machine,,,0.538004,,1-4-f,parm file = FW2O_p25.mat
86896MD01_016K_M04_multi_20180822_234500Z.aif_32199,2018_UnivMD_Maryland_86896_Dep01_20180711,86896MD01_016K_M04_multi_20180822_234500Z.aif,,3670895.387971,3670901.204021,interval,animal,,,,,,,,,,,,,,,,,machine,,,0.521985,,1-4-f,parm file = FW2O_p25.mat
86896MD01_016K_M04_multi_20180823_003000Z.aif_32273,2018_UnivMD_Maryland_86896_Dep01_20180711,86896MD01_016K_M04_multi_20180823_003000Z.aif,,3673124.395971,3673130.212021,interval,animal,,,,,,,,,,,,,,,,,machine,,,0.511732,,1-4-f,parm file = FW2O_p25.mat
86896MD01_016K_M04_multi_20180823_003000Z.aif_32283,2018_UnivMD_Maryland_86896_Dep01_20180711,86896MD01_016K_M04_multi_20180823_003000Z.aif,,3673758.955971,3673764.772021,interval,animal,,,,,,,,,,,,,,,,,machine,,,0.528207,,1-4-f,parm file = FW2O_p25.mat
86896MD01_016K_M04_multi_20180823_004500Z.aif_32301,2018_UnivMD_Maryland_86896_Dep01_20180711,86896MD01_016K_M04_multi_20180823_004500Z.aif,,3674533.275975,3674539.092025,interval,animal,,,,,,,,,,,,,,,,,machine,,,0.501725,,1-4-f,parm file = FW2O_p25.mat
86896MD01_016K_M04_multi_20180823_013000Z.aif_32325,2018_UnivMD_Maryland_86896_Dep01_20180711,86896MD01_016K_M04_multi_20180823_013000Z.aif,,3676626.363975,3676632.180025,interval,animal,,,,,,,,,,,,,,,,,machine,,,0.580390,,1-4-f,parm file = FW2O_p25.mat
86896MD01_016K_M04_multi_20180823_013000Z.aif_32360,2018_UnivMD_Maryland_86896_Dep01_20180711,86896MD01_016K_M04_multi_20180823_013000Z.aif,,3677390.187975,3677396.004025,interval,animal,,,,,,,,,,,,,,,,,machine,,,0.514756,,1-4-f,parm file = FW2O_p25.mat
86896MD01_016K_M04_multi_20180823_023000Z.aif_32444,2018_UnivMD_Maryland_86896_Dep01_20180711,86896MD01_016K_M04_multi_20180823_023000Z.aif,,3680225.595978,3680231.412028,interval,animal,,,,,,,,,,,,,,,,,machine,,,0.543489,,1-4-f,parm file = FW2O_p25.mat
86896MD01_016K_M04_multi_20180823_023000Z.aif_32451,2018_UnivMD_Maryland_86896_Dep01_20180711,86896MD01_016K_M04_multi_20180823_023000Z.aif,,3680240.699978,3680246.516028,interval,animal,,,,,,,,,,,,,,,,,machine,,,0.549069,,1-4-f,parm file = FW2O_p25.mat
86896MD01_016K_M04_multi_20180823_023000Z.aif_32466,2018_UnivMD_Maryland_86896_Dep01_20180711,86896MD01_016K_M04_multi_20180823_023000Z.aif,,3680325.419978,3680331.236028,interval,animal,,,,,,,,,,,,,,,,,machine,,,0.500975,,1-4-f,parm file = FW2O_p25.mat
86896MD01_016K_M04_multi_20180823_034500Z.aif_32558,2018_UnivMD_Maryland_86896_Dep01_20180711,86896MD01_016K_M04_multi_20180823_034500Z.aif,,3684629.859975,3684635.676025,interval,animal,,,,,,,,,,,,,,,,,machine,,,0.527908,,1-4-f,parm file = FW2O_p25.mat
86896MD01_016K_M04_multi_20180823_034500Z.aif_32564,2018_UnivMD_Maryland_86896_Dep01_20180711,86896MD01_016K_M04_multi_20180823_034500Z.aif,,3685294.619975,3685300.436025,interval,animal,,,,,,,,,,,,,,,,,machine,,,0.501588,,1-4-f,parm file = FW2O_p25.mat
86896MD01_016K_M04_multi_20180823_043000Z.aif_32642,2018_UnivMD_Maryland_86896_Dep01_20180711,86896MD01_016K_M04_multi_20180823_043000Z.aif,,3688145.131975,3688150.948025,interval,animal,,,,,,,,,,,,,,,,,machine,,,0.539466,,1-4-f,parm file = FW2O_p25.mat
86896MD01_016K_M04_multi_20180823_044500Z.aif_32698,2018_UnivMD_Maryland_86896_Dep01_20180711,86896MD01_016K_M04_multi_20180823_044500Z.aif,,3688922.523978,3688928.340028,interval,animal,,,,,,,,,,,,,,,,,machine,,,0.532339,,1-4-f,parm file = FW2O_p25.mat
86896MD01_016K_M04_multi_20180823_050000Z.aif_32723,2018_UnivMD_Maryland_86896_Dep01_20180711,86896MD01_016K_M04_multi_20180823_050000Z.aif,,3689637.963971,3689643.780021,interval,animal,,,,,,,,,,,,,,,,,machine,,,0.521838,,1-4-f,parm file = FW2O_p25.mat
86896MD01_016K_M04_multi_20180823_053000Z.aif_32773,2018_UnivMD_Maryland_86896_Dep01_20180711,86896MD01_016K_M04_multi_20180823_053000Z.aif,,3691018.683978,3691024.500028,interval,animal,,,,,,,,,,,,,,,,,machine,,,0.505708,,1-4-f,parm file = FW2O_p25.mat
86896MD01_016K_M04_multi_20180823_054500Z.aif_32839,2018_UnivMD_Maryland_86896_Dep01_20180711,86896MD01_016K_M04_multi_20180823_054500Z.aif,,3692517.403971,3692523.220021,interval,animal,,,,,,,,,,,,,,,,,machine,,,0.535326,,1-4-f,parm file = FW2O_p25.mat
86896MD01_016K_M04_multi_20180823_063000Z.aif_32880,2018_UnivMD_Maryland_86896_Dep01_20180711,86896MD01_016K_M04_multi_20180823_063000Z.aif,,3694569.283971,3694575.100021,interval,animal,,,,,,,,,,,,,,,,,machine,,,0.529658,,1-4-f,parm file = FW2O_p25.mat
86896MD01_016K_M04_multi_20180823_073000Z.aif_33051,2018_UnivMD_Maryland_86896_Dep01_20180711,86896MD01_016K_M04_multi_20180823_073000Z.aif,,3698919.539975,3698925.356025,interval,animal,,,,,,,,,,,,,,,,,machine,,,0.544103,,1-4-f,parm file = FW2O_p25.mat
86896MD01_016K_M04_multi_20180823_074500Z.aif_33096,2018_UnivMD_Maryland_86896_Dep01_20180711,86896MD01_016K_M04_multi_20180823_074500Z.aif,,3699687.707978,3699693.524028,interval,animal,,,,,,,,,,,,,,,,,machine,,,0.550772,,1-4-f,parm file = FW2O_p25.mat
86896MD01_016K_M04_multi_20180823_080000Z.aif_33101,2018_UnivMD_Maryland_86896_Dep01_20180711,86896MD01_016K_M04_multi_20180823_080000Z.aif,,3700291.547971,3700297.364021,interval,animal,,,,,,,,,,,,,,,,,machine,,,0.546431,,1-4-f,parm file = FW2O_p25.mat
86896MD01_016K_M04_multi_20180823_093000Z.aif_33246,2018_UnivMD_Maryland_86896_Dep01_20180711,86896MD01_016K_M04_multi_20180823_093000Z.aif,,3705460.147971,3705465.964021,interval,animal,,,,,,,,,,,,,,,,,machine,,,0.507440,,1-4-f,parm file = FW2O_p25.mat
86896MD01_016K_M04_multi_20180823_093000Z.aif_33248,2018_UnivMD_Maryland_86896_Dep01_20180711,86896MD01_016K_M04_multi_20180823_093000Z.aif,,3705642.915971,3705648.732021,interval,animal,,,,,,,,,,,,,,,,,machine,,,0.520034,,1-4-f,parm file = FW2O_p25.mat
86896MD01_016K_M04_multi_20180823_094500Z.aif_33272,2018_UnivMD_Maryland_86896_Dep01_20180711,86896MD01_016K_M04_multi_20180823_094500Z.aif,,3706513.731975,3706519.548025,interval,animal,,,,,,,,,,,,,,,,,machine,,,0.553976,,1-4-f,parm file = FW2O_p25.mat
86896MD01_016K_M04_multi_20180823_101500Z.aif_33308,2018_UnivMD_Maryland_86896_Dep01_20180711,86896MD01_016K_M04_multi_20180823_101500Z.aif,,3708176.787971,3708182.604021,interval,animal,,,,,,,,,,,,,,,,,machine,,,0.544795,,1-4-f,parm file = FW2O_p25.mat
86896MD01_016K_M04_multi_20180823_103000Z.aif_33328,2018_UnivMD_Maryland_86896_Dep01_20180711,86896MD01_016K_M04_multi_20180823_103000Z.aif,,3708908.355975,3708914.172025,interval,animal,,,,,,,,,,,,,,,,,machine,,,0.511166,,1-4-f,parm file = FW2O_p25.mat
86896MD01_016K_M04_multi_20180823_103000Z.aif_33349,2018_UnivMD_Maryland_86896_Dep01_20180711,86896MD01_016K_M04_multi_20180823_103000Z.aif,,3709009.723975,3709015.540025,interval,animal,,,,,,,,,,,,,,,,,machine,,,0.529695,,1-4-f,parm file = FW2O_p25.mat
86896MD01_016K_M04_multi_20180823_104500Z.aif_33389,2018_UnivMD_Maryland_86896_Dep01_20180711,86896MD01_016K_M04_multi_20180823_104500Z.aif,,3710324.395978,3710330.212028,interval,animal,,,,,,,,,,,,,,,,,machine,,,0.574012,,1-4-f,parm file = FW2O_p25.mat
86896MD01_016K_M04_multi_20180823_104500Z.aif_33399,2018_UnivMD_Maryland_86896_Dep01_20180711,86896MD01_016K_M04_multi_20180823_104500Z.aif,,3710390.443978,3710396.260028,interval,animal,,,,,,,,,,,,,,,,,machine,,,0.511530,,1-4-f,parm file = FW2O_p25.mat
86896MD01_016K_M04_multi_20180823_114500Z.aif_33462,2018_UnivMD_Maryland_86896_Dep01_20180711,86896MD01_016K_M04_multi_20180823_114500Z.aif,,3713914.163971,3713919.980021,interval,animal,,,,,,,,,,,,,,,,,machine,,,0.558918,,1-4-f,parm file = FW2O_p25.mat
86896MD01_016K_M04_multi_20180823_121500Z.aif_33478,2018_UnivMD_Maryland_86896_Dep01_20180711,86896MD01_016K_M04_multi_20180823_121500Z.aif,,3715408.019978,3715413.836028,interval,animal,,,,,,,,,,,,,,,,,machine,,,0.515972,,1-4-f,parm file = FW2O_p25.mat
86896MD01_016K_M04_multi_20180823_140000Z.aif_33581,2018_UnivMD_Maryland_86896_Dep01_20180711,86896MD01_016K_M04_multi_20180823_140000Z.aif,,3721825.763971,3721831.580021,interval,animal,,,,,,,,,,,,,,,,,machine,,,0.506727,,1-4-f,parm file = FW2O_p25.mat
86896MD01_016K_M04_multi_20180823_150000Z.aif_33651,2018_UnivMD_Maryland_86896_Dep01_20180711,86896MD01_016K_M04_multi_20180823_150000Z.aif,,3725431.651975,3725437.468025,interval,animal,,,,,,,,,,,,,,,,,machine,,,0.534111,,1-4-f,parm file = FW2O_p25.mat
86896MD01_016K_M04_multi_20180823_150000Z.aif_33660,2018_UnivMD_Maryland_86896_Dep01_20180711,86896MD01_016K_M04_multi_20180823_150000Z.aif,,3725604.088260,3725608.551740,interval,animal,,,,,,,,,,,,,,,,,machine,,,0.686216,,1-1-f,parm file = FW2O_p25.mat
86896MD01_016K_M04_multi_20180823_154500Z.aif_33703,2018_UnivMD_Maryland_86896_Dep01_20180711,86896MD01_016K_M04_multi_20180823_154500Z.aif,,3728120.296260,3728124.759740,interval,animal,,,,,,,,,,,,,,,,,machine,,,0.500123,,1-1-f,parm file = FW2O_p25.mat
86896MD01_016K_M04_multi_20180823_163000Z.aif_33817,2018_UnivMD_Maryland_86896_Dep01_20180711,86896MD01_016K_M04_multi_20180823_163000Z.aif,,3731235.835975,3731241.652025,interval,animal,,,,,,,,,,,,,,,,,machine,,,0.544247,,1-4-f,parm file = FW2O_p25.mat
86896MD01_016K_M04_multi_20180823_171500Z.aif_33879,2018_UnivMD_Maryland_86896_Dep01_20180711,86896MD01_016K_M04_multi_20180823_171500Z.aif,,3733963.384260,3733967.847740,interval,animal,,,,,,,,,,,,,,,,,machine,,,0.689127,,1-1-f,parm file = FW2O_p25.mat
86896MD01_016K_M04_multi_20180823_173000Z.aif_33900,2018_UnivMD_Maryland_86896_Dep01_20180711,86896MD01_016K_M04_multi_20180823_173000Z.aif,,3734765.443978,3734771.260028,interval,animal,,,,,,,,,,,,,,,,,machine,,,0.505729,,1-4-f,parm file = FW2O_p25.mat
86896MD01_016K_M04_multi_20180823_173000Z.aif_33914,2018_UnivMD_Maryland_86896_Dep01_20180711,86896MD01_016K_M04_multi_20180823_173000Z.aif,,3734868.083978,3734873.900028,interval,animal,,,,,,,,,,,,,,,,,machine,,,0.513100,,1-4-f,parm file = FW2O_p25.mat
86896MD01_016K_M04_multi_20180823_180000Z.aif_33943,2018_UnivMD_Maryland_86896_Dep01_20180711,86896MD01_016K_M04_multi_20180823_180000Z.aif,,3736293.339975,3736299.156025,interval,animal,,,,,,,,,,,,,,,,,machine,,,0.531642,,1-4-f,parm file = FW2O_p25.mat
86896MD01_016K_M04_multi_20180823_201500Z.aif_34062,2018_UnivMD_Maryland_86896_Dep01_20180711,86896MD01_016K_M04_multi_20180823_201500Z.aif,,3744894.283975,3744900.100025,interval,animal,,,,,,,,,,,,,,,,,machine,,,0.544358,,1-4-f,parm file = FW2O_p25.mat
86896MD01_016K_M04_multi_20180823_210000Z.aif_34101,2018_UnivMD_Maryland_86896_Dep01_20180711,86896MD01_016K_M04_multi_20180823_210000Z.aif,,3746994.027975,3746999.844025,interval,animal,,,,,,,,,,,,,,,,,machine,,,0.503616,,1-4-f,parm file = FW2O_p25.mat
86896MD01_016K_M04_multi_20180823_220000Z.aif_34237,2018_UnivMD_Maryland_86896_Dep01_20180711,86896MD01_016K_M04_multi_20180823_220000Z.aif,,3750783.187978,3750789.004028,interval,animal,,,,,,,,,,,,,,,,,machine,,,0.515023,,1-4-f,parm file = FW2O_p25.mat
86896MD01_016K_M04_multi_20180823_223000Z.aif_34323,2018_UnivMD_Maryland_86896_Dep01_20180711,86896MD01_016K_M04_multi_20180823_223000Z.aif,,3752917.747975,3752923.564025,interval,animal,,,,,,,,,,,,,,,,,machine,,,0.507199,,1-4-f,parm file = FW2O_p25.mat
86896MD01_016K_M04_multi_20180823_223000Z.aif_34333,2018_UnivMD_Maryland_86896_Dep01_20180711,86896MD01_016K_M04_multi_20180823_223000Z.aif,,3752939.755975,3752945.572025,interval,animal,,,,,,,,,,,,,,,,,machine,,,0.502044,,1-4-f,parm file = FW2O_p25.mat
86896MD01_016K_M04_multi_20180823_224500Z.aif_34363,2018_UnivMD_Maryland_86896_Dep01_20180711,86896MD01_016K_M04_multi_20180823_224500Z.aif,,3753192.659978,3753198.476028,interval,animal,,,,,,,,,,,,,,,,,machine,,,0.512939,,1-4-f,parm file = FW2O_p25.mat
86896MD01_016K_M04_multi_20180823_230000Z.aif_34439,2018_UnivMD_Maryland_86896_Dep01_20180711,86896MD01_016K_M04_multi_20180823_230000Z.aif,,3754467.147971,3754472.964021,interval,animal,,,,,,,,,,,,,,,,,machine,,,0.519029,,1-4-f,parm file = FW2O_p25.mat
86896MD01_016K_M04_multi_20180823_231500Z.aif_34471,2018_UnivMD_Maryland_86896_Dep01_20180711,86896MD01_016K_M04_multi_20180823_231500Z.aif,,3755110.147975,3755115.964025,interval,animal,,,,,,,,,,,,,,,,,machine,,,0.510256,,1-4-f,parm file = FW2O_p25.mat
86896MD01_016K_M04_multi_20180823_233000Z.aif_34515,2018_UnivMD_Maryland_86896_Dep01_20180711,86896MD01_016K_M04_multi_20180823_233000Z.aif,,3755816.891978,3755822.708028,interval,animal,,,,,,,,,,,,,,,,,machine,,,0.509993,,1-4-f,parm file = FW2O_p25.mat
