mediaID,deploymentID,captureMethod,timestamp,duration,filePath,filePublic,fileName,fileMediatype,exifData,bitDepth,samplingFrequency,gain,channels,favorite,mediaComments
86896MD01_016K_M04_multi_20180721_140000Z.aif,2018_UnivMD_Maryland_86896_Dep01_20180711,schedule,2018-07-21T14:00:00+00:00,,\\Repnas\w\projects\2018_UnivMD_Maryland_86896\86896_MD01_20180711\86896_MD01_AIFF\86896MD01_016K_M04_multi_20180721\86896MD01_016K_M04_multi_20180721_140000Z.aif,FALSE,,audio/aiff,,16,16000,23.5,,,
86896MD01_016K_M04_multi_20180721_161500Z.aif,2018_UnivMD_Maryland_86896_Dep01_20180711,schedule,2018-07-21T16:15:00+00:00,,\\Repnas\w\projects\2018_UnivMD_Maryland_86896\86896_MD01_20180711\86896_MD01_AIFF\86896MD01_016K_M04_multi_20180721\86896MD01_016K_M04_multi_20180721_161500Z.aif,FALSE,,audio/aiff,,16,16000,23.5,,,
86896MD01_016K_M04_multi_20180722_083000Z.aif,2018_UnivMD_Maryland_86896_Dep01_20180711,schedule,2018-07-22T08:30:00+00:00,,\\Repnas\w\projects\2018_UnivMD_Maryland_86896\86896_MD01_20180711\86896_MD01_AIFF\86896MD01_016K_M04_multi_20180722\86896MD01_016K_M04_multi_20180722_083000Z.aif,FALSE,,audio/aiff,,16,16000,23.5,,,
86896MD01_016K_M04_multi_20180722_110000Z.aif,2018_UnivMD_Maryland_86896_Dep01_20180711,schedule,2018-07-22T11:00:00+00:00,,\\Repnas\w\projects\2018_UnivMD_Maryland_86896\86896_MD01_20180711\86896_MD01_AIFF\86896MD01_016K_M04_multi_20180722\86896MD01_016K_M04_multi_20180722_110000Z.aif,FALSE,,audio/aiff,,16,16000,23.5,,,
86896MD01_016K_M04_multi_20180722_111500Z.aif,2018_UnivMD_Maryland_86896_Dep01_20180711,schedule,2018-07-22T11:15:00+00:00,,\\Repnas\w\projects\2018_UnivMD_Maryland_86896\86896_MD01_20180711\86896_MD01_AIFF\86896MD01_016K_M04_multi_20180722\86896MD01_016K_M04_multi_20180722_111500Z.aif,FALSE,,audio/aiff,,16,16000,23.5,,,
86896MD01_016K_M04_multi_20180722_124500Z.aif,2018_UnivMD_Maryland_86896_Dep01_20180711,schedule,2018-07-22T12:45:00+00:00,,\\Repnas\w\projects\2018_UnivMD_Maryland_86896\86896_MD01_20180711\86896_MD01_AIFF\86896MD01_016K_M04_multi_20180722\86896MD01_016K_M04_multi_20180722_124500Z.aif,FALSE,,audio/aiff,,16,16000,23.5,,,
86896MD01_016K_M04_multi_20180722_223000Z.aif,2018_UnivMD_Maryland_86896_Dep01_20180711,schedule,2018-07-22T22:30:00+00:00,,\\Repnas\w\projects\2018_UnivMD_Maryland_86896\86896_MD01_20180711\86896_MD01_AIFF\86896MD01_016K_M04_multi_20180722\86896MD01_016K_M04_multi_20180722_223000Z.aif,FALSE,,audio/aiff,,16,16000,23.5,,,
86896MD01_016K_M04_multi_20180722_231500Z.aif,2018_UnivMD_Maryland_86896_Dep01_20180711,schedule,2018-07-22T23:15:00+00:00,,\\Repnas\w\projects\2018_UnivMD_Maryland_86896\86896_MD01_20180711\86896_MD01_AIFF\86896MD01_016K_M04_multi_20180722\86896MD01_016K_M04_multi_20180722_231500Z.aif,FALSE,,audio/aiff,,16,16000,23.5,,,
86896MD01_016K_M04_multi_20180722_234500Z.aif,2018_UnivMD_Maryland_86896_Dep01_20180711,schedule,2018-07-22T23:45:00+00:00,,\\Repnas\w\projects\2018_UnivMD_Maryland_86896\86896_MD01_20180711\86896_MD01_AIFF\86896MD01_016K_M04_multi_20180722\86896MD01_016K_M04_multi_20180722_234500Z.aif,FALSE,,audio/aiff,,16,16000,23.5,,,
86896MD01_016K_M04_multi_20180723_004500Z.aif,2018_UnivMD_Maryland_86896_Dep01_20180711,schedule,2018-07-23T00:45:00+00:00,,\\Repnas\w\projects\2018_UnivMD_Maryland_86896\86896_MD01_20180711\86896_MD01_AIFF\86896MD01_016K_M04_multi_20180723\86896MD01_016K_M04_multi_20180723_004500Z.aif,FALSE,,audio/aiff,,16,16000,23.5,,,
86896MD01_016K_M04_multi_20180723_010000Z.aif,2018_UnivMD_Maryland_86896_Dep01_20180711,schedule,2018-07-23T01:00:00+00:00,,\\Repnas\w\projects\2018_UnivMD_Maryland_86896\86896_MD01_20180711\86896_MD01_AIFF\86896MD01_016K_M04_multi_20180723\86896MD01_016K_M04_multi_20180723_010000Z.aif,FALSE,,audio/aiff,,16,16000,23.5,,,
86896MD01_016K_M04_multi_20180723_011500Z.aif,2018_UnivMD_Maryland_86896_Dep01_20180711,schedule,2018-07-23T01:15:00+00:00,,\\Repnas\w\projects\2018_UnivMD_Maryland_86896\86896_MD01_20180711\86896_MD01_AIFF\86896MD01_016K_M04_multi_20180723\86896MD01_016K_M04_multi_20180723_011500Z.aif,FALSE,,audio/aiff,,16,16000,23.5,,,
86896MD01_016K_M04_multi_20180723_030000Z.aif,2018_UnivMD_Maryland_86896_Dep01_20180711,schedule,2018-07-23T03:00:00+00:00,,\\Repnas\w\projects\2018_UnivMD_Maryland_86896\86896_MD01_20180711\86896_MD01_AIFF\86896MD01_016K_M04_multi_20180723\86896MD01_016K_M04_multi_20180723_030000Z.aif,FALSE,,audio/aiff,,16,16000,23.5,,,
86896MD01_016K_M04_multi_20180723_193000Z.aif,2018_UnivMD_Maryland_86896_Dep01_20180711,schedule,2018-07-23T19:30:00+00:00,,\\Repnas\w\projects\2018_UnivMD_Maryland_86896\86896_MD01_20180711\86896_MD01_AIFF\86896MD01_016K_M04_multi_20180723\86896MD01_016K_M04_multi_20180723_193000Z.aif,FALSE,,audio/aiff,,16,16000,23.5,,,
86896MD01_016K_M04_multi_20180723_230000Z.aif,2018_UnivMD_Maryland_86896_Dep01_20180711,schedule,2018-07-23T23:00:00+00:00,,\\Repnas\w\projects\2018_UnivMD_Maryland_86896\86896_MD01_20180711\86896_MD01_AIFF\86896MD01_016K_M04_multi_20180723\86896MD01_016K_M04_multi_20180723_230000Z.aif,FALSE,,audio/aiff,,16,16000,23.5,,,
86896MD01_016K_M04_multi_20180724_000000Z.aif,2018_UnivMD_Maryland_86896_Dep01_20180711,schedule,2018-07-24T00:00:00+00:00,,\\Repnas\w\projects\2018_UnivMD_Maryland_86896\86896_MD01_20180711\86896_MD01_AIFF\86896MD01_016K_M04_multi_20180724\86896MD01_016K_M04_multi_20180724_000000Z.aif,FALSE,,audio/aiff,,16,16000,23.5,,,
86896MD01_016K_M04_multi_20180724_053000Z.aif,2018_UnivMD_Maryland_86896_Dep01_20180711,schedule,2018-07-24T05:30:00+00:00,,\\Repnas\w\projects\2018_UnivMD_Maryland_86896\86896_MD01_20180711\86896_MD01_AIFF\86896MD01_016K_M04_multi_20180724\86896MD01_016K_M04_multi_20180724_053000Z.aif,FALSE,,audio/aiff,,16,16000,23.5,,,
86896MD01_016K_M04_multi_20180724_123000Z.aif,2018_UnivMD_Maryland_86896_Dep01_20180711,schedule,2018-07-24T12:30:00+00:00,,\\Repnas\w\projects\2018_UnivMD_Maryland_86896\86896_MD01_20180711\86896_MD01_AIFF\86896MD01_016K_M04_multi_20180724\86896MD01_016K_M04_multi_20180724_123000Z.aif,FALSE,,audio/aiff,,16,16000,23.5,,,
86896MD01_016K_M04_multi_20180724_144500Z.aif,2018_UnivMD_Maryland_86896_Dep01_20180711,schedule,2018-07-24T14:45:00+00:00,,\\Repnas\w\projects\2018_UnivMD_Maryland_86896\86896_MD01_20180711\86896_MD01_AIFF\86896MD01_016K_M04_multi_20180724\86896MD01_016K_M04_multi_20180724_144500Z.aif,FALSE,,audio/aiff,,16,16000,23.5,,,
86896MD01_016K_M04_multi_20180724_180000Z.aif,2018_UnivMD_Maryland_86896_Dep01_20180711,schedule,2018-07-24T18:00:00+00:00,,\\Repnas\w\projects\2018_UnivMD_Maryland_86896\86896_MD01_20180711\86896_MD01_AIFF\86896MD01_016K_M04_multi_20180724\86896MD01_016K_M04_multi_20180724_180000Z.aif,FALSE,,audio/aiff,,16,16000,23.5,,,
86896MD01_016K_M04_multi_20180724_213000Z.aif,2018_UnivMD_Maryland_86896_Dep01_20180711,schedule,2018-07-24T21:30:00+00:00,,\\Repnas\w\projects\2018_UnivMD_Maryland_86896\86896_MD01_20180711\86896_MD01_AIFF\86896MD01_016K_M04_multi_20180724\86896MD01_016K_M04_multi_20180724_213000Z.aif,FALSE,,audio/aiff,,16,16000,23.5,,,
86896MD01_016K_M04_multi_20180724_221500Z.aif,2018_UnivMD_Maryland_86896_Dep01_20180711,schedule,2018-07-24T22:15:00+00:00,,\\Repnas\w\projects\2018_UnivMD_Maryland_86896\86896_MD01_20180711\86896_MD01_AIFF\86896MD01_016K_M04_multi_20180724\86896MD01_016K_M04_multi_20180724_221500Z.aif,FALSE,,audio/aiff,,16,16000,23.5,,,
86896MD01_016K_M04_multi_20180725_020000Z.aif,2018_UnivMD_Maryland_86896_Dep01_20180711,schedule,2018-07-25T02:00:00+00:00,,\\Repnas\w\projects\2018_UnivMD_Maryland_86896\86896_MD01_20180711\86896_MD01_AIFF\86896MD01_016K_M04_multi_20180725\86896MD01_016K_M04_multi_20180725_020000Z.aif,FALSE,,audio/aiff,,16,16000,23.5,,,
86896MD01_016K_M04_multi_20180725_031500Z.aif,2018_UnivMD_Maryland_86896_Dep01_20180711,schedule,2018-07-25T03:15:00+00:00,,\\Repnas\w\projects\2018_UnivMD_Maryland_86896\86896_MD01_20180711\86896_MD01_AIFF\86896MD01_016K_M04_multi_20180725\86896MD01_016K_M04_multi_20180725_031500Z.aif,FALSE,,audio/aiff,,16,16000,23.5,,,
86896MD01_016K_M04_multi_20180725_041500Z.aif,2018_UnivMD_Maryland_86896_Dep01_20180711,schedule,2018-07-25T04:15:00+00:00,,\\Repnas\w\projects\2018_UnivMD_Maryland_86896\86896_MD01_20180711\86896_MD01_AIFF\86896MD01_016K_M04_multi_20180725\86896MD01_016K_M04_multi_20180725_041500Z.aif,FALSE,,audio/aiff,,16,16000,23.5,,,
86896MD01_016K_M04_multi_20180725_044500Z.aif,2018_UnivMD_Maryland_86896_Dep01_20180711,schedule,2018-07-25T04:45:00+00:00,,\\Repnas\w\projects\2018_UnivMD_Maryland_86896\86896_MD01_20180711\86896_MD01_AIFF\86896MD01_016K_M04_multi_20180725\86896MD01_016K_M04_multi_20180725_044500Z.aif,FALSE,,audio/aiff,,16,16000,23.5,,,
86896MD01_016K_M04_multi_20180725_050000Z.aif,2018_UnivMD_Maryland_86896_Dep01_20180711,schedule,2018-07-25T05:00:00+00:00,,\\Repnas\w\projects\2018_UnivMD_Maryland_86896\86896_MD01_20180711\86896_MD01_AIFF\86896MD01_016K_M04_multi_20180725\86896MD01_016K_M04_multi_20180725_050000Z.aif,FALSE,,audio/aiff,,16,16000,23.5,,,
86896MD01_016K_M04_multi_20180725_061500Z.aif,2018_UnivMD_Maryland_86896_Dep01_20180711,schedule,2018-07-25T06:15:00+00:00,,\\Repnas\w\projects\2018_UnivMD_Maryland_86896\86896_MD01_20180711\86896_MD01_AIFF\86896MD01_016K_M04_multi_20180725\86896MD01_016K_M04_multi_20180725_061500Z.aif,FALSE,,audio/aiff,,16,16000,23.5,,,
86896MD01_016K_M04_multi_20180725_081500Z.aif,2018_UnivMD_Maryland_86896_Dep01_20180711,schedule,2018-07-25T08:15:00+00:00,,\\Repnas\w\projects\2018_UnivMD_Maryland_86896\86896_MD01_20180711\86896_MD01_AIFF\86896MD01_016K_M04_multi_20180725\86896MD01_016K_M04_multi_20180725_081500Z.aif,FALSE,,audio/aiff,,16,16000,23.5,,,
86896MD01_016K_M04_multi_20180725_084500Z.aif,2018_UnivMD_Maryland_86896_Dep01_20180711,schedule,2018-07-25T08:45:00+00:00,,\\Repnas\w\projects\2018_UnivMD_Maryland_86896\86896_MD01_20180711\86896_MD01_AIFF\86896MD01_016K_M04_multi_20180725\86896MD01_016K_M04_multi_20180725_084500Z.aif,FALSE,,audio/aiff,,16,16000,23.5,,,
86896MD01_016K_M04_multi_20180725_141500Z.aif,2018_UnivMD_Maryland_86896_Dep01_20180711,schedule,2018-07-25T14:15:00+00:00,,\\Repnas\w\projects\2018_UnivMD_Maryland_86896\86896_MD01_20180711\86896_MD01_AIFF\86896MD01_016K_M04_multi_20180725\86896MD01_016K_M04_multi_20180725_141500Z.aif,FALSE,,audio/aiff,,16,16000,23.5,,,
86896MD01_016K_M04_multi_20180725_190000Z.aif,2018_UnivMD_Maryland_86896_Dep01_20180711,schedule,2018-07-25T19:00:00+00:00,,\\Repnas\w\projects\2018_UnivMD_Maryland_86896\86896_MD01_20180711\86896_MD01_AIFF\86896MD01_016K_M04_multi_20180725\86896MD01_016K_M04_multi_20180725_190000Z.aif,FALSE,,audio/aiff,,16,16000,23.5,,,
86896MD01_016K_M04_multi_20180726_024500Z.aif,2018_UnivMD_Maryland_86896_Dep01_20180711,schedule,2018-07-26T02:45:00+00:00,,\\Repnas\w\projects\2018_UnivMD_Maryland_86896\86896_MD01_20180711\86896_MD01_AIFF\86896MD01_016K_M04_multi_20180726\86896MD01_016K_M04_multi_20180726_024500Z.aif,FALSE,,audio/aiff,,16,16000,23.5,,,
86896MD01_016K_M04_multi_20180726_060000Z.aif,2018_UnivMD_Maryland_86896_Dep01_20180711,schedule,2018-07-26T06:00:00+00:00,,\\Repnas\w\projects\2018_UnivMD_Maryland_86896\86896_MD01_20180711\86896_MD01_AIFF\86896MD01_016K_M04_multi_20180726\86896MD01_016K_M04_multi_20180726_060000Z.aif,FALSE,,audio/aiff,,16,16000,23.5,,,
86896MD01_016K_M04_multi_20180726_064500Z.aif,2018_UnivMD_Maryland_86896_Dep01_20180711,schedule,2018-07-26T06:45:00+00:00,,\\Repnas\w\projects\2018_UnivMD_Maryland_86896\86896_MD01_20180711\86896_MD01_AIFF\86896MD01_016K_M04_multi_20180726\86896MD01_016K_M04_multi_20180726_064500Z.aif,FALSE,,audio/aiff,,16,16000,23.5,,,
86896MD01_016K_M04_multi_20180726_071500Z.aif,2018_UnivMD_Maryland_86896_Dep01_20180711,schedule,2018-07-26T07:15:00+00:00,,\\Repnas\w\projects\2018_UnivMD_Maryland_86896\86896_MD01_20180711\86896_MD01_AIFF\86896MD01_016K_M04_multi_20180726\86896MD01_016K_M04_multi_20180726_071500Z.aif,FALSE,,audio/aiff,,16,16000,23.5,,,
86896MD01_016K_M04_multi_20180726_073000Z.aif,2018_UnivMD_Maryland_86896_Dep01_20180711,schedule,2018-07-26T07:30:00+00:00,,\\Repnas\w\projects\2018_UnivMD_Maryland_86896\86896_MD01_20180711\86896_MD01_AIFF\86896MD01_016K_M04_multi_20180726\86896MD01_016K_M04_multi_20180726_073000Z.aif,FALSE,,audio/aiff,,16,16000,23.5,,,
86896MD01_016K_M04_multi_20180726_091500Z.aif,2018_UnivMD_Maryland_86896_Dep01_20180711,schedule,2018-07-26T09:15:00+00:00,,\\Repnas\w\projects\2018_UnivMD_Maryland_86896\86896_MD01_20180711\86896_MD01_AIFF\86896MD01_016K_M04_multi_20180726\86896MD01_016K_M04_multi_20180726_091500Z.aif,FALSE,,audio/aiff,,16,16000,23.5,,,
86896MD01_016K_M04_multi_20180727_023000Z.aif,2018_UnivMD_Maryland_86896_Dep01_20180711,schedule,2018-07-27T02:30:00+00:00,,\\Repnas\w\projects\2018_UnivMD_Maryland_86896\86896_MD01_20180711\86896_MD01_AIFF\86896MD01_016K_M04_multi_20180727\86896MD01_016K_M04_multi_20180727_023000Z.aif,FALSE,,audio/aiff,,16,16000,23.5,,,
86896MD01_016K_M04_multi_20180727_044500Z.aif,2018_UnivMD_Maryland_86896_Dep01_20180711,schedule,2018-07-27T04:45:00+00:00,,\\Repnas\w\projects\2018_UnivMD_Maryland_86896\86896_MD01_20180711\86896_MD01_AIFF\86896MD01_016K_M04_multi_20180727\86896MD01_016K_M04_multi_20180727_044500Z.aif,FALSE,,audio/aiff,,16,16000,23.5,,,
86896MD01_016K_M04_multi_20180727_050000Z.aif,2018_UnivMD_Maryland_86896_Dep01_20180711,schedule,2018-07-27T05:00:00+00:00,,\\Repnas\w\projects\2018_UnivMD_Maryland_86896\86896_MD01_20180711\86896_MD01_AIFF\86896MD01_016K_M04_multi_20180727\86896MD01_016K_M04_multi_20180727_050000Z.aif,FALSE,,audio/aiff,,16,16000,23.5,,,
86896MD01_016K_M04_multi_20180727_183000Z.aif,2018_UnivMD_Maryland_86896_Dep01_20180711,schedule,2018-07-27T18:30:00+00:00,,\\Repnas\w\projects\2018_UnivMD_Maryland_86896\86896_MD01_20180711\86896_MD01_AIFF\86896MD01_016K_M04_multi_20180727\86896MD01_016K_M04_multi_20180727_183000Z.aif,FALSE,,audio/aiff,,16,16000,23.5,,,
86896MD01_016K_M04_multi_20180727_191500Z.aif,2018_UnivMD_Maryland_86896_Dep01_20180711,schedule,2018-07-27T19:15:00+00:00,,\\Repnas\w\projects\2018_UnivMD_Maryland_86896\86896_MD01_20180711\86896_MD01_AIFF\86896MD01_016K_M04_multi_20180727\86896MD01_016K_M04_multi_20180727_191500Z.aif,FALSE,,audio/aiff,,16,16000,23.5,,,
86896MD01_016K_M04_multi_20180727_221500Z.aif,2018_UnivMD_Maryland_86896_Dep01_20180711,schedule,2018-07-27T22:15:00+00:00,,\\Repnas\w\projects\2018_UnivMD_Maryland_86896\86896_MD01_20180711\86896_MD01_AIFF\86896MD01_016K_M04_multi_20180727\86896MD01_016K_M04_multi_20180727_221500Z.aif,FALSE,,audio/aiff,,16,16000,23.5,,,
86896MD01_016K_M04_multi_20180727_223000Z.aif,2018_UnivMD_Maryland_86896_Dep01_20180711,schedule,2018-07-27T22:30:00+00:00,,\\Repnas\w\projects\2018_UnivMD_Maryland_86896\86896_MD01_20180711\86896_MD01_AIFF\86896MD01_016K_M04_multi_20180727\86896MD01_016K_M04_multi_20180727_223000Z.aif,FALSE,,audio/aiff,,16,16000,23.5,,,
86896MD01_016K_M04_multi_20180727_224500Z.aif,2018_UnivMD_Maryland_86896_Dep01_20180711,schedule,2018-07-27T22:45:00+00:00,,\\Repnas\w\projects\2018_UnivMD_Maryland_86896\86896_MD01_20180711\86896_MD01_AIFF\86896MD01_016K_M04_multi_20180727\86896MD01_016K_M04_multi_20180727_224500Z.aif,FALSE,,audio/aiff,,16,16000,23.5,,,
86896MD01_016K_M04_multi_20180729_070000Z.aif,2018_UnivMD_Maryland_86896_Dep01_20180711,schedule,2018-07-29T07:00:00+00:00,,\\Repnas\w\projects\2018_UnivMD_Maryland_86896\86896_MD01_20180711\86896_MD01_AIFF\86896MD01_016K_M04_multi_20180729\86896MD01_016K_M04_multi_20180729_070000Z.aif,FALSE,,audio/aiff,,16,16000,23.5,,,
86896MD01_016K_M04_multi_20180729_090000Z.aif,2018_UnivMD_Maryland_86896_Dep01_20180711,schedule,2018-07-29T09:00:00+00:00,,\\Repnas\w\projects\2018_UnivMD_Maryland_86896\86896_MD01_20180711\86896_MD01_AIFF\86896MD01_016K_M04_multi_20180729\86896MD01_016K_M04_multi_20180729_090000Z.aif,FALSE,,audio/aiff,,16,16000,23.5,,,
86896MD01_016K_M04_multi_20180730_131500Z.aif,2018_UnivMD_Maryland_86896_Dep01_20180711,schedule,2018-07-30T13:15:00+00:00,,\\Repnas\w\projects\2018_UnivMD_Maryland_86896\86896_MD01_20180711\86896_MD01_AIFF\86896MD01_016K_M04_multi_20180730\86896MD01_016K_M04_multi_20180730_131500Z.aif,FALSE,,audio/aiff,,16,16000,23.5,,,
86896MD01_016K_M04_multi_20180730_194500Z.aif,2018_UnivMD_Maryland_86896_Dep01_20180711,schedule,2018-07-30T19:45:00+00:00,,\\Repnas\w\projects\2018_UnivMD_Maryland_86896\86896_MD01_20180711\86896_MD01_AIFF\86896MD01_016K_M04_multi_20180730\86896MD01_016K_M04_multi_20180730_194500Z.aif,FALSE,,audio/aiff,,16,16000,23.5,,,
86896MD01_016K_M04_multi_20180730_234500Z.aif,2018_UnivMD_Maryland_86896_Dep01_20180711,schedule,2018-07-30T23:45:00+00:00,,\\Repnas\w\projects\2018_UnivMD_Maryland_86896\86896_MD01_20180711\86896_MD01_AIFF\86896MD01_016K_M04_multi_20180730\86896MD01_016K_M04_multi_20180730_234500Z.aif,FALSE,,audio/aiff,,16,16000,23.5,,,
86896MD01_016K_M04_multi_20180731_124500Z.aif,2018_UnivMD_Maryland_86896_Dep01_20180711,schedule,2018-07-31T12:45:00+00:00,,\\Repnas\w\projects\2018_UnivMD_Maryland_86896\86896_MD01_20180711\86896_MD01_AIFF\86896MD01_016K_M04_multi_20180731\86896MD01_016K_M04_multi_20180731_124500Z.aif,FALSE,,audio/aiff,,16,16000,23.5,,,
86896MD01_016K_M04_multi_20180731_204500Z.aif,2018_UnivMD_Maryland_86896_Dep01_20180711,schedule,2018-07-31T20:45:00+00:00,,\\Repnas\w\projects\2018_UnivMD_Maryland_86896\86896_MD01_20180711\86896_MD01_AIFF\86896MD01_016K_M04_multi_20180731\86896MD01_016K_M04_multi_20180731_204500Z.aif,FALSE,,audio/aiff,,16,16000,23.5,,,
86896MD01_016K_M04_multi_20180731_210000Z.aif,2018_UnivMD_Maryland_86896_Dep01_20180711,schedule,2018-07-31T21:00:00+00:00,,\\Repnas\w\projects\2018_UnivMD_Maryland_86896\86896_MD01_20180711\86896_MD01_AIFF\86896MD01_016K_M04_multi_20180731\86896MD01_016K_M04_multi_20180731_210000Z.aif,FALSE,,audio/aiff,,16,16000,23.5,,,
86896MD01_016K_M04_multi_20180731_211500Z.aif,2018_UnivMD_Maryland_86896_Dep01_20180711,schedule,2018-07-31T21:15:00+00:00,,\\Repnas\w\projects\2018_UnivMD_Maryland_86896\86896_MD01_20180711\86896_MD01_AIFF\86896MD01_016K_M04_multi_20180731\86896MD01_016K_M04_multi_20180731_211500Z.aif,FALSE,,audio/aiff,,16,16000,23.5,,,
86896MD01_016K_M04_multi_20180801_014500Z.aif,2018_UnivMD_Maryland_86896_Dep01_20180711,schedule,2018-08-01T01:45:00+00:00,,\\Repnas\w\projects\2018_UnivMD_Maryland_86896\86896_MD01_20180711\86896_MD01_AIFF\86896MD01_016K_M04_multi_20180801\86896MD01_016K_M04_multi_20180801_014500Z.aif,FALSE,,audio/aiff,,16,16000,23.5,,,
86896MD01_016K_M04_multi_20180801_033000Z.aif,2018_UnivMD_Maryland_86896_Dep01_20180711,schedule,2018-08-01T03:30:00+00:00,,\\Repnas\w\projects\2018_UnivMD_Maryland_86896\86896_MD01_20180711\86896_MD01_AIFF\86896MD01_016K_M04_multi_20180801\86896MD01_016K_M04_multi_20180801_033000Z.aif,FALSE,,audio/aiff,,16,16000,23.5,,,
86896MD01_016K_M04_multi_20180801_034500Z.aif,2018_UnivMD_Maryland_86896_Dep01_20180711,schedule,2018-08-01T03:45:00+00:00,,\\Repnas\w\projects\2018_UnivMD_Maryland_86896\86896_MD01_20180711\86896_MD01_AIFF\86896MD01_016K_M04_multi_20180801\86896MD01_016K_M04_multi_20180801_034500Z.aif,FALSE,,audio/aiff,,16,16000,23.5,,,
86896MD01_016K_M04_multi_20180801_084500Z.aif,2018_UnivMD_Maryland_86896_Dep01_20180711,schedule,2018-08-01T08:45:00+00:00,,\\Repnas\w\projects\2018_UnivMD_Maryland_86896\86896_MD01_20180711\86896_MD01_AIFF\86896MD01_016K_M04_multi_20180801\86896MD01_016K_M04_multi_20180801_084500Z.aif,FALSE,,audio/aiff,,16,16000,23.5,,,
86896MD01_016K_M04_multi_20180801_114500Z.aif,2018_UnivMD_Maryland_86896_Dep01_20180711,schedule,2018-08-01T11:45:00+00:00,,\\Repnas\w\projects\2018_UnivMD_Maryland_86896\86896_MD01_20180711\86896_MD01_AIFF\86896MD01_016K_M04_multi_20180801\86896MD01_016K_M04_multi_20180801_114500Z.aif,FALSE,,audio/aiff,,16,16000,23.5,,,
86896MD01_016K_M04_multi_20180801_153000Z.aif,2018_UnivMD_Maryland_86896_Dep01_20180711,schedule,2018-08-01T15:30:00+00:00,,\\Repnas\w\projects\2018_UnivMD_Maryland_86896\86896_MD01_20180711\86896_MD01_AIFF\86896MD01_016K_M04_multi_20180801\86896MD01_016K_M04_multi_20180801_153000Z.aif,FALSE,,audio/aiff,,16,16000,23.5,,,
86896MD01_016K_M04_multi_20180801_203000Z.aif,2018_UnivMD_Maryland_86896_Dep01_20180711,schedule,2018-08-01T20:30:00+00:00,,\\Repnas\w\projects\2018_UnivMD_Maryland_86896\86896_MD01_20180711\86896_MD01_AIFF\86896MD01_016K_M04_multi_20180801\86896MD01_016K_M04_multi_20180801_203000Z.aif,FALSE,,audio/aiff,,16,16000,23.5,,,
86896MD01_016K_M04_multi_20180802_033000Z.aif,2018_UnivMD_Maryland_86896_Dep01_20180711,schedule,2018-08-02T03:30:00+00:00,,\\Repnas\w\projects\2018_UnivMD_Maryland_86896\86896_MD01_20180711\86896_MD01_AIFF\86896MD01_016K_M04_multi_20180802\86896MD01_016K_M04_multi_20180802_033000Z.aif,FALSE,,audio/aiff,,16,16000,23.5,,,
86896MD01_016K_M04_multi_20180802_064500Z.aif,2018_UnivMD_Maryland_86896_Dep01_20180711,schedule,2018-08-02T06:45:00+00:00,,\\Repnas\w\projects\2018_UnivMD_Maryland_86896\86896_MD01_20180711\86896_MD01_AIFF\86896MD01_016K_M04_multi_20180802\86896MD01_016K_M04_multi_20180802_064500Z.aif,FALSE,,audio/aiff,,16,16000,23.5,,,
86896MD01_016K_M04_multi_20180802_210000Z.aif,2018_UnivMD_Maryland_86896_Dep01_20180711,schedule,2018-08-02T21:00:00+00:00,,\\Repnas\w\projects\2018_UnivMD_Maryland_86896\86896_MD01_20180711\86896_MD01_AIFF\86896MD01_016K_M04_multi_20180802\86896MD01_016K_M04_multi_20180802_210000Z.aif,FALSE,,audio/aiff,,16,16000,23.5,,,
86896MD01_016K_M04_multi_20180802_213000Z.aif,2018_UnivMD_Maryland_86896_Dep01_20180711,schedule,2018-08-02T21:30:00+00:00,,\\Repnas\w\projects\2018_UnivMD_Maryland_86896\86896_MD01_20180711\86896_MD01_AIFF\86896MD01_016K_M04_multi_20180802\86896MD01_016K_M04_multi_20180802_213000Z.aif,FALSE,,audio/aiff,,16,16000,23.5,,,
86896MD01_016K_M04_multi_20180803_083000Z.aif,2018_UnivMD_Maryland_86896_Dep01_20180711,schedule,2018-08-03T08:30:00+00:00,,\\Repnas\w\projects\2018_UnivMD_Maryland_86896\86896_MD01_20180711\86896_MD01_AIFF\86896MD01_016K_M04_multi_20180803\86896MD01_016K_M04_multi_20180803_083000Z.aif,FALSE,,audio/aiff,,16,16000,23.5,,,
86896MD01_016K_M04_multi_20180803_174500Z.aif,2018_UnivMD_Maryland_86896_Dep01_20180711,schedule,2018-08-03T17:45:00+00:00,,\\Repnas\w\projects\2018_UnivMD_Maryland_86896\86896_MD01_20180711\86896_MD01_AIFF\86896MD01_016K_M04_multi_20180803\86896MD01_016K_M04_multi_20180803_174500Z.aif,FALSE,,audio/aiff,,16,16000,23.5,,,
86896MD01_016K_M04_multi_20180804_060000Z.aif,2018_UnivMD_Maryland_86896_Dep01_20180711,schedule,2018-08-04T06:00:00+00:00,,\\Repnas\w\projects\2018_UnivMD_Maryland_86896\86896_MD01_20180711\86896_MD01_AIFF\86896MD01_016K_M04_multi_20180804\86896MD01_016K_M04_multi_20180804_060000Z.aif,FALSE,,audio/aiff,,16,16000,23.5,,,
